Date	Quantity of positions	Volume	P.L	Average P.L	Comission	Gross	Net	Open	Hi	Low	Close
12.05.2021	4	4	-302	-75.5	0	12 454.00	12 454.00	12 756.00	12 756.00	12 454.00	12 454.00
13.05.2021	3	3	56	18.67	0	12 510.00	12 510.00	12 454.00	12 510.00	12 356.50	12 510.00
14.05.2021	4	4	165	41.25	0	12 675.00	12 675.00	12 510.00	12 726.00	12 510.00	12 675.00
17.05.2021	8	8	-166.5	-20.81	0	12 508.50	12 508.50	12 675.00	12 675.00	12 358.00	12 508.50
18.05.2021	5	5	82	16.4	0	12 590.50	12 590.50	12 508.50	12 640.00	12 508.50	12 590.50
19.05.2021	4	4	-214.5	-53.63	0	12 376.00	12 376.00	12 590.50	12 590.50	12 376.00	12 376.00
20.05.2021	3	3	129.5	43.17	0	12 505.50	12 505.50	12 376.00	12 520.50	12 376.00	12 505.50
21.05.2021	3	3	-111.5	-37.17	0	12 394.00	12 394.00	12 505.50	12 540.00	12 394.00	12 394.00
24.05.2021	6	6	287.5	47.92	0	12 681.50	12 681.50	12 394.00	12 740.00	12 394.00	12 681.50
25.05.2021	8	8	-157.5	-19.69	0	12 524.00	12 524.00	12 681.50	12 735.00	12 524.00	12 524.00
26.05.2021	5	5	-139	-27.8	0	12 385.00	12 385.00	12 524.00	12 555.00	12 385.00	12 385.00
27.05.2021	6	6	-73	-12.17	0	12 312.00	12 312.00	12 385.00	12 385.00	12 312.00	12 312.00
28.05.2021	5	5	-13	-2.6	0	12 299.00	12 299.00	12 312.00	12 375.00	12 299.00	12 299.00
31.05.2021	4	4	-68.5	-17.13	0	12 230.50	12 230.50	12 299.00	12 299.00	12 230.50	12 230.50
01.06.2021	5	5	7	1.4	0	12 237.50	12 237.50	12 230.50	12 317.50	12 230.50	12 237.50
02.06.2021	6	6	58.5	9.75	0	12 296.00	12 296.00	12 237.50	12 296.00	12 222.50	12 296.00
03.06.2021	7	7	-228.5	-32.64	0	12 067.50	12 067.50	12 296.00	12 333.00	12 067.50	12 067.50
04.06.2021	5	5	18.5	3.7	0	12 086.00	12 086.00	12 067.50	12 139.50	12 044.00	12 086.00
07.06.2021	9	9	-71	-7.89	0	12 015.00	12 015.00	12 086.00	12 086.00	11 920.00	12 015.00
08.06.2021	7	7	6.5	0.93	0	12 021.50	12 021.50	12 015.00	12 099.50	12 015.00	12 021.50
09.06.2021	6	6	-16.5	-2.75	0	12 005.00	12 005.00	12 021.50	12 077.50	11 979.00	12 005.00
10.06.2021	5	5	-23.5	-4.7	0	11 981.50	11 981.50	12 005.00	12 005.00	11 934.00	11 981.50
11.06.2021	7	7	81	11.57	0	12 062.50	12 062.50	11 981.50	12 062.50	11 969.00	12 062.50
14.06.2021	5	5	191	38.2	0	12 253.50	12 253.50	12 062.50	12 253.50	12 022.00	12 253.50
15.06.2021	8	8	-142	-17.75	0	12 111.50	12 111.50	12 253.50	12 317.50	12 111.50	12 111.50
16.06.2021	5	5	-115.5	-23.1	0	11 996.00	11 996.00	12 111.50	12 111.50	11 996.00	11 996.00
17.06.2021	2	2	228.5	114.25	0	12 224.50	12 224.50	11 996.00	12 269.50	11 996.00	12 224.50
18.06.2021	2	2	-98	-49	0	12 126.50	12 126.50	12 224.50	12 224.50	12 126.50	12 126.50
21.06.2021	6	6	-2	-0.33	0	12 124.50	12 124.50	12 126.50	12 246.00	12 088.00	12 124.50
22.06.2021	6	6	68.5	11.42	0	12 193.00	12 193.00	12 124.50	12 193.00	12 085.00	12 193.00
23.06.2021	9	9	-85	-9.44	0	12 108.00	12 108.00	12 193.00	12 224.50	12 108.00	12 108.00
24.06.2021	8	8	21.5	2.69	0	12 129.50	12 129.50	12 108.00	12 196.00	12 097.50	12 129.50
25.06.2021	6	6	27	4.5	0	12 156.50	12 156.50	12 129.50	12 182.50	12 112.00	12 156.50
28.06.2021	5	5	163.5	32.7	0	12 320.00	12 320.00	12 156.50	12 320.00	12 151.50	12 320.00
29.06.2021	6	6	42	7	0	12 362.00	12 362.00	12 320.00	12 362.00	12 278.50	12 362.00
30.06.2021	7	7	-60	-8.57	0	12 302.00	12 302.00	12 362.00	12 386.50	12 302.00	12 302.00
01.07.2021	5	5	141.5	28.3	0	12 443.50	12 443.50	12 302.00	12 443.50	12 285.00	12 443.50
02.07.2021	6	6	245	40.83	0	12 688.50	12 688.50	12 443.50	12 688.50	12 418.00	12 688.50
05.07.2021	4	4	-50	-12.5	0	12 638.50	12 638.50	12 688.50	12 688.50	12 638.50	12 638.50
06.07.2021	5	5	111	22.2	0	12 749.50	12 749.50	12 638.50	12 749.50	12 605.50	12 749.50
07.07.2021	6	6	131.5	21.92	0	12 881.00	12 881.00	12 749.50	12 881.00	12 734.00	12 881.00
08.07.2021	4	4	-128	-32	0	12 753.00	12 753.00	12 881.00	12 881.00	12 753.00	12 753.00
09.07.2021	6	6	54.5	9.08	0	12 807.50	12 807.50	12 753.00	12 836.00	12 714.00	12 807.50
12.07.2021	5	5	60	12	0	12 867.50	12 867.50	12 807.50	12 867.50	12 757.00	12 867.50
13.07.2021	5	5	-131.5	-26.3	0	12 736.00	12 736.00	12 867.50	12 913.50	12 736.00	12 736.00
14.07.2021	5	5	-162.5	-32.5	0	12 573.50	12 573.50	12 736.00	12 736.00	12 573.50	12 573.50
15.07.2021	6	6	-0.5	-0.08	0	12 573.00	12 573.00	12 573.50	12 612.50	12 506.50	12 573.00
16.07.2021	3	3	50.5	16.83	0	12 623.50	12 623.50	12 573.00	12 630.50	12 573.00	12 623.50
19.07.2021	4	4	-216	-54	0	12 407.50	12 407.50	12 623.50	12 623.50	12 407.50	12 407.50
20.07.2021	4	4	-132	-33	0	12 275.50	12 275.50	12 407.50	12 441.00	12 275.50	12 275.50
21.07.2021	6	6	201.5	33.58	0	12 477.00	12 477.00	12 275.50	12 477.00	12 246.50	12 477.00
22.07.2021	7	7	38	5.43	0	12 515.00	12 515.00	12 477.00	12 518.50	12 467.00	12 515.00
23.07.2021	8	8	71	8.88	0	12 586.00	12 586.00	12 515.00	12 595.00	12 515.00	12 586.00
26.07.2021	4	4	-17	-4.25	0	12 569.00	12 569.00	12 586.00	12 641.50	12 569.00	12 569.00
27.07.2021	5	5	27	5.4	0	12 596.00	12 596.00	12 569.00	12 600.50	12 535.50	12 596.00
28.07.2021	5	5	18	3.6	0	12 614.00	12 614.00	12 596.00	12 684.50	12 569.50	12 614.00
29.07.2021	6	6	63.5	10.58	0	12 677.50	12 677.50	12 614.00	12 734.00	12 552.50	12 677.50
30.07.2021	4	4	245	61.25	0	12 922.50	12 922.50	12 677.50	12 922.50	12 643.00	12 922.50
02.08.2021	5	5	-85.5	-17.1	0	12 837.00	12 837.00	12 922.50	12 984.00	12 837.00	12 837.00
03.08.2021	7	7	11	1.57	0	12 848.00	12 848.00	12 837.00	12 851.00	12 792.50	12 848.00
04.08.2021	6	6	1.5	0.25	0	12 849.50	12 849.50	12 848.00	12 849.50	12 784.50	12 849.50
05.08.2021	8	8	21	2.63	0	12 870.50	12 870.50	12 849.50	12 902.50	12 839.50	12 870.50
06.08.2021	7	7	-97	-13.86	0	12 773.50	12 773.50	12 870.50	12 870.50	12 773.50	12 773.50
09.08.2021	6	6	154.5	25.75	0	12 928.00	12 928.00	12 773.50	12 928.00	12 773.50	12 928.00
10.08.2021	6	6	-55	-9.17	0	12 873.00	12 873.00	12 928.00	12 928.00	12 861.50	12 873.00
11.08.2021	6	6	167.5	27.92	0	13 040.50	13 040.50	12 873.00	13 040.50	12 835.00	13 040.50
12.08.2021	7	7	-47.5	-6.79	0	12 993.00	12 993.00	13 040.50	13 059.50	12 993.00	12 993.00
13.08.2021	8	8	-32	-4	0	12 961.00	12 961.00	12 993.00	13 002.00	12 929.50	12 961.00
16.08.2021	3	3	-71.5	-23.83	0	12 889.50	12 889.50	12 961.00	12 961.00	12 889.50	12 889.50
17.08.2021	5	5	7.5	1.5	0	12 897.00	12 897.00	12 889.50	12 897.00	12 806.50	12 897.00
18.08.2021	7	7	6.5	0.93	0	12 903.50	12 903.50	12 897.00	12 985.00	12 897.00	12 903.50
19.08.2021	3	3	17.5	5.83	0	12 921.00	12 921.00	12 903.50	12 921.00	12 829.50	12 921.00
20.08.2021	5	5	-32	-6.4	0	12 889.00	12 889.00	12 921.00	12 921.00	12 799.00	12 889.00
23.08.2021	6	6	91	15.17	0	12 980.00	12 980.00	12 889.00	13 025.00	12 885.00	12 980.00
24.08.2021	7	7	45.5	6.5	0	13 025.50	13 025.50	12 980.00	13 060.00	12 956.50	13 025.50
25.08.2021	5	5	18.5	3.7	0	13 044.00	13 044.00	13 025.50	13 054.00	12 994.00	13 044.00
26.08.2021	5	5	-137.5	-27.5	0	12 906.50	12 906.50	13 044.00	13 044.00	12 906.50	12 906.50
27.08.2021	7	7	-55	-7.86	0	12 851.50	12 851.50	12 906.50	12 991.50	12 819.00	12 851.50
30.08.2021	5	5	264.5	52.9	0	13 116.00	13 116.00	12 851.50	13 116.00	12 851.50	13 116.00
31.08.2021	4	4	-94	-23.5	0	13 022.00	13 022.00	13 116.00	13 124.50	13 022.00	13 022.00
01.09.2021	7	7	42.5	6.07	0	13 064.50	13 064.50	13 022.00	13 167.00	12 988.00	13 064.50
02.09.2021	5	5	64.5	12.9	0	13 129.00	13 129.00	13 064.50	13 129.00	13 055.50	13 129.00
03.09.2021	3	3	6.5	2.17	0	13 135.50	13 135.50	13 129.00	13 146.50	13 109.50	13 135.50
06.09.2021	4	4	14.5	3.63	0	13 150.00	13 150.00	13 135.50	13 165.00	13 128.50	13 150.00
07.09.2021	6	6	31	5.17	0	13 181.00	13 181.00	13 150.00	13 209.00	13 116.50	13 181.00
08.09.2021	5	5	24.5	4.9	0	13 205.50	13 205.50	13 181.00	13 210.00	13 163.50	13 205.50
09.09.2021	6	6	-100.5	-16.75	0	13 105.00	13 105.00	13 205.50	13 207.00	13 105.00	13 105.00
10.09.2021	5	5	96	19.2	0	13 201.00	13 201.00	13 105.00	13 201.00	13 105.00	13 201.00
13.09.2021	6	6	119.5	19.92	0	13 320.50	13 320.50	13 201.00	13 345.50	13 167.00	13 320.50
14.09.2021	4	4	-82.5	-20.63	0	13 238.00	13 238.00	13 320.50	13 328.50	13 228.50	13 238.00
15.09.2021	5	5	136	27.2	0	13 374.00	13 374.00	13 238.00	13 374.00	13 238.00	13 374.00
16.09.2021	7	7	-44	-6.29	0	13 330.00	13 330.00	13 374.00	13 374.00	13 191.50	13 330.00
17.09.2021	7	7	-140	-20	0	13 190.00	13 190.00	13 330.00	13 330.00	13 178.00	13 190.00
20.09.2021	4	4	-268.5	-67.13	0	12 921.50	12 921.50	13 190.00	13 190.00	12 921.50	12 921.50
21.09.2021	7	7	45	6.43	0	12 966.50	12 966.50	12 921.50	13 189.50	12 921.50	12 966.50
22.09.2021	5	5	233	46.6	0	13 199.50	13 199.50	12 966.50	13 215.00	12 966.50	13 199.50
23.09.2021	4	4	32	8	0	13 231.50	13 231.50	13 199.50	13 293.50	13 180.50	13 231.50
24.09.2021	8	8	12.5	1.56	0	13 244.00	13 244.00	13 231.50	13 244.00	13 035.00	13 244.00
27.09.2021	7	7	34.5	4.93	0	13 278.50	13 278.50	13 244.00	13 375.00	13 232.50	13 278.50
28.09.2021	4	4	-159	-39.75	0	13 119.50	13 119.50	13 278.50	13 341.00	13 119.50	13 119.50
29.09.2021	5	5	170	34	0	13 289.50	13 289.50	13 119.50	13 317.00	13 119.50	13 289.50
30.09.2021	5	5	-115	-23	0	13 174.50	13 174.50	13 289.50	13 307.50	13 174.50	13 174.50
01.10.2021	5	5	135	27	0	13 309.50	13 309.50	13 174.50	13 309.50	13 018.50	13 309.50
04.10.2021	5	5	-68	-13.6	0	13 241.50	13 241.50	13 309.50	13 355.50	13 153.00	13 241.50
05.10.2021	4	4	160.5	40.13	0	13 402.00	13 402.00	13 241.50	13 446.50	13 241.50	13 402.00
06.10.2021	5	5	-94.5	-18.9	0	13 307.50	13 307.50	13 402.00	13 402.00	13 201.00	13 307.50
07.10.2021	6	6	175	29.17	0	13 482.50	13 482.50	13 307.50	13 615.50	13 307.50	13 482.50
08.10.2021	6	6	-104.5	-17.42	0	13 378.00	13 378.00	13 482.50	13 482.50	13 378.00	13 378.00
11.10.2021	3	3	116.5	38.83	0	13 494.50	13 494.50	13 378.00	13 556.00	13 282.50	13 494.50
12.10.2021	7	7	55	7.86	0	13 549.50	13 549.50	13 494.50	13 611.50	13 356.00	13 549.50
13.10.2021	6	6	216	36	0	13 765.50	13 765.50	13 549.50	13 765.50	13 549.50	13 765.50
14.10.2021	5	5	159.5	31.9	0	13 925.00	13 925.00	13 765.50	13 972.50	13 765.50	13 925.00
15.10.2021	4	4	229	57.25	0	14 154.00	14 154.00	13 925.00	14 154.00	13 925.00	14 154.00
18.10.2021	4	4	71	17.75	0	14 225.00	14 225.00	14 154.00	14 225.00	14 059.50	14 225.00
19.10.2021	5	5	173	34.6	0	14 398.00	14 398.00	14 225.00	14 405.50	14 225.00	14 398.00
20.10.2021	4	4	-29.5	-7.38	0	14 368.50	14 368.50	14 398.00	14 446.00	14 368.50	14 368.50
21.10.2021	7	7	61	8.71	0	14 429.50	14 429.50	14 368.50	14 442.50	14 353.00	14 429.50
22.10.2021	5	5	56	11.2	0	14 485.50	14 485.50	14 429.50	14 553.00	14 429.50	14 485.50
25.10.2021	5	5	103.5	20.7	0	14 589.00	14 589.00	14 485.50	14 589.00	14 445.50	14 589.00
26.10.2021	6	6	86	14.33	0	14 675.00	14 675.00	14 589.00	14 737.50	14 589.00	14 675.00
27.10.2021	4	4	46	11.5	0	14 721.00	14 721.00	14 675.00	14 721.00	14 656.00	14 721.00
28.10.2021	8	8	-75.5	-9.44	0	14 645.50	14 645.50	14 721.00	14 796.00	14 645.50	14 645.50
29.10.2021	7	7	289.5	41.36	0	14 935.00	14 935.00	14 645.50	14 935.00	14 616.00	14 935.00
01.11.2021	6	6	12	2	0	14 947.00	14 947.00	14 935.00	14 947.00	14 813.00	14 947.00
02.11.2021	5	5	222.5	44.5	0	15 169.50	15 169.50	14 947.00	15 169.50	14 922.00	15 169.50
03.11.2021	6	6	227	37.83	0	15 396.50	15 396.50	15 169.50	15 396.50	15 165.50	15 396.50
04.11.2021	3	3	155.5	51.83	0	15 552.00	15 552.00	15 396.50	15 552.00	15 396.50	15 552.00
05.11.2021	6	6	40	6.67	0	15 592.00	15 592.00	15 552.00	15 699.50	15 552.00	15 592.00
08.11.2021	6	6	84	14	0	15 676.00	15 676.00	15 592.00	15 683.00	15 547.50	15 676.00
09.11.2021	5	5	72.5	14.5	0	15 748.50	15 748.50	15 676.00	15 748.50	15 644.50	15 748.50
10.11.2021	4	4	99.5	24.88	0	15 848.00	15 848.00	15 748.50	15 848.00	15 731.50	15 848.00
11.11.2021	6	6	89.5	14.92	0	15 937.50	15 937.50	15 848.00	16 032.50	15 845.00	15 937.50
12.11.2021	4	4	-87.5	-21.88	0	15 850.00	15 850.00	15 937.50	15 937.50	15 843.50	15 850.00
15.11.2021	7	7	27.5	3.93	0	15 877.50	15 877.50	15 850.00	15 877.50	15 809.50	15 877.50
16.11.2021	7	7	57	8.14	0	15 934.50	15 934.50	15 877.50	15 934.50	15 834.50	15 934.50
17.11.2021	4	4	20.5	5.13	0	15 955.00	15 955.00	15 934.50	15 977.50	15 917.00	15 955.00
18.11.2021	6	6	-90.5	-15.08	0	15 864.50	15 864.50	15 955.00	15 964.00	15 864.50	15 864.50
19.11.2021	8	8	30.5	3.81	0	15 895.00	15 895.00	15 864.50	15 896.50	15 767.00	15 895.00
22.11.2021	7	7	223	31.86	0	16 118.00	16 118.00	15 895.00	16 118.00	15 895.00	16 118.00
23.11.2021	5	5	28.5	5.7	0	16 146.50	16 146.50	16 118.00	16 146.50	15 993.00	16 146.50
24.11.2021	6	6	-182	-30.33	0	15 964.50	15 964.50	16 146.50	16 202.50	15 964.50	15 964.50
25.11.2021	5	5	2	0.4	0	15 966.50	15 966.50	15 964.50	16 037.50	15 964.50	15 966.50
26.11.2021	2	2	-47	-23.5	0	15 919.50	15 919.50	15 966.50	15 966.50	15 912.50	15 919.50
29.11.2021	4	4	-158.5	-39.63	0	15 761.00	15 761.00	15 919.50	15 919.50	15 699.50	15 761.00
30.11.2021	6	6	-15.5	-2.58	0	15 745.50	15 745.50	15 761.00	15 763.50	15 619.00	15 745.50
01.12.2021	4	4	84	21	0	15 829.50	15 829.50	15 745.50	15 829.50	15 678.50	15 829.50
02.12.2021	3	3	-198.5	-66.17	0	15 631.00	15 631.00	15 829.50	15 829.50	15 631.00	15 631.00
03.12.2021	6	6	-166.5	-27.75	0	15 464.50	15 464.50	15 631.00	15 636.00	15 464.50	15 464.50
06.12.2021	2	2	-135	-67.5	0	15 329.50	15 329.50	15 464.50	15 464.50	15 329.50	15 329.50
07.12.2021	7	7	287.5	41.07	0	15 617.00	15 617.00	15 329.50	15 687.50	15 329.50	15 617.00
08.12.2021	5	5	-5	-1	0	15 612.00	15 612.00	15 617.00	15 699.00	15 536.00	15 612.00
09.12.2021	6	6	-67.5	-11.25	0	15 544.50	15 544.50	15 612.00	15 659.50	15 544.50	15 544.50
10.12.2021	5	5	-127	-25.4	0	15 417.50	15 417.50	15 544.50	15 590.50	15 417.50	15 417.50
13.12.2021	4	4	76.5	19.13	0	15 494.00	15 494.00	15 417.50	15 494.00	15 417.50	15 494.00
14.12.2021	6	6	-74	-12.33	0	15 420.00	15 420.00	15 494.00	15 494.00	15 310.50	15 420.00
15.12.2021	3	3	-147	-49	0	15 273.00	15 273.00	15 420.00	15 420.00	15 273.00	15 273.00
16.12.2021	5	5	45	9	0	15 318.00	15 318.00	15 273.00	15 403.50	15 273.00	15 318.00
17.12.2021	3	3	-256.5	-85.5	0	15 061.50	15 061.50	15 318.00	15 318.00	15 061.50	15 061.50
20.12.2021	4	4	-188.5	-47.13	0	14 873.00	14 873.00	15 061.50	15 061.50	14 873.00	14 873.00
21.12.2021	4	4	263	65.75	0	15 136.00	15 136.00	14 873.00	15 136.00	14 873.00	15 136.00
22.12.2021	5	5	86	17.2	0	15 222.00	15 222.00	15 136.00	15 222.00	15 032.00	15 222.00
23.12.2021	6	6	68.5	11.42	0	15 290.50	15 290.50	15 222.00	15 334.00	15 196.50	15 290.50
27.12.2021	5	5	133.5	26.7	0	15 424.00	15 424.00	15 290.50	15 424.00	15 203.00	15 424.00
28.12.2021	4	4	3	0.75	0	15 427.00	15 427.00	15 424.00	15 461.50	15 388.00	15 427.00
29.12.2021	4	4	9	2.25	0	15 436.00	15 436.00	15 427.00	15 462.00	15 359.50	15 436.00
30.12.2021	5	5	-147.5	-29.5	0	15 288.50	15 288.50	15 436.00	15 482.50	15 288.50	15 288.50
31.12.2021	5	5	-129	-25.8	0	15 159.50	15 159.50	15 288.50	15 288.50	15 159.50	15 159.50
03.01.2022	4	4	-56.5	-14.13	0	15 103.00	15 103.00	15 159.50	15 189.00	15 103.00	15 103.00
04.01.2022	7	7	-79	-11.29	0	15 024.00	15 024.00	15 103.00	15 139.50	15 024.00	15 024.00
05.01.2022	6	6	-75	-12.5	0	14 949.00	14 949.00	15 024.00	15 092.50	14 949.00	14 949.00
06.01.2022	4	4	-45.5	-11.38	0	14 903.50	14 903.50	14 949.00	14 981.00	14 797.00	14 903.50
07.01.2022	4	4	-116	-29	0	14 787.50	14 787.50	14 903.50	14 946.50	14 787.50	14 787.50
10.01.2022	3	3	-39.5	-13.17	0	14 748.00	14 748.00	14 787.50	14 872.00	14 748.00	14 748.00
11.01.2022	5	5	-17	-3.4	0	14 731.00	14 731.00	14 748.00	14 748.00	14 586.50	14 731.00
12.01.2022	6	6	-41	-6.83	0	14 690.00	14 690.00	14 731.00	14 845.00	14 681.00	14 690.00
13.01.2022	3	3	103.5	34.5	0	14 793.50	14 793.50	14 690.00	14 793.50	14 652.00	14 793.50
14.01.2022	4	4	-46.5	-11.63	0	14 747.00	14 747.00	14 793.50	14 844.50	14 737.50	14 747.00
17.01.2022	3	3	10	3.33	0	14 757.00	14 757.00	14 747.00	14 830.50	14 747.00	14 757.00
18.01.2022	4	4	141	35.25	0	14 898.00	14 898.00	14 757.00	14 898.00	14 732.50	14 898.00
19.01.2022	6	6	22	3.67	0	14 920.00	14 920.00	14 898.00	14 920.00	14 811.00	14 920.00
20.01.2022	7	7	201	28.71	0	15 121.00	15 121.00	14 920.00	15 216.00	14 919.00	15 121.00
21.01.2022	4	4	148.5	37.13	0	15 269.50	15 269.50	15 121.00	15 385.00	15 121.00	15 269.50
24.01.2022	2	2	89.5	44.75	0	15 359.00	15 359.00	15 269.50	15 430.50	15 269.50	15 359.00
26.01.2022	2	2	-166.5	-83.25	0	15 192.50	15 192.50	15 359.00	15 359.00	15 192.50	15 192.50
28.01.2022	2	2	-191.5	-95.75	0	15 001.00	15 001.00	15 192.50	15 192.50	15 001.00	15 001.00
31.01.2022	5	5	97	19.4	0	15 098.00	15 098.00	15 001.00	15 129.50	14 998.50	15 098.00
01.02.2022	3	3	214.5	71.5	0	15 312.50	15 312.50	15 098.00	15 312.50	15 072.00	15 312.50
02.02.2022	3	3	266	88.67	0	15 578.50	15 578.50	15 312.50	15 578.50	15 312.50	15 578.50
03.02.2022	2	2	39	19.5	0	15 617.50	15 617.50	15 578.50	15 704.00	15 578.50	15 617.50
04.02.2022	2	2	51.5	25.75	0	15 669.00	15 669.00	15 617.50	15 717.50	15 617.50	15 669.00
07.02.2022	6	6	305	50.83	0	15 974.00	15 974.00	15 669.00	15 974.00	15 604.50	15 974.00
08.02.2022	6	6	-205.5	-34.25	0	15 768.50	15 768.50	15 974.00	15 974.00	15 768.50	15 768.50
09.02.2022	4	4	165	41.25	0	15 933.50	15 933.50	15 768.50	15 933.50	15 768.50	15 933.50
10.02.2022	3	3	86.5	28.83	0	16 020.00	16 020.00	15 933.50	16 020.00	15 904.50	16 020.00
11.02.2022	3	3	321.5	107.17	0	16 341.50	16 341.50	16 020.00	16 341.50	16 020.00	16 341.50
14.02.2022	6	6	-321	-53.5	0	16 020.50	16 020.50	16 341.50	16 350.50	16 020.50	16 020.50
15.02.2022	6	6	193	32.17	0	16 213.50	16 213.50	16 020.50	16 355.50	16 020.50	16 213.50
16.02.2022	4	4	-120.5	-30.13	0	16 093.00	16 093.00	16 213.50	16 232.50	16 093.00	16 093.00
17.02.2022	4	4	-49	-12.25	0	16 044.00	16 044.00	16 093.00	16 121.00	16 025.00	16 044.00
18.02.2022	5	5	271.5	54.3	0	16 315.50	16 315.50	16 044.00	16 315.50	16 044.00	16 315.50
21.02.2022	5	5	147	29.4	0	16 462.50	16 462.50	16 315.50	16 586.50	16 315.50	16 462.50
22.02.2022	3	3	230	76.67	0	16 692.50	16 692.50	16 462.50	16 692.50	16 385.00	16 692.50
23.02.2022	4	4	-95.5	-23.88	0	16 597.00	16 597.00	16 692.50	16 692.50	16 579.50	16 597.00
25.02.2022	4	4	67.5	16.88	0	16 664.50	16 664.50	16 597.00	16 695.00	16 551.00	16 664.50
28.02.2022	3	3	353.5	117.83	0	17 018.00	17 018.00	16 664.50	17 018.00	16 664.50	17 018.00
01.03.2022	4	4	-126	-31.5	0	16 892.00	16 892.00	17 018.00	17 091.00	16 892.00	16 892.00
02.03.2022	4	4	29	7.25	0	16 921.00	16 921.00	16 892.00	17 014.00	16 886.00	16 921.00
03.03.2022	3	3	94.5	31.5	0	17 015.50	17 015.50	16 921.00	17 015.50	16 921.00	17 015.50
04.03.2022	5	5	-3.5	-0.7	0	17 012.00	17 012.00	17 015.50	17 098.50	16 972.00	17 012.00
07.03.2022	4	4	-153	-38.25	0	16 859.00	16 859.00	17 012.00	17 041.50	16 859.00	16 859.00
08.03.2022	3	3	-6.5	-2.17	0	16 852.50	16 852.50	16 859.00	16 994.00	16 852.50	16 852.50
09.03.2022	4	4	82.5	20.63	0	16 935.00	16 935.00	16 852.50	17 011.00	16 852.50	16 935.00
10.03.2022	4	4	-167.5	-41.88	0	16 767.50	16 767.50	16 935.00	16 935.00	16 767.50	16 767.50
11.03.2022	5	5	174.5	34.9	0	16 942.00	16 942.00	16 767.50	17 032.50	16 663.00	16 942.00
14.03.2022	5	5	-143.5	-28.7	0	16 798.50	16 798.50	16 942.00	16 978.00	16 798.50	16 798.50
15.03.2022	1	1	-83.5	-83.5	0	16 715.00	16 715.00	16 798.50	16 798.50	16 715.00	16 715.00
16.03.2022	5	5	-105	-21	0	16 610.00	16 610.00	16 715.00	16 832.00	16 610.00	16 610.00
17.03.2022	3	3	-21	-7	0	16 589.00	16 589.00	16 610.00	16 610.00	16 525.50	16 589.00
18.03.2022	5	5	274	54.8	0	16 863.00	16 863.00	16 589.00	16 863.00	16 555.00	16 863.00
21.03.2022	3	3	35.5	11.83	0	16 898.50	16 898.50	16 863.00	16 946.50	16 804.00	16 898.50
22.03.2022	4	4	235	58.75	0	17 133.50	17 133.50	16 898.50	17 133.50	16 898.50	17 133.50
23.03.2022	5	5	-206	-41.2	0	16 927.50	16 927.50	17 133.50	17 133.50	16 927.50	16 927.50
24.03.2022	8	8	230	28.75	0	17 157.50	17 157.50	16 927.50	17 157.50	16 906.50	17 157.50
25.03.2022	2	2	68.5	34.25	0	17 226.00	17 226.00	17 157.50	17 260.50	17 157.50	17 226.00
28.03.2022	4	4	310	77.5	0	17 536.00	17 536.00	17 226.00	17 536.00	17 226.00	17 536.00
29.03.2022	6	6	320	53.33	0	17 856.00	17 856.00	17 536.00	17 856.00	17 536.00	17 856.00
30.03.2022	6	6	-275.5	-45.92	0	17 580.50	17 580.50	17 856.00	17 856.00	17 580.50	17 580.50
31.03.2022	6	6	-171	-28.5	0	17 409.50	17 409.50	17 580.50	17 653.50	17 409.50	17 409.50
01.04.2022	4	4	73	18.25	0	17 482.50	17 482.50	17 409.50	17 482.50	17 369.00	17 482.50
04.04.2022	5	5	316	63.2	0	17 798.50	17 798.50	17 482.50	17 798.50	17 453.50	17 798.50
05.04.2022	6	6	-190.5	-31.75	0	17 608.00	17 608.00	17 798.50	17 798.50	17 608.00	17 608.00
06.04.2022	3	3	-29.5	-9.83	0	17 578.50	17 578.50	17 608.00	17 628.00	17 578.50	17 578.50
07.04.2022	4	4	130	32.5	0	17 708.50	17 708.50	17 578.50	17 708.50	17 541.50	17 708.50
08.04.2022	4	4	-72	-18	0	17 636.50	17 636.50	17 708.50	17 795.50	17 636.50	17 636.50
11.04.2022	4	4	-66.5	-16.63	0	17 570.00	17 570.00	17 636.50	17 636.50	17 558.50	17 570.00
12.04.2022	4	4	424.5	106.13	0	17 994.50	17 994.50	17 570.00	17 994.50	17 504.50	17 994.50
13.04.2022	6	6	-18.5	-3.08	0	17 976.00	17 976.00	17 994.50	18 144.00	17 976.00	17 976.00
14.04.2022	7	7	-20.5	-2.93	0	17 955.50	17 955.50	17 976.00	18 067.50	17 888.00	17 955.50
18.04.2022	5	5	223	44.6	0	18 178.50	18 178.50	17 955.50	18 178.50	17 955.50	18 178.50
19.04.2022	5	5	159.5	31.9	0	18 338.00	18 338.00	18 178.50	18 338.00	18 178.50	18 338.00
20.04.2022	3	3	264.5	88.17	0	18 602.50	18 602.50	18 338.00	18 602.50	18 288.00	18 602.50
21.04.2022	5	5	243.5	48.7	0	18 846.00	18 846.00	18 602.50	18 846.00	18 602.50	18 846.00
22.04.2022	3	3	42.5	14.17	0	18 888.50	18 888.50	18 846.00	18 890.00	18 811.00	18 888.50
25.04.2022	3	3	-233.5	-77.83	0	18 655.00	18 655.00	18 888.50	18 888.50	18 655.00	18 655.00
26.04.2022	2	2	9	4.5	0	18 664.00	18 664.00	18 655.00	18 724.50	18 655.00	18 664.00
27.04.2022	3	3	12.5	4.17	0	18 676.50	18 676.50	18 664.00	18 795.50	18 664.00	18 676.50
