Date	Quantity of positions	Volume	P.L	Average P.L	Comission	Gross	Net	Open	Hi	Low	Close
02.06.2020	3	3.00	296.50	98.83	0.00	8 330.00	8 330.00	8 033.50	8 330.00	8 033.50	8 330.00
03.06.2020	4	4.00	19.50	4.88	0.00	8 349.50	8 349.50	8 330.00	8 379.00	8 310.00	8 349.50
04.06.2020	2	2.00	-111.00	-55.50	0.00	8 238.50	8 238.50	8 349.50	8 349.50	8 238.50	8 238.50
05.06.2020	4	4.00	67.00	16.75	0.00	8 305.50	8 305.50	8 238.50	8 347.50	8 238.50	8 305.50
08.06.2020	3	3.00	120.50	40.17	0.00	8 426.00	8 426.00	8 305.50	8 426.00	8 290.50	8 426.00
09.06.2020	5	5.00	88.00	17.60	0.00	8 514.00	8 514.00	8 426.00	8 514.00	8 408.50	8 514.00
10.06.2020	4	4.00	117.00	29.25	0.00	8 631.00	8 631.00	8 514.00	8 631.00	8 514.00	8 631.00
11.06.2020	4	4.00	-250.50	-62.63	0.00	8 380.50	8 380.50	8 631.00	8 631.00	8 380.50	8 380.50
12.06.2020	3	3.00	166.50	55.50	0.00	8 547.00	8 547.00	8 380.50	8 612.50	8 380.50	8 547.00
15.06.2020	3	3.00	187.00	62.33	0.00	8 734.00	8 734.00	8 547.00	8 734.00	8 469.00	8 734.00
16.06.2020	3	3.00	34.00	11.33	0.00	8 768.00	8 768.00	8 734.00	8 861.50	8 734.00	8 768.00
17.06.2020	5	5.00	-10.50	-2.10	0.00	8 757.50	8 757.50	8 768.00	8 839.00	8 694.00	8 757.50
18.06.2020	4	4.00	-74.00	-18.50	0.00	8 683.50	8 683.50	8 757.50	8 780.00	8 678.50	8 683.50
19.06.2020	2	2.00	102.50	51.25	0.00	8 786.00	8 786.00	8 683.50	8 786.00	8 683.50	8 786.00
22.06.2020	3	3.00	159.00	53.00	0.00	8 945.00	8 945.00	8 786.00	8 945.00	8 786.00	8 945.00
23.06.2020	3	3.00	38.00	12.67	0.00	8 983.00	8 983.00	8 945.00	8 983.00	8 879.50	8 983.00
24.06.2020	5	5.00	17.00	3.40	0.00	9 000.00	9 000.00	8 983.00	9 060.00	8 943.50	9 000.00
25.06.2020	5	5.00	-304.50	-60.90	0.00	8 695.50	8 695.50	9 000.00	9 043.50	8 695.50	8 695.50
26.06.2020	3	3.00	-108.00	-36.00	0.00	8 587.50	8 587.50	8 695.50	8 695.50	8 587.50	8 587.50
29.06.2020	3	3.00	45.50	15.17	0.00	8 633.00	8 633.00	8 587.50	8 653.50	8 573.50	8 633.00
30.06.2020	5	5.00	57.00	11.40	0.00	8 690.00	8 690.00	8 633.00	8 690.00	8 556.50	8 690.00
01.07.2020	3	3.00	28.50	9.50	0.00	8 718.50	8 718.50	8 690.00	8 718.50	8 615.50	8 718.50
02.07.2020	3	3.00	103.50	34.50	0.00	8 822.00	8 822.00	8 718.50	8 822.00	8 688.50	8 822.00
03.07.2020	3	3.00	18.00	6.00	0.00	8 840.00	8 840.00	8 822.00	8 840.00	8 777.50	8 840.00
06.07.2020	2	2.00	12.50	6.25	0.00	8 852.50	8 852.50	8 840.00	8 878.00	8 840.00	8 852.50
07.07.2020	3	3.00	35.00	11.67	0.00	8 887.50	8 887.50	8 852.50	8 887.50	8 780.50	8 887.50
08.07.2020	6	6.00	93.00	15.50	0.00	8 980.50	8 980.50	8 887.50	8 980.50	8 818.00	8 980.50
09.07.2020	4	4.00	116.00	29.00	0.00	9 096.50	9 096.50	8 980.50	9 096.50	8 957.50	9 096.50
10.07.2020	4	4.00	17.50	4.38	0.00	9 114.00	9 114.00	9 096.50	9 118.00	9 055.50	9 114.00
13.07.2020	5	5.00	-33.50	-6.70	0.00	9 080.50	9 080.50	9 114.00	9 114.00	9 053.00	9 080.50
14.07.2020	6	6.00	60.00	10.00	0.00	9 140.50	9 140.50	9 080.50	9 152.00	8 869.00	9 140.50
15.07.2020	2	2.00	64.50	32.25	0.00	9 205.00	9 205.00	9 140.50	9 205.00	9 122.50	9 205.00
16.07.2020	4	4.00	-227.00	-56.75	0.00	8 978.00	8 978.00	9 205.00	9 205.00	8 978.00	8 978.00
17.07.2020	1	1.00	64.00	64.00	0.00	9 042.00	9 042.00	8 978.00	9 042.00	8 978.00	9 042.00
20.07.2020	3	3.00	-77.00	-25.67	0.00	8 965.00	8 965.00	9 042.00	9 042.00	8 930.00	8 965.00
21.07.2020	4	4.00	150.50	37.63	0.00	9 115.50	9 115.50	8 965.00	9 115.50	8 942.50	9 115.50
22.07.2020	5	5.00	-145.50	-29.10	0.00	8 970.00	8 970.00	9 115.50	9 165.50	8 970.00	8 970.00
23.07.2020	4	4.00	0.00	0.00	0.00	8 970.00	8 970.00	8 970.00	9 077.00	8 929.00	8 970.00
24.07.2020	1	1.00	-28.50	-28.50	0.00	8 941.50	8 941.50	8 970.00	8 970.00	8 941.50	8 941.50
27.07.2020	5	5.00	419.50	83.90	0.00	9 361.00	9 361.00	8 941.50	9 361.00	8 941.50	9 361.00
28.07.2020	4	4.00	-20.00	-5.00	0.00	9 341.00	9 341.00	9 361.00	9 449.50	9 341.00	9 341.00
29.07.2020	3	3.00	-8.00	-2.67	0.00	9 333.00	9 333.00	9 341.00	9 341.00	9 242.00	9 333.00
30.07.2020	1	1.00	-42.00	-42.00	0.00	9 291.00	9 291.00	9 333.00	9 333.00	9 291.00	9 291.00
31.07.2020	5	5.00	266.50	53.30	0.00	9 557.50	9 557.50	9 291.00	9 557.50	9 291.00	9 557.50
03.08.2020	4	4.00	207.50	51.88	0.00	9 765.00	9 765.00	9 557.50	9 765.00	9 557.50	9 765.00
04.08.2020	7	7.00	-24.00	-3.43	0.00	9 741.00	9 741.00	9 765.00	9 823.50	9 741.00	9 741.00
05.08.2020	5	5.00	-7.50	-1.50	0.00	9 733.50	9 733.50	9 741.00	9 790.50	9 711.50	9 733.50
06.08.2020	4	4.00	29.00	7.25	0.00	9 762.50	9 762.50	9 733.50	9 797.00	9 733.50	9 762.50
07.08.2020	4	4.00	38.50	9.63	0.00	9 801.00	9 801.00	9 762.50	9 888.50	9 762.50	9 801.00
10.08.2020	4	4.00	-92.00	-23.00	0.00	9 709.00	9 709.00	9 801.00	9 801.00	9 709.00	9 709.00
11.08.2020	5	5.00	-120.00	-24.00	0.00	9 589.00	9 589.00	9 709.00	9 746.50	9 589.00	9 589.00
12.08.2020	3	3.00	262.50	87.50	0.00	9 851.50	9 851.50	9 589.00	9 851.50	9 562.00	9 851.50
13.08.2020	6	6.00	42.00	7.00	0.00	9 893.50	9 893.50	9 851.50	9 944.50	9 849.50	9 893.50
14.08.2020	4	4.00	62.00	15.50	0.00	9 955.50	9 955.50	9 893.50	9 993.50	9 865.00	9 955.50
17.08.2020	3	3.00	42.50	14.17	0.00	9 998.00	9 998.00	9 955.50	9 998.00	9 955.50	9 998.00
18.08.2020	4	4.00	-53.50	-13.38	0.00	9 944.50	9 944.50	9 998.00	9 998.00	9 941.00	9 944.50
19.08.2020	3	3.00	-9.00	-3.00	0.00	9 935.50	9 935.50	9 944.50	9 967.00	9 935.50	9 935.50
20.08.2020	6	6.00	313.50	52.25	0.00	10 249.00	10 249.00	9 935.50	10 249.00	9 881.00	10 249.00
21.08.2020	5	5.00	-25.00	-5.00	0.00	10 224.00	10 224.00	10 249.00	10 283.50	10 196.00	10 224.00
24.08.2020	4	4.00	75.00	18.75	0.00	10 299.00	10 299.00	10 224.00	10 316.50	10 224.00	10 299.00
25.08.2020	6	6.00	77.50	12.92	0.00	10 376.50	10 376.50	10 299.00	10 376.50	10 246.00	10 376.50
26.08.2020	3	3.00	-15.00	-5.00	0.00	10 361.50	10 361.50	10 376.50	10 376.50	10 329.50	10 361.50
27.08.2020	3	3.00	54.50	18.17	0.00	10 416.00	10 416.00	10 361.50	10 416.00	10 306.00	10 416.00
28.08.2020	3	3.00	221.50	73.83	0.00	10 637.50	10 637.50	10 416.00	10 637.50	10 416.00	10 637.50
31.08.2020	2	2.00	-49.50	-24.75	0.00	10 588.00	10 588.00	10 637.50	10 637.50	10 588.00	10 588.00
01.09.2020	6	6.00	134.00	22.33	0.00	10 722.00	10 722.00	10 588.00	10 722.00	10 545.50	10 722.00
02.09.2020	4	4.00	224.50	56.13	0.00	10 946.50	10 946.50	10 722.00	10 946.50	10 705.50	10 946.50
03.09.2020	4	4.00	-309.50	-77.38	0.00	10 637.00	10 637.00	10 946.50	10 946.50	10 637.00	10 637.00
04.09.2020	1	1.00	197.00	197.00	0.00	10 834.00	10 834.00	10 637.00	10 834.00	10 637.00	10 834.00
07.09.2020	4	4.00	41.00	10.25	0.00	10 875.00	10 875.00	10 834.00	10 875.00	10 713.00	10 875.00
08.09.2020	4	4.00	-219.00	-54.75	0.00	10 656.00	10 656.00	10 875.00	10 919.50	10 656.00	10 656.00
09.09.2020	3	3.00	90.50	30.17	0.00	10 746.50	10 746.50	10 656.00	10 890.00	10 656.00	10 746.50
10.09.2020	3	3.00	-15.00	-5.00	0.00	10 731.50	10 731.50	10 746.50	10 908.00	10 731.50	10 731.50
11.09.2020	3	3.00	22.00	7.33	0.00	10 753.50	10 753.50	10 731.50	10 862.00	10 731.50	10 753.50
14.09.2020	5	5.00	84.50	16.90	0.00	10 838.00	10 838.00	10 753.50	10 901.00	10 752.00	10 838.00
15.09.2020	3	3.00	279.50	93.17	0.00	11 117.50	11 117.50	10 838.00	11 117.50	10 838.00	11 117.50
16.09.2020	8	8.00	35.00	4.38	0.00	11 152.50	11 152.50	11 117.50	11 274.50	11 096.00	11 152.50
17.09.2020	6	6.00	-125.00	-20.83	0.00	11 027.50	11 027.50	11 152.50	11 236.00	10 919.50	11 027.50
18.09.2020	3	3.00	-158.00	-52.67	0.00	10 869.50	10 869.50	11 027.50	11 074.00	10 869.50	10 869.50
21.09.2020	4	4.00	-107.00	-26.75	0.00	10 762.50	10 762.50	10 869.50	10 869.50	10 476.50	10 762.50
22.09.2020	3	3.00	-72.00	-24.00	0.00	10 690.50	10 690.50	10 762.50	10 762.50	10 611.00	10 690.50
23.09.2020	3	3.00	-16.00	-5.33	0.00	10 674.50	10 674.50	10 690.50	10 753.50	10 650.50	10 674.50
24.09.2020	4	4.00	16.00	4.00	0.00	10 690.50	10 690.50	10 674.50	10 803.00	10 497.00	10 690.50
25.09.2020	5	5.00	160.50	32.10	0.00	10 851.00	10 851.00	10 690.50	10 851.00	10 630.00	10 851.00
28.09.2020	3	3.00	192.50	64.17	0.00	11 043.50	11 043.50	10 851.00	11 043.50	10 851.00	11 043.50
29.09.2020	2	2.00	-25.50	-12.75	0.00	11 018.00	11 018.00	11 043.50	11 105.00	11 018.00	11 018.00
30.09.2020	2	2.00	-37.50	-18.75	0.00	10 980.50	10 980.50	11 018.00	11 071.00	10 980.50	10 980.50
01.10.2020	7	7.00	-3.00	-0.43	0.00	10 977.50	10 977.50	10 980.50	11 131.50	10 977.50	10 977.50
02.10.2020	6	6.00	-228.50	-38.08	0.00	10 749.00	10 749.00	10 977.50	10 977.50	10 749.00	10 749.00
05.10.2020	4	4.00	-130.50	-32.63	0.00	10 618.50	10 618.50	10 749.00	10 749.00	10 611.00	10 618.50
06.10.2020	3	3.00	-140.50	-46.83	0.00	10 478.00	10 478.00	10 618.50	10 618.50	10 478.00	10 478.00
07.10.2020	3	3.00	183.00	61.00	0.00	10 661.00	10 661.00	10 478.00	10 661.00	10 478.00	10 661.00
08.10.2020	3	3.00	41.00	13.67	0.00	10 702.00	10 702.00	10 661.00	10 768.00	10 661.00	10 702.00
09.10.2020	7	7.00	144.50	20.64	0.00	10 846.50	10 846.50	10 702.00	10 846.50	10 661.00	10 846.50
12.10.2020	4	4.00	-74.50	-18.63	0.00	10 772.00	10 772.00	10 846.50	10 858.50	10 772.00	10 772.00
13.10.2020	4	4.00	22.50	5.63	0.00	10 794.50	10 794.50	10 772.00	10 794.50	10 657.00	10 794.50
14.10.2020	3	3.00	43.00	14.33	0.00	10 837.50	10 837.50	10 794.50	10 849.50	10 774.50	10 837.50
15.10.2020	3	3.00	42.00	14.00	0.00	10 879.50	10 879.50	10 837.50	10 879.50	10 745.00	10 879.50
16.10.2020	5	5.00	-82.00	-16.40	0.00	10 797.50	10 797.50	10 879.50	10 941.00	10 797.50	10 797.50
19.10.2020	3	3.00	-45.00	-15.00	0.00	10 752.50	10 752.50	10 797.50	10 837.00	10 752.50	10 752.50
20.10.2020	4	4.00	20.00	5.00	0.00	10 772.50	10 772.50	10 752.50	10 848.50	10 752.50	10 772.50
21.10.2020	4	4.00	183.00	45.75	0.00	10 955.50	10 955.50	10 772.50	11 073.50	10 772.50	10 955.50
22.10.2020	2	2.00	-85.50	-42.75	0.00	10 870.00	10 870.00	10 955.50	10 955.50	10 870.00	10 870.00
23.10.2020	6	6.00	39.50	6.58	0.00	10 909.50	10 909.50	10 870.00	10 921.00	10 756.00	10 909.50
26.10.2020	2	2.00	145.00	72.50	0.00	11 054.50	11 054.50	10 909.50	11 054.50	10 860.50	11 054.50
27.10.2020	4	4.00	115.00	28.75	0.00	11 169.50	11 169.50	11 054.50	11 170.00	11 054.50	11 169.50
28.10.2020	2	2.00	-3.00	-1.50	0.00	11 166.50	11 166.50	11 169.50	11 169.50	11 142.50	11 166.50
29.10.2020	3	3.00	58.00	19.33	0.00	11 224.50	11 224.50	11 166.50	11 311.00	11 166.50	11 224.50
30.10.2020	5	5.00	-150.50	-30.10	0.00	11 074.00	11 074.00	11 224.50	11 258.00	11 039.00	11 074.00
02.11.2020	3	3.00	104.50	34.83	0.00	11 178.50	11 178.50	11 074.00	11 178.50	11 074.00	11 178.50
03.11.2020	3	3.00	-10.50	-3.50	0.00	11 168.00	11 168.00	11 178.50	11 207.50	11 124.00	11 168.00
04.11.2020	3	3.00	500.00	166.67	0.00	11 668.00	11 668.00	11 168.00	11 668.00	11 168.00	11 668.00
05.11.2020	5	5.00	153.00	30.60	0.00	11 821.00	11 821.00	11 668.00	11 905.50	11 572.00	11 821.00
06.11.2020	6	6.00	97.00	16.17	0.00	11 918.00	11 918.00	11 821.00	11 918.00	11 627.50	11 918.00
09.11.2020	2	2.00	6.00	3.00	0.00	11 924.00	11 924.00	11 918.00	12 009.50	11 918.00	11 924.00
10.11.2020	4	4.00	-47.00	-11.75	0.00	11 877.00	11 877.00	11 924.00	11 924.00	11 678.00	11 877.00
11.11.2020	4	4.00	-64.50	-16.13	0.00	11 812.50	11 812.50	11 877.00	11 979.00	11 812.50	11 812.50
12.11.2020	5	5.00	169.50	33.90	0.00	11 982.00	11 982.00	11 812.50	11 984.50	11 698.00	11 982.00
13.11.2020	3	3.00	71.00	23.67	0.00	12 053.00	12 053.00	11 982.00	12 079.50	11 982.00	12 053.00
16.11.2020	4	4.00	-174.50	-43.63	0.00	11 878.50	11 878.50	12 053.00	12 053.00	11 878.50	11 878.50
17.11.2020	4	4.00	-86.50	-21.63	0.00	11 792.00	11 792.00	11 878.50	11 878.50	11 792.00	11 792.00
18.11.2020	5	5.00	-126.50	-25.30	0.00	11 665.50	11 665.50	11 792.00	11 800.50	11 665.50	11 665.50
19.11.2020	4	4.00	-54.50	-13.63	0.00	11 611.00	11 611.00	11 665.50	11 665.50	11 588.00	11 611.00
20.11.2020	2	2.00	36.00	18.00	0.00	11 647.00	11 647.00	11 611.00	11 682.00	11 611.00	11 647.00
23.11.2020	1	1.00	-25.50	-25.50	0.00	11 621.50	11 621.50	11 647.00	11 647.00	11 621.50	11 621.50
24.11.2020	1	1.00	-39.00	-39.00	0.00	11 582.50	11 582.50	11 621.50	11 621.50	11 582.50	11 582.50
25.11.2020	3	3.00	-11.00	-3.67	0.00	11 571.50	11 571.50	11 582.50	11 582.50	11 532.00	11 571.50
26.11.2020	4	4.00	-60.50	-15.13	0.00	11 511.00	11 511.00	11 571.50	11 607.00	11 511.00	11 511.00
27.11.2020	5	5.00	-34.00	-6.80	0.00	11 477.00	11 477.00	11 511.00	11 514.50	11 476.00	11 477.00
30.11.2020	4	4.00	-25.00	-6.25	0.00	11 452.00	11 452.00	11 477.00	11 522.00	11 443.00	11 452.00
01.12.2020	6	6.00	113.00	18.83	0.00	11 565.00	11 565.00	11 452.00	11 565.00	11 427.00	11 565.00
02.12.2020	2	2.00	-18.00	-9.00	0.00	11 547.00	11 547.00	11 565.00	11 599.00	11 547.00	11 547.00
03.12.2020	3	3.00	45.00	15.00	0.00	11 592.00	11 592.00	11 547.00	11 592.00	11 547.00	11 592.00
04.12.2020	4	4.00	39.00	9.75	0.00	11 631.00	11 631.00	11 592.00	11 632.50	11 588.00	11 631.00
07.12.2020	3	3.00	-68.50	-22.83	0.00	11 562.50	11 562.50	11 631.00	11 631.00	11 562.50	11 562.50
08.12.2020	5	5.00	141.50	28.30	0.00	11 704.00	11 704.00	11 562.50	11 704.00	11 530.00	11 704.00
09.12.2020	2	2.00	-59.00	-29.50	0.00	11 645.00	11 645.00	11 704.00	11 704.00	11 645.00	11 645.00
10.12.2020	3	3.00	18.50	6.17	0.00	11 663.50	11 663.50	11 645.00	11 663.50	11 586.50	11 663.50
11.12.2020	2	2.00	-74.50	-37.25	0.00	11 589.00	11 589.00	11 663.50	11 663.50	11 589.00	11 589.00
14.12.2020	4	4.00	125.50	31.38	0.00	11 714.50	11 714.50	11 589.00	11 790.00	11 552.00	11 714.50
15.12.2020	4	4.00	89.50	22.38	0.00	11 804.00	11 804.00	11 714.50	11 804.00	11 657.00	11 804.00
16.12.2020	3	3.00	47.00	15.67	0.00	11 851.00	11 851.00	11 804.00	11 851.00	11 804.00	11 851.00
17.12.2020	4	4.00	66.50	16.63	0.00	11 917.50	11 917.50	11 851.00	11 917.50	11 832.50	11 917.50
18.12.2020	3	3.00	67.00	22.33	0.00	11 984.50	11 984.50	11 917.50	11 984.50	11 902.50	11 984.50
21.12.2020	2	2.00	196.50	98.25	0.00	12 181.00	12 181.00	11 984.50	12 181.00	11 984.50	12 181.00
22.12.2020	6	6.00	-70.50	-11.75	0.00	12 110.50	12 110.50	12 181.00	12 190.00	12 106.50	12 110.50
23.12.2020	5	5.00	49.00	9.80	0.00	12 159.50	12 159.50	12 110.50	12 159.50	12 092.50	12 159.50
24.12.2020	4	4.00	16.00	4.00	0.00	12 175.50	12 175.50	12 159.50	12 175.50	12 101.50	12 175.50
28.12.2020	4	4.00	54.50	13.63	0.00	12 230.00	12 230.00	12 175.50	12 230.00	12 175.50	12 230.00
29.12.2020	5	5.00	-46.50	-9.30	0.00	12 183.50	12 183.50	12 230.00	12 230.00	12 183.50	12 183.50
30.12.2020	2	2.00	58.00	29.00	0.00	12 241.50	12 241.50	12 183.50	12 241.50	12 183.50	12 241.50
31.12.2020	4	4.00	-42.50	-10.63	0.00	12 199.00	12 199.00	12 241.50	12 241.50	12 199.00	12 199.00
04.01.2021	2	2.00	49.50	24.75	0.00	12 248.50	12 248.50	12 199.00	12 272.00	12 199.00	12 248.50
05.01.2021	3	3.00	-31.00	-10.33	0.00	12 217.50	12 217.50	12 248.50	12 350.00	12 217.50	12 217.50
06.01.2021	5	5.00	-146.00	-29.20	0.00	12 071.50	12 071.50	12 217.50	12 217.50	12 020.00	12 071.50
07.01.2021	5	5.00	44.00	8.80	0.00	12 115.50	12 115.50	12 071.50	12 217.50	12 067.50	12 115.50
08.01.2021	4	4.00	-159.00	-39.75	0.00	11 956.50	11 956.50	12 115.50	12 190.00	11 956.50	11 956.50
11.01.2021	3	3.00	-100.00	-33.33	0.00	11 856.50	11 856.50	11 956.50	11 956.50	11 856.50	11 856.50
12.01.2021	3	3.00	-76.50	-25.50	0.00	11 780.00	11 780.00	11 856.50	11 910.50	11 780.00	11 780.00
13.01.2021	6	6.00	-61.00	-10.17	0.00	11 719.00	11 719.00	11 780.00	11 801.50	11 719.00	11 719.00
14.01.2021	2	2.00	3.50	1.75	0.00	11 722.50	11 722.50	11 719.00	11 762.50	11 719.00	11 722.50
15.01.2021	5	5.00	-125.50	-25.10	0.00	11 597.00	11 597.00	11 722.50	11 722.50	11 597.00	11 597.00
18.01.2021	4	4.00	-17.00	-4.25	0.00	11 580.00	11 580.00	11 597.00	11 606.00	11 551.00	11 580.00
19.01.2021	3	3.00	-22.00	-7.33	0.00	11 558.00	11 558.00	11 580.00	11 591.50	11 558.00	11 558.00
20.01.2021	2	2.00	84.50	42.25	0.00	11 642.50	11 642.50	11 558.00	11 642.50	11 558.00	11 642.50
21.01.2021	4	4.00	59.00	14.75	0.00	11 701.50	11 701.50	11 642.50	11 753.00	11 642.50	11 701.50
22.01.2021	4	4.00	-77.50	-19.38	0.00	11 624.00	11 624.00	11 701.50	11 701.50	11 621.00	11 624.00
25.01.2021	3	3.00	43.00	14.33	0.00	11 667.00	11 667.00	11 624.00	11 667.00	11 624.00	11 667.00
26.01.2021	5	5.00	84.50	16.90	0.00	11 751.50	11 751.50	11 667.00	11 751.50	11 621.50	11 751.50
27.01.2021	5	5.00	-327.00	-65.40	0.00	11 424.50	11 424.50	11 751.50	11 751.50	11 424.50	11 424.50
28.01.2021	7	7.00	261.00	37.29	0.00	11 685.50	11 685.50	11 424.50	11 685.50	11 297.00	11 685.50
29.01.2021	4	4.00	49.50	12.38	0.00	11 735.00	11 735.00	11 685.50	11 735.00	11 524.00	11 735.00
01.02.2021	3	3.00	217.50	72.50	0.00	11 952.50	11 952.50	11 735.00	11 952.50	11 735.00	11 952.50
02.02.2021	5	5.00	204.00	40.80	0.00	12 156.50	12 156.50	11 952.50	12 156.50	11 952.50	12 156.50
03.02.2021	4	4.00	39.50	9.88	0.00	12 196.00	12 196.00	12 156.50	12 257.50	12 156.50	12 196.00
04.02.2021	6	6.00	49.00	8.17	0.00	12 245.00	12 245.00	12 196.00	12 245.00	12 113.00	12 245.00
05.02.2021	3	3.00	117.50	39.17	0.00	12 362.50	12 362.50	12 245.00	12 362.50	12 239.00	12 362.50
08.02.2021	3	3.00	-44.50	-14.83	0.00	12 318.00	12 318.00	12 362.50	12 362.50	12 318.00	12 318.00
09.02.2021	3	3.00	31.50	10.50	0.00	12 349.50	12 349.50	12 318.00	12 349.50	12 262.50	12 349.50
10.02.2021	5	5.00	195.00	39.00	0.00	12 544.50	12 544.50	12 349.50	12 544.50	12 349.50	12 544.50
11.02.2021	4	4.00	42.50	10.63	0.00	12 587.00	12 587.00	12 544.50	12 614.50	12 522.50	12 587.00
12.02.2021	3	3.00	-75.50	-25.17	0.00	12 511.50	12 511.50	12 587.00	12 587.00	12 511.50	12 511.50
15.02.2021	3	3.00	28.50	9.50	0.00	12 540.00	12 540.00	12 511.50	12 562.00	12 511.50	12 540.00
16.02.2021	4	4.00	-54.50	-13.63	0.00	12 485.50	12 485.50	12 540.00	12 576.50	12 485.50	12 485.50
17.02.2021	3	3.00	-82.50	-27.50	0.00	12 403.00	12 403.00	12 485.50	12 559.00	12 403.00	12 403.00
18.02.2021	6	6.00	-6.50	-1.08	0.00	12 396.50	12 396.50	12 403.00	12 403.00	12 250.50	12 396.50
19.02.2021	2	2.00	62.50	31.25	0.00	12 459.00	12 459.00	12 396.50	12 459.00	12 370.00	12 459.00
22.02.2021	4	4.00	-273.50	-68.38	0.00	12 185.50	12 185.50	12 459.00	12 459.00	12 185.50	12 185.50
23.02.2021	3	3.00	-22.00	-7.33	0.00	12 163.50	12 163.50	12 185.50	12 232.00	12 163.50	12 163.50
24.02.2021	5	5.00	147.00	29.40	0.00	12 310.50	12 310.50	12 163.50	12 310.50	12 045.50	12 310.50
25.02.2021	5	5.00	-348.00	-69.60	0.00	11 962.50	11 962.50	12 310.50	12 310.50	11 962.50	11 962.50
26.02.2021	4	4.00	-319.50	-79.88	0.00	11 643.00	11 643.00	11 962.50	11 962.50	11 643.00	11 643.00
01.03.2021	2	2.00	79.00	39.50	0.00	11 722.00	11 722.00	11 643.00	11 722.00	11 586.50	11 722.00
02.03.2021	3	3.00	-17.50	-5.83	0.00	11 704.50	11 704.50	11 722.00	11 722.00	11 650.50	11 704.50
03.03.2021	4	4.00	-28.00	-7.00	0.00	11 676.50	11 676.50	11 704.50	11 899.50	11 676.50	11 676.50
04.03.2021	4	4.00	-471.00	-117.75	0.00	11 205.50	11 205.50	11 676.50	11 693.00	11 205.50	11 205.50
05.03.2021	4	4.00	604.00	151.00	0.00	11 809.50	11 809.50	11 205.50	11 809.50	11 205.50	11 809.50
08.03.2021	4	4.00	-107.50	-26.88	0.00	11 702.00	11 702.00	11 809.50	11 809.50	11 488.50	11 702.00
09.03.2021	7	7.00	224.50	32.07	0.00	11 926.50	11 926.50	11 702.00	11 926.50	11 644.00	11 926.50
10.03.2021	3	3.00	-90.00	-30.00	0.00	11 836.50	11 836.50	11 926.50	11 934.50	11 836.50	11 836.50
11.03.2021	5	5.00	44.00	8.80	0.00	11 880.50	11 880.50	11 836.50	12 049.00	11 836.50	11 880.50
12.03.2021	5	5.00	-57.50	-11.50	0.00	11 823.00	11 823.00	11 880.50	11 928.00	11 814.50	11 823.00
15.03.2021	3	3.00	-2.50	-0.83	0.00	11 820.50	11 820.50	11 823.00	11 823.00	11 707.50	11 820.50
16.03.2021	4	4.00	152.50	38.13	0.00	11 973.00	11 973.00	11 820.50	11 973.00	11 790.50	11 973.00
17.03.2021	5	5.00	36.00	7.20	0.00	12 009.00	12 009.00	11 973.00	12 009.00	11 859.00	12 009.00
18.03.2021	5	5.00	-88.50	-17.70	0.00	11 920.50	11 920.50	12 009.00	12 126.50	11 920.50	11 920.50
19.03.2021	5	5.00	87.50	17.50	0.00	12 008.00	12 008.00	11 920.50	12 008.00	11 762.00	12 008.00
22.03.2021	4	4.00	59.00	14.75	0.00	12 067.00	12 067.00	12 008.00	12 138.50	12 008.00	12 067.00
23.03.2021	5	5.00	-184.50	-36.90	0.00	11 882.50	11 882.50	12 067.00	12 067.00	11 882.50	11 882.50
24.03.2021	5	5.00	-102.50	-20.50	0.00	11 780.00	11 780.00	11 882.50	11 990.00	11 780.00	11 780.00
25.03.2021	5	5.00	57.00	11.40	0.00	11 837.00	11 837.00	11 780.00	11 923.00	11 714.50	11 837.00
26.03.2021	2	2.00	135.50	67.75	0.00	11 972.50	11 972.50	11 837.00	11 972.50	11 837.00	11 972.50
29.03.2021	4	4.00	174.50	43.63	0.00	12 147.00	12 147.00	11 972.50	12 147.00	11 899.50	12 147.00
30.03.2021	5	5.00	-98.50	-19.70	0.00	12 048.50	12 048.50	12 147.00	12 147.00	11 958.50	12 048.50
31.03.2021	1	1.00	97.50	97.50	0.00	12 146.00	12 146.00	12 048.50	12 146.00	12 048.50	12 146.00
01.04.2021	4	4.00	-20.50	-5.13	0.00	12 125.50	12 125.50	12 146.00	12 194.50	12 106.50	12 125.50
02.04.2021	2	2.00	99.00	49.50	0.00	12 224.50	12 224.50	12 125.50	12 224.50	12 125.50	12 224.50
05.04.2021	4	4.00	60.50	15.13	0.00	12 285.00	12 285.00	12 224.50	12 317.00	12 187.50	12 285.00
06.04.2021	4	4.00	-144.50	-36.13	0.00	12 140.50	12 140.50	12 285.00	12 285.00	12 140.50	12 140.50
07.04.2021	4	4.00	34.00	8.50	0.00	12 174.50	12 174.50	12 140.50	12 174.50	12 126.50	12 174.50
08.04.2021	2	2.00	58.00	29.00	0.00	12 232.50	12 232.50	12 174.50	12 232.50	12 174.50	12 232.50
09.04.2021	3	3.00	41.00	13.67	0.00	12 273.50	12 273.50	12 232.50	12 316.50	12 232.50	12 273.50
12.04.2021	1	1.00	-40.50	-40.50	0.00	12 233.00	12 233.00	12 273.50	12 273.50	12 233.00	12 233.00
13.04.2021	5	5.00	63.50	12.70	0.00	12 296.50	12 296.50	12 233.00	12 296.50	12 162.00	12 296.50
14.04.2021	3	3.00	65.00	21.67	0.00	12 361.50	12 361.50	12 296.50	12 361.50	12 282.00	12 361.50
