Date	Quantity of positions	Volume	P.L	Average P.L	Comission	Gross	Net	Open	Hi	Low	Close
29.05.2020	4	6	-122.5	-30.63	0	7 785.00	7 785.00	7 907.50	7 967.50	7 785.00	7 785.00
01.06.2020	4	8	419	104.75	0	8 204.00	8 204.00	7 785.00	8 204.00	7 785.00	8 204.00
02.06.2020	3	5	395	131.67	0	8 599.00	8 599.00	8 204.00	8 599.00	8 204.00	8 599.00
03.06.2020	5	10	108	21.6	0	8 707.00	8 707.00	8 599.00	8 707.00	8 559.00	8 707.00
04.06.2020	4	8	-217	-54.25	0	8 490.00	8 490.00	8 707.00	8 707.00	8 485.00	8 490.00
05.06.2020	6	12	-37	-6.17	0	8 453.00	8 453.00	8 490.00	8 708.00	8 453.00	8 453.00
08.06.2020	6	12	146	24.33	0	8 599.00	8 599.00	8 453.00	8 599.00	8 238.00	8 599.00
09.06.2020	6	12	3	0.5	0	8 602.00	8 602.00	8 599.00	8 775.00	8 564.00	8 602.00
10.06.2020	7	13	342	48.86	0	8 944.00	8 944.00	8 602.00	9 058.00	8 602.00	8 944.00
11.06.2020	5	8	-501.5	-100.3	0	8 442.50	8 442.50	8 944.00	8 944.00	8 442.50	8 442.50
12.06.2020	7	12	206.5	29.5	0	8 649.00	8 649.00	8 442.50	8 906.50	8 442.50	8 649.00
15.06.2020	4	6	396.5	99.13	0	9 045.50	9 045.50	8 649.00	9 045.50	8 493.00	9 045.50
16.06.2020	7	13	-142.5	-20.36	0	8 903.00	8 903.00	9 045.50	9 300.50	8 892.50	8 903.00
17.06.2020	6	11	-106.5	-17.75	0	8 796.50	8 796.50	8 903.00	9 045.00	8 755.00	8 796.50
18.06.2020	6	12	-261	-43.5	0	8 535.50	8 535.50	8 796.50	8 841.50	8 535.50	8 535.50
19.06.2020	4	7	143.5	35.88	0	8 679.00	8 679.00	8 535.50	8 679.00	8 535.50	8 679.00
22.06.2020	8	15	396.5	49.56	0	9 075.50	9 075.50	8 679.00	9 155.00	8 679.00	9 075.50
23.06.2020	5	10	206	41.2	0	9 281.50	9 281.50	9 075.50	9 281.50	8 944.50	9 281.50
24.06.2020	7	13	-121	-17.29	0	9 160.50	9 160.50	9 281.50	9 435.50	9 160.50	9 160.50
25.06.2020	5	9	-427.5	-85.5	0	8 733.00	8 733.00	9 160.50	9 247.50	8 733.00	8 733.00
26.06.2020	5	9	-229	-45.8	0	8 504.00	8 504.00	8 733.00	8 733.00	8 504.00	8 504.00
29.06.2020	5	10	210	42	0	8 714.00	8 714.00	8 504.00	8 714.00	8 476.00	8 714.00
30.06.2020	7	14	168	24	0	8 882.00	8 882.00	8 714.00	8 882.00	8 459.00	8 882.00
01.07.2020	4	8	248	62	0	9 130.00	9 130.00	8 882.00	9 130.00	8 733.00	9 130.00
02.07.2020	5	10	247	49.4	0	9 377.00	9 377.00	9 130.00	9 566.00	9 070.00	9 377.00
03.07.2020	5	10	-36	-7.2	0	9 341.00	9 341.00	9 377.00	9 413.00	9 288.00	9 341.00
06.07.2020	5	10	420	84	0	9 761.00	9 761.00	9 341.00	9 761.00	9 341.00	9 761.00
07.07.2020	4	8	-7	-1.75	0	9 754.00	9 754.00	9 761.00	9 761.00	9 540.00	9 754.00
08.07.2020	8	16	283	35.38	0	10 037.00	10 037.00	9 754.00	10 037.00	9 615.00	10 037.00
09.07.2020	5	10	340	68	0	10 377.00	10 377.00	10 037.00	10 377.00	9 991.00	10 377.00
10.07.2020	7	14	278	39.71	0	10 655.00	10 655.00	10 377.00	10 655.00	10 295.00	10 655.00
13.07.2020	6	12	71	11.83	0	10 726.00	10 726.00	10 655.00	10 726.00	10 533.00	10 726.00
14.07.2020	7	11	-259	-37	0	10 467.00	10 467.00	10 726.00	10 869.00	10 302.50	10 467.00
15.07.2020	4	8	-131	-32.75	0	10 336.00	10 336.00	10 467.00	10 596.00	10 336.00	10 336.00
16.07.2020	9	18	-560	-62.22	0	9 776.00	9 776.00	10 336.00	10 336.00	9 750.00	9 776.00
17.07.2020	3	5	92	30.67	0	9 868.00	9 868.00	9 776.00	9 904.00	9 776.00	9 868.00
20.07.2020	6	12	35	5.83	0	9 903.00	9 903.00	9 868.00	9 903.00	9 644.00	9 903.00
21.07.2020	6	11	70	11.67	0	9 973.00	9 973.00	9 903.00	10 204.00	9 858.00	9 973.00
22.07.2020	8	15	36.5	4.56	0	10 009.50	10 009.50	9 973.00	10 150.00	9 874.50	10 009.50
23.07.2020	5	10	-99	-19.8	0	9 910.50	9 910.50	10 009.50	10 223.50	9 910.50	9 910.50
24.07.2020	3	5	-180.5	-60.17	0	9 730.00	9 730.00	9 910.50	9 910.50	9 730.00	9 730.00
27.07.2020	6	11	637	106.17	0	10 367.00	10 367.00	9 730.00	10 367.00	9 730.00	10 367.00
28.07.2020	6	12	-333	-55.5	0	10 034.00	10 034.00	10 367.00	10 544.00	10 034.00	10 034.00
29.07.2020	5	10	148	29.6	0	10 182.00	10 182.00	10 034.00	10 182.00	9 836.00	10 182.00
30.07.2020	4	7	-353	-88.25	0	9 829.00	9 829.00	10 182.00	10 182.00	9 829.00	9 829.00
31.07.2020	7	12	19.5	2.79	0	9 848.50	9 848.50	9 829.00	9 979.00	9 699.50	9 848.50
03.08.2020	5	10	421	84.2	0	10 269.50	10 269.50	9 848.50	10 269.50	9 848.50	10 269.50
04.08.2020	10	20	51	5.1	0	10 320.50	10 320.50	10 269.50	10 410.50	10 190.50	10 320.50
05.08.2020	8	16	-331	-41.38	0	9 989.50	9 989.50	10 320.50	10 419.50	9 989.50	9 989.50
06.08.2020	6	11	367	61.17	0	10 356.50	10 356.50	9 989.50	10 356.50	9 989.50	10 356.50
07.08.2020	5	9	127.5	25.5	0	10 484.00	10 484.00	10 356.50	10 608.50	10 356.50	10 484.00
10.08.2020	5	10	20	4	0	10 504.00	10 504.00	10 484.00	10 504.00	10 300.00	10 504.00
11.08.2020	6	11	-165	-27.5	0	10 339.00	10 339.00	10 504.00	10 579.00	10 339.00	10 339.00
12.08.2020	6	12	492	82	0	10 831.00	10 831.00	10 339.00	10 831.00	10 285.00	10 831.00
13.08.2020	7	14	23	3.29	0	10 854.00	10 854.00	10 831.00	11 017.00	10 827.00	10 854.00
14.08.2020	7	14	-92	-13.14	0	10 762.00	10 762.00	10 854.00	11 054.00	10 740.00	10 762.00
17.08.2020	4	8	178	44.5	0	10 940.00	10 940.00	10 762.00	10 940.00	10 762.00	10 940.00
18.08.2020	7	13	122	17.43	0	11 062.00	11 062.00	10 940.00	11 062.00	10 862.00	11 062.00
19.08.2020	6	12	-62	-10.33	0	11 000.00	11 000.00	11 062.00	11 127.00	11 000.00	11 000.00
20.08.2020	6	12	627	104.5	0	11 627.00	11 627.00	11 000.00	11 627.00	10 891.00	11 627.00
21.08.2020	6	12	49	8.17	0	11 676.00	11 676.00	11 627.00	11 696.00	11 521.00	11 676.00
24.08.2020	5	9	100.5	20.1	0	11 776.50	11 776.50	11 676.00	11 861.00	11 676.00	11 776.50
25.08.2020	7	14	104	14.86	0	11 880.50	11 880.50	11 776.50	11 880.50	11 619.50	11 880.50
26.08.2020	7	13	-237	-33.86	0	11 643.50	11 643.50	11 880.50	11 880.50	11 643.50	11 643.50
27.08.2020	4	8	-58	-14.5	0	11 585.50	11 585.50	11 643.50	11 752.50	11 532.50	11 585.50
28.08.2020	4	8	475	118.75	0	12 060.50	12 060.50	11 585.50	12 060.50	11 585.50	12 060.50
31.08.2020	5	11	-276.5	-55.3	0	11 784.00	11 784.00	12 060.50	12 060.50	11 775.00	11 784.00
01.09.2020	8	16	266	33.25	0	12 050.00	12 050.00	11 784.00	12 050.00	11 699.00	12 050.00
02.09.2020	6	15	36.5	6.08	0	12 086.50	12 086.50	12 050.00	12 146.00	11 845.50	12 086.50
03.09.2020	6	11	-588	-98	0	11 498.50	11 498.50	12 086.50	12 086.50	11 422.50	11 498.50
04.09.2020	4	7	319.5	79.88	0	11 818.00	11 818.00	11 498.50	11 892.50	11 488.50	11 818.00
07.09.2020	5	10	-39	-7.8	0	11 779.00	11 779.00	11 818.00	11 900.00	11 576.00	11 779.00
08.09.2020	6	10	-652.5	-108.75	0	11 126.50	11 126.50	11 779.00	11 868.00	11 126.50	11 126.50
09.09.2020	5	7	444	88.8	0	11 570.50	11 570.50	11 126.50	11 615.00	11 126.50	11 570.50
10.09.2020	4	6	402	100.5	0	11 972.50	11 972.50	11 570.50	12 149.00	11 570.50	11 972.50
11.09.2020	6	13	-245.5	-40.92	0	11 727.00	11 727.00	11 972.50	12 280.00	11 623.50	11 727.00
14.09.2020	6	12	46.5	7.75	0	11 773.50	11 773.50	11 727.00	12 022.00	11 724.00	11 773.50
15.09.2020	4	9	364	91	0	12 137.50	12 137.50	11 773.50	12 411.50	11 773.50	12 137.50
16.09.2020	10	27	-266	-26.6	0	11 871.50	11 871.50	12 137.50	12 608.50	11 871.50	11 871.50
17.09.2020	7	11	-141.5	-20.21	0	11 730.00	11 730.00	11 871.50	11 871.50	11 405.50	11 730.00
18.09.2020	4	7	-228.5	-57.13	0	11 501.50	11 501.50	11 730.00	11 823.00	11 414.00	11 501.50
21.09.2020	5	6	-322	-64.4	0	11 179.50	11 179.50	11 501.50	11 501.50	10 893.50	11 179.50
22.09.2020	7	12	49.5	7.07	0	11 229.00	11 229.00	11 179.50	11 253.50	10 876.50	11 229.00
23.09.2020	3	6	-32	-10.67	0	11 197.00	11 197.00	11 229.00	11 355.00	11 149.00	11 197.00
24.09.2020	6	9	-170	-28.33	0	11 027.00	11 027.00	11 197.00	11 292.00	11 019.50	11 027.00
25.09.2020	8	16	-153	-19.13	0	10 874.00	10 874.00	11 027.00	11 114.00	10 432.00	10 874.00
28.09.2020	7	14	765	109.29	0	11 639.00	11 639.00	10 874.00	11 639.00	10 874.00	11 639.00
29.09.2020	3	5	-152	-50.67	0	11 487.00	11 487.00	11 639.00	11 762.00	11 487.00	11 487.00
30.09.2020	6	11	-280.5	-46.75	0	11 206.50	11 206.50	11 487.00	11 593.00	11 206.50	11 206.50
01.10.2020	9	18	-285	-31.67	0	10 921.50	10 921.50	11 206.50	11 508.50	10 921.50	10 921.50
02.10.2020	9	17	-417.5	-46.39	0	10 504.00	10 504.00	10 921.50	10 921.50	10 422.00	10 504.00
05.10.2020	6	12	43	7.17	0	10 547.00	10 547.00	10 504.00	10 547.00	10 228.00	10 547.00
06.10.2020	5	8	-342	-68.4	0	10 205.00	10 205.00	10 547.00	10 547.00	10 205.00	10 205.00
07.10.2020	5	10	441	88.2	0	10 646.00	10 646.00	10 205.00	10 724.00	10 205.00	10 646.00
08.10.2020	4	7	54.5	13.63	0	10 700.50	10 700.50	10 646.00	10 860.00	10 646.00	10 700.50
09.10.2020	8	16	380	47.5	0	11 080.50	11 080.50	10 700.50	11 080.50	10 618.50	11 080.50
12.10.2020	6	12	156	26	0	11 236.50	11 236.50	11 080.50	11 236.50	10 991.50	11 236.50
13.10.2020	5	9	-41	-8.2	0	11 195.50	11 195.50	11 236.50	11 281.50	11 006.50	11 195.50
14.10.2020	4	8	237	59.25	0	11 432.50	11 432.50	11 195.50	11 432.50	11 155.50	11 432.50
15.10.2020	5	10	559	111.8	0	11 991.50	11 991.50	11 432.50	11 991.50	11 247.50	11 991.50
16.10.2020	6	14	-123	-20.5	0	11 868.50	11 868.50	11 991.50	12 086.50	11 868.50	11 868.50
19.10.2020	6	12	-501	-83.5	0	11 367.50	11 367.50	11 868.50	11 947.50	11 367.50	11 367.50
20.10.2020	6	11	-142.5	-23.75	0	11 225.00	11 225.00	11 367.50	11 559.50	11 225.00	11 225.00
21.10.2020	5	9	268	53.6	0	11 493.00	11 493.00	11 225.00	11 827.00	11 225.00	11 493.00
22.10.2020	5	9	92	18.4	0	11 585.00	11 585.00	11 493.00	11 585.00	11 322.00	11 585.00
23.10.2020	6	12	79	13.17	0	11 664.00	11 664.00	11 585.00	11 687.00	11 357.00	11 664.00
26.10.2020	3	6	583	194.33	0	12 247.00	12 247.00	11 664.00	12 247.00	11 566.00	12 247.00
27.10.2020	5	13	148	29.6	0	12 395.00	12 395.00	12 247.00	12 593.50	12 247.00	12 395.00
28.10.2020	5	13	-559.5	-111.9	0	11 835.50	11 835.50	12 395.00	12 395.00	11 835.50	11 835.50
29.10.2020	5	10	337.5	67.5	0	12 173.00	12 173.00	11 835.50	12 173.00	11 835.50	12 173.00
30.10.2020	7	13	-536	-76.57	0	11 637.00	11 637.00	12 173.00	12 240.00	11 637.00	11 637.00
02.11.2020	6	13	247.5	41.25	0	11 884.50	11 884.50	11 637.00	12 074.00	11 637.00	11 884.50
03.11.2020	6	13	-4.5	-0.75	0	11 880.00	11 880.00	11 884.50	12 024.50	11 775.50	11 880.00
04.11.2020	6	7	193.5	32.25	0	12 073.50	12 073.50	11 880.00	12 178.00	11 685.50	12 073.50
05.11.2020	7	15	-91	-13	0	11 982.50	11 982.50	12 073.50	12 326.50	11 881.50	11 982.50
06.11.2020	7	15	-7	-1	0	11 975.50	11 975.50	11 982.50	12 176.50	11 595.50	11 975.50
09.11.2020	4	9	-353.5	-88.38	0	11 622.00	11 622.00	11 975.50	12 158.50	11 622.00	11 622.00
10.11.2020	5	8	-74.5	-14.9	0	11 547.50	11 547.50	11 622.00	11 682.50	11 277.50	11 547.50
11.11.2020	6	10	-7	-1.17	0	11 540.50	11 540.50	11 547.50	11 751.50	11 514.50	11 540.50
12.11.2020	6	12	151	25.17	0	11 691.50	11 691.50	11 540.50	11 884.50	11 311.50	11 691.50
13.11.2020	7	14	225	32.14	0	11 916.50	11 916.50	11 691.50	12 052.50	11 691.50	11 916.50
16.11.2020	7	14	-588	-84	0	11 328.50	11 328.50	11 916.50	11 916.50	11 328.50	11 328.50
17.11.2020	6	11	-253	-42.17	0	11 075.50	11 075.50	11 328.50	11 328.50	11 075.50	11 075.50
18.11.2020	8	16	78	9.75	0	11 153.50	11 153.50	11 075.50	11 221.50	11 000.50	11 153.50
19.11.2020	6	12	289	48.17	0	11 442.50	11 442.50	11 153.50	11 442.50	10 998.50	11 442.50
20.11.2020	5	10	115	23	0	11 557.50	11 557.50	11 442.50	11 611.50	11 442.50	11 557.50
23.11.2020	3	5	-96	-32	0	11 461.50	11 461.50	11 557.50	11 557.50	11 450.50	11 461.50
24.11.2020	5	10	141	28.2	0	11 602.50	11 602.50	11 461.50	11 602.50	11 324.50	11 602.50
25.11.2020	4	8	42	10.5	0	11 644.50	11 644.50	11 602.50	11 644.50	11 501.50	11 644.50
26.11.2020	6	12	-164	-27.33	0	11 480.50	11 480.50	11 644.50	11 715.50	11 480.50	11 480.50
27.11.2020	5	10	-68	-13.6	0	11 412.50	11 412.50	11 480.50	11 487.50	11 410.50	11 412.50
30.11.2020	7	14	515	73.57	0	11 927.50	11 927.50	11 412.50	11 927.50	11 412.50	11 927.50
01.12.2020	7	16	75.5	10.79	0	12 003.00	12 003.00	11 927.50	12 127.50	11 851.50	12 003.00
02.12.2020	4	9	24	6	0	12 027.00	12 027.00	12 003.00	12 105.00	11 904.00	12 027.00
03.12.2020	4	12	175.5	43.88	0	12 202.50	12 202.50	12 027.00	12 202.50	12 027.00	12 202.50
04.12.2020	6	18	52.5	8.75	0	12 255.00	12 255.00	12 202.50	12 324.00	12 133.50	12 255.00
07.12.2020	5	15	4.5	0.9	0	12 259.50	12 259.50	12 255.00	12 367.50	12 138.00	12 259.50
08.12.2020	5	14	264	52.8	0	12 523.50	12 523.50	12 259.50	12 523.50	12 162.00	12 523.50
09.12.2020	2	6	-177	-88.5	0	12 346.50	12 346.50	12 523.50	12 523.50	12 346.50	12 346.50
10.12.2020	5	14	-200.5	-40.1	0	12 146.00	12 146.00	12 346.50	12 402.00	12 146.00	12 146.00
11.12.2020	5	11	-65.5	-13.1	0	12 080.50	12 080.50	12 146.00	12 146.00	11 874.50	12 080.50
14.12.2020	6	17	299	49.83	0	12 379.50	12 379.50	12 080.50	12 568.50	11 969.50	12 379.50
15.12.2020	5	14	296	59.2	0	12 675.50	12 675.50	12 379.50	12 675.50	12 207.00	12 675.50
16.12.2020	6	17	249	41.5	0	12 924.50	12 924.50	12 675.50	12 924.50	12 675.50	12 924.50
17.12.2020	7	21	120	17.14	0	13 044.50	13 044.50	12 924.50	13 124.00	12 869.00	13 044.50
18.12.2020	5	15	-51	-10.2	0	12 993.50	12 993.50	13 044.50	13 182.50	12 993.50	12 993.50
21.12.2020	2	3	332	166	0	13 325.50	13 325.50	12 993.50	13 325.50	12 993.50	13 325.50
22.12.2020	9	25	-151	-16.78	0	13 174.50	13 174.50	13 325.50	13 367.50	13 102.00	13 174.50
23.12.2020	8	24	-66	-8.25	0	13 108.50	13 108.50	13 174.50	13 308.00	13 095.00	13 108.50
24.12.2020	4	12	48	12	0	13 156.50	13 156.50	13 108.50	13 156.50	12 934.50	13 156.50
28.12.2020	7	20	265.5	37.93	0	13 422.00	13 422.00	13 156.50	13 422.00	13 014.00	13 422.00
29.12.2020	9	26	-446.5	-49.61	0	12 975.50	12 975.50	13 422.00	13 422.00	12 975.50	12 975.50
30.12.2020	4	12	106.5	26.63	0	13 082.00	13 082.00	12 975.50	13 197.50	12 975.50	13 082.00
31.12.2020	5	15	-25.5	-5.1	0	13 056.50	13 056.50	13 082.00	13 082.00	12 954.50	13 056.50
04.01.2021	3	8	416.5	138.83	0	13 473.00	13 473.00	13 056.50	13 473.00	13 056.50	13 473.00
05.01.2021	4	11	144.5	36.13	0	13 617.50	13 617.50	13 473.00	13 777.50	13 473.00	13 617.50
06.01.2021	6	17	-844.5	-140.75	0	12 773.00	12 773.00	13 617.50	13 617.50	12 773.00	12 773.00
07.01.2021	8	23	279	34.88	0	13 052.00	13 052.00	12 773.00	13 211.00	12 761.00	13 052.00
08.01.2021	6	15	246.5	41.08	0	13 298.50	13 298.50	13 052.00	13 313.00	13 052.00	13 298.50
11.01.2021	4	10	-367.5	-91.88	0	12 931.00	12 931.00	13 298.50	13 298.50	12 931.00	12 931.00
12.01.2021	4	10	-224.5	-56.13	0	12 706.50	12 706.50	12 931.00	13 093.00	12 701.50	12 706.50
13.01.2021	7	21	-73.5	-10.5	0	12 633.00	12 633.00	12 706.50	12 771.00	12 523.50	12 633.00
14.01.2021	6	18	-226.5	-37.75	0	12 406.50	12 406.50	12 633.00	12 763.50	12 406.50	12 406.50
15.01.2021	7	21	-334.5	-47.79	0	12 072.00	12 072.00	12 406.50	12 423.00	12 072.00	12 072.00
18.01.2021	6	17	-16.5	-2.75	0	12 055.50	12 055.50	12 072.00	12 133.50	11 934.00	12 055.50
19.01.2021	7	20	191	27.29	0	12 246.50	12 246.50	12 055.50	12 291.50	12 055.50	12 246.50
20.01.2021	3	9	339	113	0	12 585.50	12 585.50	12 246.50	12 585.50	12 246.50	12 585.50
21.01.2021	6	17	367.5	61.25	0	12 953.00	12 953.00	12 585.50	12 953.00	12 585.50	12 953.00
22.01.2021	7	21	-466.5	-66.64	0	12 486.50	12 486.50	12 953.00	12 953.00	12 423.50	12 486.50
25.01.2021	6	16	233	38.83	0	12 719.50	12 719.50	12 486.50	12 735.50	12 486.50	12 719.50
26.01.2021	6	16	227	37.83	0	12 946.50	12 946.50	12 719.50	12 973.00	12 583.00	12 946.50
27.01.2021	5	13	-657	-131.4	0	12 289.50	12 289.50	12 946.50	12 946.50	12 289.50	12 289.50
28.01.2021	8	19	288	36	0	12 577.50	12 577.50	12 289.50	12 820.50	11 945.50	12 577.50
29.01.2021	7	13	-587.5	-83.93	0	11 990.00	11 990.00	12 577.50	12 577.50	11 990.00	11 990.00
01.02.2021	6	14	759.5	126.58	0	12 749.50	12 749.50	11 990.00	12 838.00	11 990.00	12 749.50
02.02.2021	7	21	760.5	108.64	0	13 510.00	13 510.00	12 749.50	13 510.00	12 749.50	13 510.00
03.02.2021	5	15	-58.5	-11.7	0	13 451.50	13 451.50	13 510.00	13 813.00	13 451.50	13 451.50
04.02.2021	6	17	40	6.67	0	13 491.50	13 491.50	13 451.50	13 491.50	13 202.50	13 491.50
05.02.2021	5	15	645	129	0	14 136.50	14 136.50	13 491.50	14 136.50	13 473.50	14 136.50
08.02.2021	6	18	-456	-76	0	13 680.50	13 680.50	14 136.50	14 136.50	13 680.50	13 680.50
09.02.2021	5	15	184.5	36.9	0	13 865.00	13 865.00	13 680.50	13 865.00	13 464.50	13 865.00
10.02.2021	5	13	362	72.4	0	14 227.00	14 227.00	13 865.00	14 227.00	13 865.00	14 227.00
11.02.2021	5	14	-99.5	-19.9	0	14 127.50	14 127.50	14 227.00	14 437.00	14 127.50	14 127.50
12.02.2021	5	14	-201	-40.2	0	13 926.50	13 926.50	14 127.50	14 127.50	13 779.50	13 926.50
15.02.2021	4	12	91.5	22.88	0	14 018.00	14 018.00	13 926.50	14 078.00	13 926.50	14 018.00
16.02.2021	6	18	-207	-34.5	0	13 811.00	13 811.00	14 018.00	14 207.00	13 811.00	13 811.00
17.02.2021	5	12	-311.5	-62.3	0	13 499.50	13 499.50	13 811.00	14 031.50	13 497.00	13 499.50
18.02.2021	8	22	-752.5	-94.06	0	12 747.00	12 747.00	13 499.50	13 499.50	12 601.00	12 747.00
19.02.2021	7	20	225	32.14	0	12 972.00	12 972.00	12 747.00	13 258.50	12 667.50	12 972.00
22.02.2021	5	13	-412.5	-82.5	0	12 559.50	12 559.50	12 972.00	12 972.00	12 289.50	12 559.50
23.02.2021	4	8	162	40.5	0	12 721.50	12 721.50	12 559.50	12 721.50	12 495.50	12 721.50
24.02.2021	8	16	190.5	23.81	0	12 912.00	12 912.00	12 721.50	13 017.00	12 496.50	12 912.00
25.02.2021	8	19	-843	-105.38	0	12 069.00	12 069.00	12 912.00	12 912.00	12 069.00	12 069.00
26.02.2021	7	10	-363	-51.86	0	11 706.00	11 706.00	12 069.00	12 069.00	11 635.50	11 706.00
01.03.2021	5	10	79	15.8	0	11 785.00	11 785.00	11 706.00	11 864.00	11 593.00	11 785.00
02.03.2021	3	5	-68.5	-22.83	0	11 716.50	11 716.50	11 785.00	11 785.00	11 642.00	11 716.50
03.03.2021	6	13	-226	-37.67	0	11 490.50	11 490.50	11 716.50	12 106.50	11 490.50	11 490.50
04.03.2021	4	6	-478.5	-119.63	0	11 012.00	11 012.00	11 490.50	11 490.50	11 012.00	11 012.00
05.03.2021	5	8	544.5	108.9	0	11 556.50	11 556.50	11 012.00	11 556.50	11 012.00	11 556.50
08.03.2021	4	6	-286.5	-71.63	0	11 270.00	11 270.00	11 556.50	11 556.50	11 056.50	11 270.00
09.03.2021	8	15	590	73.75	0	11 860.00	11 860.00	11 270.00	11 860.00	11 154.00	11 860.00
10.03.2021	5	8	30	6	0	11 890.00	11 890.00	11 860.00	11 902.00	11 680.00	11 890.00
11.03.2021	7	17	-5.5	-0.79	0	11 884.50	11 884.50	11 890.00	12 383.50	11 771.50	11 884.50
12.03.2021	6	11	12.5	2.08	0	11 897.00	11 897.00	11 884.50	11 979.50	11 752.50	11 897.00
15.03.2021	5	9	64	12.8	0	11 961.00	11 961.00	11 897.00	11 961.00	11 666.00	11 961.00
16.03.2021	5	13	818.5	163.7	0	12 779.50	12 779.50	11 961.00	12 779.50	11 901.00	12 779.50
17.03.2021	5	13	-28.5	-5.7	0	12 751.00	12 751.00	12 779.50	12 779.50	12 451.00	12 751.00
18.03.2021	5	15	-265.5	-53.1	0	12 485.50	12 485.50	12 751.00	13 103.50	12 485.50	12 485.50
19.03.2021	6	15	-326.5	-54.42	0	12 159.00	12 159.00	12 485.50	12 485.50	12 010.00	12 159.00
22.03.2021	6	17	396.5	66.08	0	12 555.50	12 555.50	12 159.00	12 677.00	12 159.00	12 555.50
23.03.2021	7	19	-319.5	-45.64	0	12 236.00	12 236.00	12 555.50	12 701.00	12 236.00	12 236.00
24.03.2021	7	18	-400	-57.14	0	11 836.00	11 836.00	12 236.00	12 558.50	11 836.00	11 836.00
25.03.2021	8	17	525	65.63	0	12 361.00	12 361.00	11 836.00	12 524.00	11 705.00	12 361.00
26.03.2021	6	13	638	106.33	0	12 999.00	12 999.00	12 361.00	12 999.00	12 361.00	12 999.00
29.03.2021	6	15	26	4.33	0	13 025.00	13 025.00	12 999.00	13 187.50	12 780.00	13 025.00
30.03.2021	6	16	-621	-103.5	0	12 404.00	12 404.00	13 025.00	13 025.00	12 314.00	12 404.00
31.03.2021	3	9	687	229	0	13 091.00	13 091.00	12 404.00	13 262.00	12 404.00	13 091.00
01.04.2021	6	18	-85.5	-14.25	0	13 005.50	13 005.50	13 091.00	13 148.00	12 941.00	13 005.50
02.04.2021	2	6	297	148.5	0	13 302.50	13 302.50	13 005.50	13 302.50	13 005.50	13 302.50
05.04.2021	6	18	-28.5	-4.75	0	13 274.00	13 274.00	13 302.50	13 580.00	13 191.50	13 274.00
06.04.2021	5	15	-190.5	-38.1	0	13 083.50	13 083.50	13 274.00	13 323.50	13 080.50	13 083.50
07.04.2021	7	21	42	6	0	13 125.50	13 125.50	13 083.50	13 142.00	12 897.50	13 125.50
08.04.2021	5	15	303	60.6	0	13 428.50	13 428.50	13 125.50	13 458.50	13 125.50	13 428.50
09.04.2021	6	17	513	85.5	0	13 941.50	13 941.50	13 428.50	13 941.50	13 388.00	13 941.50
12.04.2021	2	6	57	28.5	0	13 998.50	13 998.50	13 941.50	13 998.50	13 820.00	13 998.50
13.04.2021	8	24	885	110.63	0	14 883.50	14 883.50	13 998.50	14 883.50	13 785.50	14 883.50
14.04.2021	4	12	-37.5	-9.38	0	14 846.00	14 846.00	14 883.50	15 078.50	14 840.00	14 846.00
15.04.2021	9	27	105	11.67	0	14 951.00	14 951.00	14 846.00	15 114.50	14 733.50	14 951.00
16.04.2021	6	18	135	22.5	0	15 086.00	15 086.00	14 951.00	15 086.00	14 811.50	15 086.00
19.04.2021	6	17	96.5	16.08	0	15 182.50	15 182.50	15 086.00	15 266.00	14 932.00	15 182.50
20.04.2021	6	18	-112.5	-18.75	0	15 070.00	15 070.00	15 182.50	15 251.50	14 912.50	15 070.00
21.04.2021	8	24	358.5	44.81	0	15 428.50	15 428.50	15 070.00	15 428.50	14 737.00	15 428.50
22.04.2021	6	18	-223.5	-37.25	0	15 205.00	15 205.00	15 428.50	15 559.00	15 205.00	15 205.00
23.04.2021	3	9	337.5	112.5	0	15 542.50	15 542.50	15 205.00	15 542.50	15 082.00	15 542.50
26.04.2021	7	21	205.5	29.36	0	15 748.00	15 748.00	15 542.50	15 748.00	15 389.50	15 748.00
27.04.2021	7	21	-318	-45.43	0	15 430.00	15 430.00	15 748.00	15 865.00	15 430.00	15 430.00
28.04.2021	8	24	-430.5	-53.81	0	14 999.50	14 999.50	15 430.00	15 539.50	14 999.50	14 999.50
29.04.2021	6	18	480	80	0	15 479.50	15 479.50	14 999.50	15 479.50	14 999.50	15 479.50
30.04.2021	8	24	-337.5	-42.19	0	15 142.00	15 142.00	15 479.50	15 551.50	15 142.00	15 142.00
03.05.2021	4	12	301.5	75.38	0	15 443.50	15 443.50	15 142.00	15 482.50	15 142.00	15 443.50
04.05.2021	5	15	99	19.8	0	15 542.50	15 542.50	15 443.50	15 542.50	14 951.50	15 542.50
05.05.2021	8	23	-33.5	-4.19	0	15 509.00	15 509.00	15 542.50	16 064.50	15 509.00	15 509.00
06.05.2021	7	20	1 043.00	149	0	16 552.00	16 552.00	15 509.00	16 552.00	15 509.00	16 552.00
07.05.2021	7	21	106.5	15.21	0	16 658.50	16 658.50	16 552.00	17 039.50	16 288.00	16 658.50
10.05.2021	8	23	-1 143.50	-142.94	0	15 515.00	15 515.00	16 658.50	16 658.50	15 515.00	15 515.00
11.05.2021	5	13	917.5	183.5	0	16 432.50	16 432.50	15 515.00	16 432.50	15 314.00	16 432.50
12.05.2021	10	27	-1 371.50	-137.15	0	15 061.00	15 061.00	16 432.50	16 464.00	15 061.00	15 061.00
