Date	Quantity of positions	Volume	P.L	Average P.L	Comission	Gross	Net	Open	Hi	Low	Close
02.06.2020	3	3.00	296.50	98.83	0.00	6 212.00	6 212.00	5 915.50	6 212.00	5 915.50	6 212.00
03.06.2020	5	5.00	54.00	10.80	0.00	6 266.00	6 266.00	6 212.00	6 266.00	6 192.00	6 266.00
04.06.2020	4	4.00	-108.50	-27.13	0.00	6 157.50	6 157.50	6 266.00	6 266.00	6 155.00	6 157.50
05.06.2020	6	6.00	-18.50	-3.08	0.00	6 139.00	6 139.00	6 157.50	6 266.50	6 139.00	6 139.00
08.06.2020	6	6.00	73.00	12.17	0.00	6 212.00	6 212.00	6 139.00	6 212.00	6 031.50	6 212.00
09.06.2020	6	6.00	1.50	0.25	0.00	6 213.50	6 213.50	6 212.00	6 300.00	6 194.50	6 213.50
10.06.2020	7	7.00	114.00	16.29	0.00	6 327.50	6 327.50	6 213.50	6 441.50	6 213.50	6 327.50
11.06.2020	5	5.00	-368.50	-73.70	0.00	5 959.00	5 959.00	6 327.50	6 327.50	5 959.00	5 959.00
12.06.2020	7	7.00	76.50	10.93	0.00	6 035.50	6 035.50	5 959.00	6 191.00	5 953.50	6 035.50
15.06.2020	4	4.00	325.50	81.38	0.00	6 361.00	6 361.00	6 035.50	6 361.00	5 957.50	6 361.00
16.06.2020	7	7.00	-66.00	-9.43	0.00	6 295.00	6 295.00	6 361.00	6 488.50	6 284.50	6 295.00
17.06.2020	6	6.00	-77.50	-12.92	0.00	6 217.50	6 217.50	6 295.00	6 366.00	6 217.50	6 217.50
18.06.2020	6	6.00	-130.50	-21.75	0.00	6 087.00	6 087.00	6 217.50	6 240.00	6 087.00	6 087.00
19.06.2020	4	4.00	85.00	21.25	0.00	6 172.00	6 172.00	6 087.00	6 172.00	6 087.00	6 172.00
22.06.2020	8	8.00	192.50	24.06	0.00	6 364.50	6 364.50	6 172.00	6 410.00	6 172.00	6 364.50
23.06.2020	5	5.00	103.00	20.60	0.00	6 467.50	6 467.50	6 364.50	6 467.50	6 299.00	6 467.50
24.06.2020	7	7.00	-100.00	-14.29	0.00	6 367.50	6 367.50	6 467.50	6 544.50	6 367.50	6 367.50
25.06.2020	5	5.00	-304.50	-60.90	0.00	6 063.00	6 063.00	6 367.50	6 411.00	6 063.00	6 063.00
26.06.2020	5	5.00	-200.50	-40.10	0.00	5 862.50	5 862.50	6 063.00	6 063.00	5 862.50	5 862.50
29.06.2020	5	5.00	105.00	21.00	0.00	5 967.50	5 967.50	5 862.50	5 967.50	5 848.50	5 967.50
30.06.2020	7	7.00	84.00	12.00	0.00	6 051.50	6 051.50	5 967.50	6 051.50	5 840.00	6 051.50
01.07.2020	4	4.00	124.00	31.00	0.00	6 175.50	6 175.50	6 051.50	6 175.50	5 977.00	6 175.50
02.07.2020	5	5.00	123.50	24.70	0.00	6 299.00	6 299.00	6 175.50	6 393.50	6 145.50	6 299.00
03.07.2020	5	5.00	-18.00	-3.60	0.00	6 281.00	6 281.00	6 299.00	6 317.00	6 254.50	6 281.00
06.07.2020	5	5.00	210.00	42.00	0.00	6 491.00	6 491.00	6 281.00	6 491.00	6 281.00	6 491.00
07.07.2020	4	4.00	-3.50	-0.88	0.00	6 487.50	6 487.50	6 491.00	6 491.00	6 380.50	6 487.50
08.07.2020	8	8.00	141.50	17.69	0.00	6 629.00	6 629.00	6 487.50	6 629.00	6 418.00	6 629.00
09.07.2020	5	5.00	170.00	34.00	0.00	6 799.00	6 799.00	6 629.00	6 799.00	6 606.00	6 799.00
10.07.2020	7	7.00	139.00	19.86	0.00	6 938.00	6 938.00	6 799.00	6 938.00	6 758.00	6 938.00
13.07.2020	6	6.00	35.50	5.92	0.00	6 973.50	6 973.50	6 938.00	6 973.50	6 877.00	6 973.50
14.07.2020	8	8.00	52.00	6.50	0.00	7 025.50	7 025.50	6 973.50	7 045.00	6 634.00	7 025.50
15.07.2020	4	4.00	-65.50	-16.38	0.00	6 960.00	6 960.00	7 025.50	7 090.00	6 960.00	6 960.00
16.07.2020	9	9.00	-280.00	-31.11	0.00	6 680.00	6 680.00	6 960.00	6 960.00	6 667.00	6 680.00
17.07.2020	3	3.00	63.50	21.17	0.00	6 743.50	6 743.50	6 680.00	6 744.00	6 680.00	6 743.50
20.07.2020	6	6.00	17.50	2.92	0.00	6 761.00	6 761.00	6 743.50	6 761.00	6 631.50	6 761.00
21.07.2020	6	6.00	-31.00	-5.17	0.00	6 730.00	6 730.00	6 761.00	6 911.50	6 730.00	6 730.00
22.07.2020	8	8.00	-56.50	-7.06	0.00	6 673.50	6 673.50	6 730.00	6 818.50	6 606.00	6 673.50
23.07.2020	5	5.00	-49.50	-9.90	0.00	6 624.00	6 624.00	6 673.50	6 780.50	6 624.00	6 624.00
24.07.2020	3	3.00	-148.00	-49.33	0.00	6 476.00	6 476.00	6 624.00	6 624.00	6 476.00	6 476.00
27.07.2020	6	6.00	378.00	63.00	0.00	6 854.00	6 854.00	6 476.00	6 854.00	6 476.00	6 854.00
28.07.2020	6	6.00	-166.50	-27.75	0.00	6 687.50	6 687.50	6 854.00	6 942.50	6 687.50	6 687.50
29.07.2020	5	5.00	74.00	14.80	0.00	6 761.50	6 761.50	6 687.50	6 761.50	6 588.50	6 761.50
30.07.2020	4	4.00	-207.00	-51.75	0.00	6 554.50	6 554.50	6 761.50	6 761.50	6 554.50	6 554.50
31.07.2020	7	7.00	-28.50	-4.07	0.00	6 526.00	6 526.00	6 554.50	6 629.50	6 377.00	6 526.00
03.08.2020	5	5.00	210.50	42.10	0.00	6 736.50	6 736.50	6 526.00	6 736.50	6 526.00	6 736.50
04.08.2020	10	10.00	25.50	2.55	0.00	6 762.00	6 762.00	6 736.50	6 807.00	6 697.00	6 762.00
05.08.2020	8	8.00	-165.50	-20.69	0.00	6 596.50	6 596.50	6 762.00	6 811.50	6 596.50	6 596.50
06.08.2020	6	6.00	273.00	45.50	0.00	6 869.50	6 869.50	6 596.50	6 869.50	6 596.50	6 869.50
07.08.2020	5	5.00	89.00	17.80	0.00	6 958.50	6 958.50	6 869.50	6 995.50	6 869.50	6 958.50
10.08.2020	5	5.00	10.00	2.00	0.00	6 968.50	6 968.50	6 958.50	6 968.50	6 866.50	6 968.50
11.08.2020	6	6.00	-154.00	-25.67	0.00	6 814.50	6 814.50	6 968.50	7 006.00	6 814.50	6 814.50
12.08.2020	6	6.00	246.00	41.00	0.00	7 060.50	7 060.50	6 814.50	7 060.50	6 787.50	7 060.50
13.08.2020	7	7.00	11.50	1.64	0.00	7 072.00	7 072.00	7 060.50	7 153.50	7 058.50	7 072.00
14.08.2020	7	7.00	-46.00	-6.57	0.00	7 026.00	7 026.00	7 072.00	7 172.00	7 015.00	7 026.00
17.08.2020	4	4.00	89.00	22.25	0.00	7 115.00	7 115.00	7 026.00	7 115.00	7 026.00	7 115.00
18.08.2020	7	7.00	107.50	15.36	0.00	7 222.50	7 222.50	7 115.00	7 222.50	7 076.00	7 222.50
19.08.2020	6	6.00	-31.00	-5.17	0.00	7 191.50	7 191.50	7 222.50	7 255.00	7 191.50	7 191.50
20.08.2020	6	6.00	313.50	52.25	0.00	7 505.00	7 505.00	7 191.50	7 505.00	7 137.00	7 505.00
21.08.2020	6	6.00	24.50	4.08	0.00	7 529.50	7 529.50	7 505.00	7 539.50	7 452.00	7 529.50
24.08.2020	5	5.00	41.50	8.30	0.00	7 571.00	7 571.00	7 529.50	7 622.00	7 529.50	7 571.00
25.08.2020	7	7.00	52.00	7.43	0.00	7 623.00	7 623.00	7 571.00	7 623.00	7 492.50	7 623.00
26.08.2020	7	7.00	-121.00	-17.29	0.00	7 502.00	7 502.00	7 623.00	7 623.00	7 502.00	7 502.00
27.08.2020	5	5.00	-104.00	-20.80	0.00	7 398.00	7 398.00	7 502.00	7 556.50	7 398.00	7 398.00
28.08.2020	4	4.00	237.50	59.38	0.00	7 635.50	7 635.50	7 398.00	7 635.50	7 398.00	7 635.50
31.08.2020	5	5.00	-109.00	-21.80	0.00	7 526.50	7 526.50	7 635.50	7 635.50	7 517.50	7 526.50
01.09.2020	8	8.00	133.00	16.63	0.00	7 659.50	7 659.50	7 526.50	7 659.50	7 484.00	7 659.50
02.09.2020	6	6.00	159.50	26.58	0.00	7 819.00	7 819.00	7 659.50	7 819.00	7 578.00	7 819.00
03.09.2020	6	6.00	-294.50	-49.08	0.00	7 524.50	7 524.50	7 819.00	7 819.00	7 448.50	7 524.50
04.09.2020	5	5.00	671.50	134.30	0.00	8 196.00	8 196.00	7 524.50	8 196.00	7 519.50	8 196.00
07.09.2020	5	5.00	-19.50	-3.90	0.00	8 176.50	8 176.50	8 196.00	8 237.00	8 075.00	8 176.50
08.09.2020	6	6.00	-472.50	-78.75	0.00	7 704.00	7 704.00	8 176.50	8 221.00	7 704.00	7 704.00
09.09.2020	5	5.00	423.50	84.70	0.00	8 127.50	8 127.50	7 704.00	8 172.00	7 704.00	8 127.50
10.09.2020	4	4.00	240.50	60.13	0.00	8 368.00	8 368.00	8 127.50	8 544.50	8 127.50	8 368.00
11.09.2020	6	6.00	-51.00	-8.50	0.00	8 317.00	8 317.00	8 368.00	8 498.50	8 213.50	8 317.00
14.09.2020	6	6.00	25.00	4.17	0.00	8 342.00	8 342.00	8 317.00	8 464.50	8 315.50	8 342.00
15.09.2020	4	4.00	142.50	35.63	0.00	8 484.50	8 484.50	8 342.00	8 621.50	8 342.00	8 484.50
16.09.2020	10	10.00	-232.50	-23.25	0.00	8 252.00	8 252.00	8 484.50	8 641.50	8 252.00	8 252.00
17.09.2020	7	7.00	-55.50	-7.93	0.00	8 196.50	8 196.50	8 252.00	8 335.50	8 019.00	8 196.50
18.09.2020	4	4.00	-70.50	-17.63	0.00	8 126.00	8 126.00	8 196.50	8 243.00	8 038.50	8 126.00
21.09.2020	5	5.00	-241.00	-48.20	0.00	7 885.00	7 885.00	8 126.00	8 126.00	7 599.00	7 885.00
22.09.2020	7	7.00	63.50	9.07	0.00	7 948.50	7 948.50	7 885.00	7 948.50	7 724.00	7 948.50
23.09.2020	3	3.00	-16.00	-5.33	0.00	7 932.50	7 932.50	7 948.50	8 011.50	7 908.50	7 932.50
24.09.2020	6	6.00	-91.00	-15.17	0.00	7 841.50	7 841.50	7 932.50	7 994.00	7 755.00	7 841.50
25.09.2020	8	8.00	-76.50	-9.56	0.00	7 765.00	7 765.00	7 841.50	7 885.00	7 544.00	7 765.00
28.09.2020	7	7.00	382.50	54.64	0.00	8 147.50	8 147.50	7 765.00	8 147.50	7 765.00	8 147.50
29.09.2020	3	3.00	-126.50	-42.17	0.00	8 021.00	8 021.00	8 147.50	8 209.00	8 021.00	8 021.00
30.09.2020	6	6.00	-211.00	-35.17	0.00	7 810.00	7 810.00	8 021.00	8 074.00	7 810.00	7 810.00
01.10.2020	9	9.00	-142.50	-15.83	0.00	7 667.50	7 667.50	7 810.00	7 961.00	7 667.50	7 667.50
02.10.2020	9	9.00	-280.50	-31.17	0.00	7 387.00	7 387.00	7 667.50	7 667.50	7 346.00	7 387.00
05.10.2020	6	6.00	21.50	3.58	0.00	7 408.50	7 408.50	7 387.00	7 408.50	7 249.00	7 408.50
