Date	PNL	MAE	MFE
17.04.2024	8.5	-89.5	309.5
18.04.2024	-228.0	-228.0	93.5
19.04.2024	168.0	-103.0	336.5
21.04.2024	-42.0	-42.0	16.0
22.04.2024	340.0	-2.0	341.5
23.04.2024	367.0	-31.0	373.5
24.04.2024	-58.0	-167.0	101.0
25.04.2024	101.5	-220.0	169.5
26.04.2024	-79.5	-231.5	73.5
28.04.2024	43.0	-5.0	50.0
29.04.2024	164.5	-16.0	183.5
30.04.2024	-309.5	-309.5	20.0
01.05.2024	74.5	-211.0	82.0
02.05.2024	124.5	-110.5	136.0
03.05.2024	305.0	-81.5	362.5
06.05.2024	127.5	-82.5	132.5
07.05.2024	-174.0	-174.0	68.0
08.05.2024	117.5	-11.5	181.0
09.05.2024	0.5	-103.0	73.0
10.05.2024	100.0	-12.5	134.5
12.05.2024	-17.5	-17.5	15.5
13.05.2024	-56.5	-101.5	136.0
14.05.2024	52.0	-59.5	69.5
15.05.2024	154.5	-81.5	226.0
16.05.2024	-118.5	-118.5	16.5
17.05.2024	21.0	-52.0	54.0
19.05.2024	22.0	-7.5	29.0
20.05.2024	90.5	-50.0	239.5
21.05.2024	67.0	-93.0	74.5
22.05.2024	147.0	-148.5	147.0
23.05.2024	-164.0	-242.0	69.0
24.05.2024	-181.0	-219.0	31.0
27.05.2024	91.0	-28.0	101.0
28.05.2024	146.5	-20.0	147.0
29.05.2024	-338.0	-338.0	13.5
30.05.2024	-121.0	-124.5	5.0
31.05.2024	353.0	-59.0	391.5
02.06.2024	38.5	-8.0	46.0
03.06.2024	342.5	-2.5	379.0
04.06.2024	287.0	-182.0	292.0
05.06.2024	195.5	0.0	268.5
06.06.2024	-180.5	-202.5	66.5
07.06.2024	133.0	-39.5	141.0
10.06.2024	-287.5	-344.5	7.0
11.06.2024	158.0	-147.0	164.5
12.06.2024	-38.0	-86.0	234.5
13.06.2024	16.0	-69.5	152.5
14.06.2024	98.0	-145.0	116.0
17.06.2024	60.0	-88.0	141.5
18.06.2024	485.5	0.0	610.0
19.06.2024	-12.5	-39.5	36.0
20.06.2024	65.5	-10.0	123.0
21.06.2024	-122.5	-131.0	72.5
23.06.2024	-27.0	-27.0	11.0
24.06.2024	-175.0	-175.0	77.5
25.06.2024	242.5	-3.5	271.0
26.06.2024	186.0	-7.0	232.0
27.06.2024	292.0	-7.5	334.0
28.06.2024	137.0	-14.0	280.5
30.06.2024	-33.0	-33.0	20.0
01.07.2024	275.0	-32.0	321.5
02.07.2024	402.5	-91.5	435.5
03.07.2024	127.5	-74.5	228.5
04.07.2024	-24.5	-24.5	23.5
05.07.2024	-25.5	-210.0	37.0
07.07.2024	-48.5	-48.5	8.0
08.07.2024	87.5	-72.0	87.5
09.07.2024	-7.5	-90.0	12.5
10.07.2024	184.5	-21.0	232.0
11.07.2024	-143.5	-143.5	45.0
12.07.2024	367.0	-102.0	428.5
15.07.2024	-187.5	-187.5	64.5
16.07.2024	-32.5	-168.5	113.0
17.07.2024	-245.0	-245.0	24.5
18.07.2024	7.5	-68.0	277.0
19.07.2024	-78.0	-177.0	176.0
22.07.2024	13.0	-35.5	291.5
23.07.2024	-309.5	-309.5	110.0
24.07.2024	-384.5	-384.5	107.0
25.07.2024	-645.5	-645.5	41.0
26.07.2024	245.5	-127.0	269.5
28.07.2024	59.5	0.0	105.5
29.07.2024	110.5	-115.0	391.0
30.07.2024	219.0	-25.5	369.0
31.07.2024	564.0	-39.0	596.5
01.08.2024	-214.0	-269.0	82.0
02.08.2024	-676.5	-907.5	30.5
05.08.2024	358.5	-87.0	706.0
06.08.2024	-511.0	-511.0	342.0
07.08.2024	158.5	-35.0	452.5
08.08.2024	669.5	-88.0	699.5
09.08.2024	212.0	-158.0	258.5
11.08.2024	-39.0	-39.0	97.0
12.08.2024	62.0	-49.0	131.0
13.08.2024	273.5	-20.0	287.5
14.08.2024	298.5	-82.0	361.5
15.08.2024	494.0	-26.0	510.5
16.08.2024	75.0	-31.5	193.0
19.08.2024	34.0	-149.5	93.0
20.08.2024	75.0	-30.0	210.0
21.08.2024	-102.0	-217.0	150.5
22.08.2024	-257.5	-257.5	184.5
23.08.2024	289.0	-15.5	333.0
25.08.2024	-38.5	-38.5	76.5
26.08.2024	-202.5	-373.0	70.5
27.08.2024	-154.5	-307.5	46.5
28.08.2024	-171.0	-275.0	104.5
29.08.2024	19.0	0.0	386.5
30.08.2024	111.5	-147.0	180.5
01.09.2024	-87.5	-87.5	37.5
02.09.2024	100.0	-70.5	176.0
03.09.2024	-84.0	-84.0	166.0
04.09.2024	-245.0	-316.0	27.0
05.09.2024	164.5	-183.0	455.5
06.09.2024	114.0	-164.0	309.0
08.09.2024	97.5	-13.5	103.0
09.09.2024	302.0	-17.5	481.5
10.09.2024	-7.5	-124.5	271.5
11.09.2024	677.5	-10.0	692.0
12.09.2024	-84.0	-343.5	116.5
13.09.2024	-47.5	-148.5	49.5
15.09.2024	-142.0	-142.0	7.0
16.09.2024	24.5	-182.0	120.0
17.09.2024	135.5	-19.5	277.0
18.09.2024	423.0	-143.5	459.5
19.09.2024	45.0	-17.0	382.0
20.09.2024	202.0	-88.0	230.5
22.09.2024	42.0	0.0	49.0
23.09.2024	-84.0	-203.0	35.0
24.09.2024	-0.5	-151.0	114.5
25.09.2024	181.0	-123.5	195.0
26.09.2024	429.0	0.0	448.0
27.09.2024	93.5	-10.5	217.5
29.09.2024	-37.0	-37.0	5.5
30.09.2024	13.5	-186.0	68.0
01.10.2024	-79.5	-368.0	134.0
02.10.2024	-371.5	-371.5	91.5
03.10.2024	-18.0	-276.0	54.0
04.10.2024	540.5	-86.0	579.0
07.10.2024	-235.0	-235.0	56.0
08.10.2024	411.5	-140.5	470.5
09.10.2024	-124.0	-214.0	16.0
10.10.2024	-216.0	-367.0	40.5
11.10.2024	-72.5	-191.0	4.5
13.10.2024	-40.0	-40.0	5.0
14.10.2024	168.0	-44.0	289.5
15.10.2024	-88.5	-215.5	25.5
16.10.2024	-137.5	-224.5	5.0
17.10.2024	-14.0	-46.5	311.0
18.10.2024	-162.5	-226.0	42.5
21.10.2024	156.0	-132.5	161.5
22.10.2024	0.5	-194.5	129.5
23.10.2024	-45.0	-319.0	42.5
24.10.2024	110.0	-97.5	185.0
25.10.2024	328.5	-44.5	451.0
28.10.2024	-118.5	-118.5	216.5
29.10.2024	19.0	-252.5	34.0
30.10.2024	-74.5	-74.5	11.5
31.10.2024	-128.0	-424.0	38.0
01.11.2024	-242.0	-242.0	19.0
04.11.2024	-11.0	-11.0	269.0
05.11.2024	103.0	0.0	265.5
06.11.2024	415.5	-31.5	557.5
07.11.2024	285.5	-22.0	309.0
08.11.2024	60.0	-22.5	124.5
11.11.2024	143.0	-42.5	219.5
12.11.2024	-95.5	-177.0	7.0
13.11.2024	82.5	-72.5	243.0
14.11.2024	-248.5	-248.5	63.0
15.11.2024	-55.5	-92.0	62.0
18.11.2024	-67.5	-235.0	11.5
19.11.2024	194.0	-121.0	215.0
20.11.2024	-275.5	-275.5	97.0
21.11.2024	453.5	-51.5	567.5
22.11.2024	36.5	-87.0	129.0
25.11.2024	-132.5	-132.5	130.5
26.11.2024	-78.0	-78.0	205.5
27.11.2024	24.5	-67.5	91.5
28.11.2024	-27.5	-27.5	53.0
29.11.2024	-37.0	-37.0	129.0
02.12.2024	37.0	-117.0	118.0
03.12.2024	42.0	-183.0	51.0
04.12.2024	224.5	-23.5	230.5
05.12.2024	-120.0	-120.0	40.5
06.12.2024	-66.0	-141.0	71.5
09.12.2024	-205.0	-205.0	46.0
10.12.2024	-17.5	-66.5	100.0
11.12.2024	160.0	-36.5	187.5
12.12.2024	19.0	-121.0	29.0
13.12.2024	293.0	-4.5	297.5
15.12.2024	72.5	-19.5	82.0
16.12.2024	315.5	-19.5	355.0
17.12.2024	42.0	-12.0	243.0
18.12.2024	40.0	-5.5	208.0
19.12.2024	3.0	-272.0	279.0
20.12.2024	98.0	-160.5	206.0
23.12.2024	-122.5	-253.5	150.0
24.12.2024	108.5	-25.0	201.0
26.12.2024	77.5	-46.0	170.5
27.12.2024	155.5	-214.0	178.0
29.12.2024	-25.0	-25.0	33.5
30.12.2024	103.0	-315.5	116.0
31.12.2024	8.5	-118.5	115.0
02.01.2025	-94.0	-110.0	425.0
03.01.2025	279.5	-4.5	328.5
06.01.2025	374.0	-42.5	490.5
07.01.2025	-112.0	-203.5	15.5
08.01.2025	-440.5	-550.0	80.0
09.01.2025	-11.5	-80.5	48.5
10.01.2025	211.5	-189.0	390.5
13.01.2025	-251.0	-625.0	16.5
14.01.2025	38.0	-90.5	341.0
15.01.2025	360.0	-45.5	393.0
16.01.2025	-519.5	-608.0	61.5
17.01.2025	187.0	-32.5	287.5
20.01.2025	-24.5	-41.0	345.0
21.01.2025	446.5	-90.0	450.5
22.01.2025	315.5	-31.5	422.5
23.01.2025	-120.5	-180.5	7.0
24.01.2025	-59.5	-63.5	101.0
27.01.2025	225.5	-147.5	478.0
28.01.2025	317.5	-181.0	373.0
29.01.2025	35.0	-135.5	236.5
30.01.2025	346.5	-193.0	360.5
31.01.2025	26.5	-71.5	150.0
03.02.2025	468.0	-144.5	479.5
04.02.2025	34.0	-216.0	236.0
05.02.2025	-49.5	-186.0	63.5
06.02.2025	-144.5	-144.5	31.0
07.02.2025	-172.5	-172.5	202.0
09.02.2025	113.0	-18.0	135.5
10.02.2025	289.0	-13.0	335.5
11.02.2025	-27.0	-186.5	77.5
12.02.2025	62.5	-219.5	85.5
13.02.2025	144.0	-197.5	191.5
14.02.2025	-151.5	-228.0	5.5
17.02.2025	104.5	-94.0	115.0
18.02.2025	-159.0	-268.5	19.0
19.02.2025	114.5	-120.5	155.5
20.02.2025	61.5	-119.0	82.5
21.02.2025	156.5	0.0	167.0
24.02.2025	218.0	-2.5	388.5
25.02.2025	51.5	-297.5	82.5
26.02.2025	-14.0	-198.5	85.0
27.02.2025	-176.5	-176.5	293.5
28.02.2025	-96.5	-188.5	167.5
03.03.2025	-91.5	-91.5	262.0
04.03.2025	145.5	-452.5	376.0
05.03.2025	55.5	-492.0	244.5
06.03.2025	-709.5	-720.0	30.0
07.03.2025	4.0	-561.0	210.5
10.03.2025	-880.5	-1027.0	84.0
11.03.2025	403.5	-64.0	598.0
12.03.2025	312.5	-48.5	540.5
13.03.2025	347.5	-207.5	387.0
14.03.2025	360.5	-219.0	439.0
17.03.2025	330.0	-72.0	406.0
18.03.2025	28.5	-202.5	103.5
19.03.2025	7.0	-152.5	224.5
20.03.2025	-77.5	-131.5	121.5
21.03.2025	217.5	-337.0	265.5
23.03.2025	50.5	-13.0	63.0
24.03.2025	-46.0	-125.5	142.0
25.03.2025	128.5	-77.5	149.0
26.03.2025	-75.0	-148.0	93.0
27.03.2025	-444.0	-444.0	142.0
28.03.2025	-549.5	-549.5	75.0
31.03.2025	-62.0	-498.5	29.5
01.04.2025	815.0	-28.5	860.5
02.04.2025	350.5	-244.0	445.0
03.04.2025	-746.5	-746.5	388.0
04.04.2025	-1552.0	-1552.0	88.0
06.04.2025	580.5	-363.0	648.0
07.04.2025	628.5	-788.0	707.5
08.04.2025	-366.0	-422.0	531.5
09.04.2025	3108.0	-22.5	3582.5
10.04.2025	-846.5	-1741.0	70.5
11.04.2025	994.5	-85.0	1120.0
14.04.2025	319.0	-373.5	371.0
15.04.2025	-12.0	-120.0	268.5
16.04.2025	186.0	-185.5	260.5
17.04.2025	228.0	-102.0	362.5
21.04.2025	-235.5	-693.0	92.0
22.04.2025	316.5	-7.5	373.5
23.04.2025	47.5	-93.0	697.5
24.04.2025	78.5	-448.0	367.0
25.04.2025	69.0	-242.0	118.5
28.04.2025	316.5	-75.0	356.5
29.04.2025	175.5	-121.0	322.5
30.04.2025	439.0	-50.0	573.5
01.05.2025	-350.0	-350.0	79.5
02.05.2025	191.0	-205.0	354.0
05.05.2025	-216.5	-233.5	76.0
06.05.2025	-624.0	-632.0	5.0
07.05.2025	-504.0	-839.0	39.0
08.05.2025	357.5	-37.5	563.5
09.05.2025	173.0	-32.5	274.5
12.05.2025	761.0	-7.5	943.0
13.05.2025	173.5	-105.5	353.5
14.05.2025	186.0	-22.0	360.0
15.05.2025	94.5	-127.0	208.5
16.05.2025	189.5	-102.5	203.0
19.05.2025	288.0	-179.5	335.0
20.05.2025	-114.5	-114.5	131.5
21.05.2025	-159.5	-282.0	204.5
22.05.2025	45.5	-100.0	361.5
23.05.2025	95.5	-119.0	309.5
25.05.2025	147.5	-74.5	157.5
26.05.2025	-60.5	-60.5	83.5
27.05.2025	-126.5	-277.0	37.0
28.05.2025	-247.0	-373.5	45.0
29.05.2025	23.0	-67.0	216.0
30.05.2025	79.0	-237.0	146.0
01.06.2025	-44.0	-44.0	24.0
02.06.2025	90.5	-195.0	272.0
03.06.2025	50.0	-150.0	106.5
04.06.2025	-185.5	-185.5	79.5
05.06.2025	33.5	-98.0	107.5
06.06.2025	-65.5	-121.0	163.5
08.06.2025	-63.5	-63.5	43.0
09.06.2025	-9.0	-26.0	151.5
10.06.2025	5.0	-108.0	165.5
11.06.2025	-1.0	-80.5	354.5
12.06.2025	1.0	-178.0	166.0
13.06.2025	-323.5	-323.5	311.0
15.06.2025	137.5	-32.0	161.0
16.06.2025	92.0	-95.5	274.0
17.06.2025	-282.0	-410.5	71.0
18.06.2025	-255.5	-255.5	58.5
19.06.2025	201.5	-114.5	213.0
20.06.2025	84.5	-135.5	146.5
22.06.2025	-76.5	-76.5	14.5
23.06.2025	530.5	-100.0	572.5
24.06.2025	-4.0	-64.0	266.0
25.06.2025	130.5	-50.5	189.5
26.06.2025	64.0	-69.5	111.0
27.06.2025	150.0	-56.5	166.5
30.06.2025	37.0	-51.0	163.5
01.07.2025	-206.0	-299.5	12.5
02.07.2025	142.5	-38.0	195.5
03.07.2025	-36.5	-46.5	197.0
04.07.2025	-199.0	-199.0	28.0
06.07.2025	47.5	0.0	184.0
07.07.2025	-324.0	-518.5	61.0
08.07.2025	-125.0	-153.5	138.0
09.07.2025	270.0	-76.0	285.0
10.07.2025	-14.0	-179.0	22.5
11.07.2025	-46.0	-108.5	149.0
13.07.2025	158.0	-118.5	161.0
14.07.2025	43.0	-22.5	96.5
15.07.2025	5.5	0.0	441.5
16.07.2025	116.5	-37.5	173.0
17.07.2025	9.5	-87.5	73.0
18.07.2025	81.0	-33.5	99.0
20.07.2025	105.0	-7.5	109.0
21.07.2025	18.5	-53.0	181.0
22.07.2025	46.0	-119.5	108.5
23.07.2025	74.0	-88.0	118.0
24.07.2025	-85.5	-208.5	33.0
25.07.2025	-186.5	-186.5	12.0
28.07.2025	-48.5	-152.5	44.5
29.07.2025	-111.5	-151.5	180.5
30.07.2025	-136.5	-164.5	65.0
31.07.2025	-277.0	-277.0	150.0
01.08.2025	-411.0	-505.0	79.5
03.08.2025	-47.0	-47.0	19.0
04.08.2025	206.0	-35.5	322.0
05.08.2025	-97.0	-97.0	194.0
06.08.2025	375.0	-56.0	444.5
07.08.2025	254.5	-33.0	262.0
08.08.2025	225.0	-55.5	245.5
10.08.2025	-23.0	-23.0	4.5
11.08.2025	-91.0	-128.0	83.5
12.08.2025	287.0	-31.0	427.0
13.08.2025	149.0	0.0	207.0
14.08.2025	12.0	-47.0	129.0
15.08.2025	-14.5	-78.0	114.0
17.08.2025	41.5	-15.0	47.5
18.08.2025	-47.0	-181.5	44.0
19.08.2025	-122.0	-192.0	14.5
20.08.2025	258.0	-100.0	344.5
21.08.2025	-201.5	-278.5	91.0
22.08.2025	137.5	-80.5	272.5
