Ticket	Entry_time	Exit_time	MAE	MFE	PNL	Unnamed: 6
4702	2022-11-24 03:09:40	2022.11.24 06:32:40	-22.5	10.5	-22.5	11.25
4709	2022-11-25 04:02:40	2022.11.25 04:28:20	-17.5	3.5	-17.5	8.75
3758	2022-11-25 05:03:40	2022.11.25 05:21:40	-10.5	1.5	-10.5	5.25
4712	2022-11-25 07:11:20	2022.11.25 07:13:40	-6.0	4.0	-6.0	3.0
4715	2022-11-25 08:59:40	2022.11.25 10:02:40	-26.5	19.5	-26.5	13.25
3760	2022-11-28 05:10:40	2022.11.28 07:30:00	-15.5	39.0	35.5	10.25
4723	2022-11-28 08:40:20	2022.11.28 10:30:00	-8.5	86.5	81.0	18.75
3764	2022-11-28 15:03:40	2022.11.28 15:34:20	-27.0	27.0	-27.0	13.5
3766	2022-11-28 20:44:40	2022.11.28 21:30:00	-5.0	129.5	114.5	27.25
3768	2022-11-29 01:00:40	2022.11.29 02:28:40	-19.5	16.5	-19.5	9.75
4725	2022-11-29 02:24:40	2022.11.29 04:00:00	-10.5	27.0	23.0	7.75
4727	2022-11-29 05:14:40	2022.11.29 05:30:00	-0.5	32.5	29.5	10.0
4729	2022-11-29 08:30:40	2022.11.29 11:00:00	-21.5	58.5	35.5	13.5
3771	2022-11-29 15:10:40	2022.11.29 17:00:00	-2.0	172.5	145.0	23.25
3774	2022-11-30 01:13:40	2022.11.30 02:41:00	-16.0	30.5	-16.0	8.0
4731	2022-11-30 02:03:40	2022.11.30 03:00:00	-14.5	40.5	31.5	10.25
4733	2022-11-30 05:00:40	2022.11.30 07:30:00	-14.5	24.0	18.5	8.75
3778	2022-11-30 11:42:40	2022.11.30 15:15:40	-40.0	29.0	-40.0	20.0
4738	2022-12-01 03:08:40	2022.12.01 03:17:40	-19.0	1.0	-19.0	9.5
4742	2022-12-01 05:32:40	2022.12.01 07:30:00	-2.0	61.5	48.5	14.25
4747	2022-12-02 04:56:40	2022.12.02 11:00:00	-15.0	62.0	58.5	19.75
3787	2022-12-02 13:05:40	2022.12.02 15:07:40	-24.0	48.0	-24.0	12.0
3790	2022-12-02 21:10:40	2022.12.02 21:46:40	-57.0	9.5	-57.0	28.5
4751	2022-12-05 05:41:40	2022.12.05 06:28:40	-12.0	4.0	-12.0	6.0
4753	2022-12-05 07:30:20	2022.12.05 08:14:40	-13.0	7.5	-13.0	6.5
4755	2022-12-05 08:59:40	2022.12.05 09:08:40	-28.0	2.0	-28.0	14.0
3793	2022-12-05 15:10:40	2022.12.05 15:28:40	-26.5	19.5	-26.5	13.25
3795	2022-12-05 20:52:40	2022.12.05 22:30:00	-6.0	131.0	102.5	33.75
3797	2022-12-06 01:08:40	2022.12.06 01:11:40	-30.5	3.0	-30.5	15.25
4757	2022-12-06 02:01:40	2022.12.06 05:30:40	-17.5	33.5	-17.5	8.75
3799	2022-12-06 10:31:40	2022.12.06 10:43:40	-71.0	20.5	-71.0	35.5
3801	2022-12-06 11:57:40	2022.12.06 14:07:40	-37.5	58.5	-37.5	18.75
3803	2022-12-06 21:07:40	2022.12.06 23:30:00	-72.0	82.0	-36.5	43.75
4763	2022-12-07 03:42:40	2022.12.07 08:02:40	-25.0	22.5	-25.0	12.5
3806	2022-12-07 10:42:40	2022.12.07 10:54:40	-56.5	5.5	-56.5	28.25
3810	2022-12-07 20:57:40	2022.12.07 23:30:00	-43.5	66.5	18.0	50.25
4769	2022-12-08 05:08:20	2022.12.08 11:00:00	-3.5	122.0	111.5	47.25
3815	2022-12-08 21:04:40	2022.12.08 22:24:40	-66.5	84.0	-66.5	33.25
4772	2022-12-09 03:21:40	2022.12.09 04:00:00	-1.5	44.5	42.0	13.75
4775	2022-12-09 07:32:40	2022.12.09 09:00:00	-8.0	29.5	28.0	7.75
3819	2022-12-09 15:13:40	2022.12.09 15:30:20	-41.5	14.5	-41.5	20.75
3821	2022-12-09 21:01:40	2022.12.09 23:00:00	-54.5	161.0	151.0	28.25
4777	2022-12-12 02:10:40	2022.12.12 02:39:40	-29.5	22.5	-29.5	14.75
4780	2022-12-12 05:42:20	2022.12.12 12:00:00	-14.5	92.5	84.0	24.0
3827	2022-12-12 21:12:20	2022.12.12 21:42:40	-54.5	3.5	-54.5	27.25
4784	2022-12-13 04:43:40	2022.12.13 05:07:40	-33.0	0.5	-33.0	16.5
4788	2022-12-14 02:44:40	2022.12.14 03:30:00	5.0	47.0	41.0	18.0
4791	2022-12-14 05:04:40	2022.12.14 06:00:00	-3.5	54.5	36.0	8.25
4793	2022-12-14 08:05:40	2022.12.14 08:16:40	-20.0	3.0	-20.0	10.0
3835	2022-12-14 21:00:40	2022.12.14 21:30:00	73.5	393.0	268.5	57.25
3837	2022-12-15 01:00:40	2022.12.15 01:34:40	-30.0	19.5	-30.0	15.0
4797	2022-12-15 02:33:40	2022.12.15 03:41:40	-22.5	27.0	-22.5	11.25
3839	2022-12-15 05:02:40	2022.12.15 05:20:40	-33.0	7.5	-33.0	16.5
3841	2022-12-15 15:09:40	2022.12.15 17:00:00	-23.0	312.5	279.5	25.5
4804	2022-12-16 04:07:40	2022.12.16 06:59:40	-36.0	47.0	-36.0	18.0
4807	2022-12-16 07:57:40	2022.12.16 09:47:40	-38.0	44.5	-38.0	19.0
4809	2022-12-19 02:03:40	2022.12.19 03:30:00	-17.5	39.0	32.5	11.75
4812	2022-12-19 05:10:20	2022.12.19 05:47:40	-28.0	0.0	-28.0	14.0
4816	2022-12-19 08:04:20	2022.12.19 10:30:00	-12.5	105.0	86.5	21.0
3851	2022-12-19 11:39:40	2022.12.19 12:21:40	-36.5	23.0	-36.5	18.25
3853	2022-12-19 13:01:40	2022.12.19 15:30:00	-15.0	61.5	54.0	16.0
3855	2022-12-19 20:34:40	2022.12.19 21:30:00	-21.0	121.5	119.5	38.75
4818	2022-12-20 02:53:40	2022.12.20 05:02:40	-20.0	24.0	-20.0	10.0
3858	2022-12-20 05:02:40	2022.12.20 05:30:00	10.0	229.5	188.0	9.0
4821	2022-12-20 08:37:40	2022.12.20 11:00:00	-29.0	165.5	150.0	32.75
3860	2022-12-20 10:34:40	2022.12.20 10:46:40	-86.0	5.0	-86.0	43.0
4824	2022-12-21 02:54:40	2022.12.21 03:30:00	-6.0	67.0	60.5	20.5
4830	2022-12-21 07:13:40	2022.12.21 08:30:00	-3.0	41.5	26.5	11.0
4832	2022-12-22 02:46:40	2022.12.22 03:30:00	-7.5	41.5	31.0	13.75
4834	2022-12-22 04:00:40	2022.12.22 08:57:40	-19.5	24.0	-19.5	9.75
4837	2022-12-23 03:25:40	2022.12.23 06:00:00	-11.0	76.0	66.5	27.75
4839	2022-12-23 07:29:40	2022.12.23 07:35:40	-24.5	1.0	-24.5	12.25
4842	2022-12-23 08:38:20	2022.12.23 10:07:40	-30.5	30.0	-30.5	15.25
3871	2022-12-23 20:45:40	2022.12.23 21:38:40	-72.0	20.0	-72.0	36.0
4845	2022-12-27 03:08:40	2022.12.27 04:00:00	-0.5	52.5	46.0	12.0
3873	2022-12-27 05:02:40	2022.12.27 06:00:00	0.0	29.5	27.5	7.75
4851	2022-12-27 08:48:20	2022.12.27 09:03:40	-25.5	4.5	-25.5	12.75
3875	2022-12-27 10:58:40	2022.12.27 14:30:00	-2.5	105.0	104.0	20.5
4853	2022-12-28 02:03:40	2022.12.28 02:19:20	-31.0	3.0	-31.0	15.5
4856	2022-12-28 03:29:40	2022.12.28 04:00:00	-1.5	51.5	47.5	20.75
4860	2022-12-28 07:01:40	2022.12.28 07:20:40	-17.0	5.0	-17.0	8.5
4863	2022-12-28 08:56:40	2022.12.28 09:30:00	10.0	41.0	32.0	12.25
3878	2022-12-28 15:09:40	2022.12.28 16:30:00	-29.0	84.0	71.5	16.0
4865	2022-12-29 03:14:40	2022.12.29 11:00:00	-34.0	60.5	46.5	21.25
3882	2022-12-29 10:33:20	2022.12.29 10:51:40	-30.0	1.5	-30.0	15.0
4869	2022-12-30 03:00:40	2022.12.30 03:07:40	-10.0	7.5	-10.0	5.0
4871	2022-12-30 04:59:40	2022.12.30 07:34:40	-36.0	14.5	-36.0	18.0
3889	2022-12-30 13:05:40	2022.12.30 14:30:00	-29.0	83.0	81.0	19.0
3891	2022-12-30 21:03:40	2022.12.30 22:03:40	-61.0	29.0	-61.0	30.5
4877	2023-01-03 04:35:40	2023.01.03 08:00:00	-7.0	121.0	104.5	45.5
3896	2023-01-03 13:12:40	2023.01.03 14:00:00	-15.0	141.5	95.5	30.0
3898	2023-01-03 15:08:40	2023.01.03 15:21:40	-54.0	38.5	-54.0	27.0
4879	2023-01-04 03:04:40	2023.01.04 07:00:00	-20.5	44.0	39.5	16.5
3903	2023-01-04 21:02:40	2023.01.04 23:30:00	-106.5	149.5	-11.0	57.0
4887	2023-01-05 08:12:40	2023.01.05 08:52:40	-30.5	6.0	-30.5	15.25
3907	2023-01-05 10:37:40	2023.01.05 11:18:40	-56.0	33.5	-56.0	28.0
3912	2023-01-06 01:00:20	2023.01.06 01:00:40	-14.0	1.5	-14.0	7.0
4889	2023-01-06 03:34:40	2023.01.06 05:30:00	-0.5	49.0	45.5	11.0
3915	2023-01-06 15:03:40	2023.01.06 15:30:40	-43.0	69.5	-43.0	21.5
4894	2023-01-09 02:51:40	2023.01.09 10:01:20	-53.5	55.5	-53.5	26.75
3920	2023-01-09 05:09:40	2023.01.09 06:25:40	-20.0	7.0	-20.0	10.0
3924	2023-01-09 15:04:40	2023.01.09 15:31:40	-52.0	26.5	-52.0	26.0
3926	2023-01-09 20:35:40	2023.01.09 21:00:00	11.5	145.5	107.5	30.5
4897	2023-01-10 03:56:40	2023.01.10 04:34:40	-67.0	5.5	-67.0	33.5
4900	2023-01-10 07:06:40	2023.01.10 07:30:00	-0.5	25.0	25.0	7.25
3931	2023-01-10 13:06:40	2023.01.10 14:00:00	-2.5	101.0	78.5	18.5
3936	2023-01-11 01:01:40	2023.01.11 01:52:40	-10.0	19.5	-10.0	5.0
4904	2023-01-11 05:40:40	2023.01.11 08:57:40	-21.5	20.5	-21.5	10.75
3938	2023-01-11 10:33:40	2023.01.11 11:01:40	-40.5	11.0	-40.5	20.25
3943	2023-01-12 01:24:40	2023.01.12 02:00:40	-20.0	1.0	-20.0	10.0
4907	2023-01-12 03:00:40	2023.01.12 03:43:20	-18.0	9.0	-18.0	9.0
4910	2023-01-12 05:01:40	2023.01.12 07:00:00	-8.5	49.5	38.0	6.0
4912	2023-01-12 07:42:40	2023.01.12 07:58:40	-12.5	0.5	-12.5	6.25
3948	2023-01-12 15:29:40	2023.01.12 15:30:00	139.0	164.0	139.0	21.5
4919	2023-01-13 05:16:40	2023.01.13 10:00:00	-33.0	63.5	62.5	23.0
4921	2023-01-16 02:13:20	2023.01.16 04:00:00	-13.0	86.5	76.5	13.0
3954	2023-01-16 05:12:40	2023.01.16 06:25:40	-13.0	9.5	-13.0	6.5
4929	2023-01-17 02:11:40	2023.01.17 02:34:40	-31.0	7.5	-31.0	15.5
4935	2023-01-17 08:02:40	2023.01.17 09:01:40	-28.5	7.0	-28.5	14.25
3959	2023-01-17 10:34:40	2023.01.17 11:05:40	-42.5	4.0	-42.5	21.25
3961	2023-01-17 13:12:40	2023.01.17 14:19:40	-38.0	7.0	-38.0	19.0
3964	2023-01-17 21:14:40	2023.01.17 23:30:00	-56.5	35.5	-2.5	29.25
4937	2023-01-18 02:00:40	2023.01.18 02:14:40	-32.0	0.5	-32.0	16.0
4939	2023-01-18 03:02:40	2023.01.18 05:00:00	-16.0	187.5	99.5	17.0
4941	2023-01-18 08:24:40	2023.01.18 10:24:40	-24.5	31.0	-24.5	12.25
4947	2023-01-19 04:36:40	2023.01.19 05:30:00	-7.5	37.0	23.5	10.5
3971	2023-01-19 10:53:20	2023.01.19 13:30:00	-39.0	136.5	130.0	42.75
4950	2023-01-20 02:23:40	2023.01.20 09:30:00	-19.0	55.5	55.0	16.75
3976	2023-01-20 13:25:40	2023.01.20 13:33:40	-41.5	6.5	-41.5	20.75
3980	2023-01-23 01:01:40	2023.01.23 07:31:20	-19.5	35.5	-19.5	9.75
4952	2023-01-23 02:33:40	2023.01.23 10:00:00	-25.0	59.5	31.5	14.0
3985	2023-01-23 21:01:40	2023.01.23 22:00:00	-32.0	154.5	93.5	31.0
4954	2023-01-24 02:02:40	2023.01.24 02:17:40	-17.5	0.5	-17.5	8.75
4956	2023-01-24 03:32:40	2023.01.24 09:52:40	-21.0	44.0	-21.0	10.5
3988	2023-01-24 13:07:20	2023.01.24 16:00:00	-19.0	97.0	71.5	19.25
3991	2023-01-24 21:01:40	2023.01.24 23:01:40	-62.5	94.5	-62.5	31.25
4961	2023-01-25 04:18:40	2023.01.25 09:30:00	-16.5	55.5	54.0	20.75
3994	2023-01-25 15:04:40	2023.01.25 16:00:00	-27.0	92.0	78.5	19.75
4964	2023-01-26 03:37:40	2023.01.26 08:00:00	-11.0	78.0	70.5	21.0
4966	2023-01-27 02:18:40	2023.01.27 03:59:20	-30.0	19.5	-30.0	15.0
4968	2023-01-27 04:37:40	2023.01.27 05:54:40	-29.0	1.0	-29.0	14.5
4005	2023-01-27 05:27:40	2023.01.27 06:00:00	-4.5	29.5	26.5	8.25
4007	2023-01-27 13:22:40	2023.01.27 13:42:40	-20.5	8.0	-20.5	10.25
4977	2023-01-30 05:35:40	2023.01.30 07:04:40	-30.5	14.5	-30.5	15.25
4979	2023-01-30 08:06:40	2023.01.30 09:08:40	-52.0	0.0	-52.0	26.0
4011	2023-01-30 13:13:20	2023.01.30 14:51:40	-37.5	50.5	-37.5	18.75
4014	2023-01-30 20:41:40	2023.01.30 23:30:00	-54.5	93.0	25.0	51.0
4982	2023-01-31 03:37:40	2023.01.31 05:06:40	-36.5	13.5	-36.5	18.25
4987	2023-02-01 03:24:40	2023.02.01 04:12:40	-26.0	7.0	-26.0	13.0
4990	2023-02-01 05:08:40	2023.02.01 05:30:00	-0.5	25.5	15.5	6.75
4993	2023-02-01 08:34:40	2023.02.01 09:30:00	-13.0	32.5	29.0	8.75
4018	2023-02-01 11:33:40	2023.02.01 14:03:40	-40.5	22.5	-40.5	20.25
4020	2023-02-01 21:00:40	2023.02.01 21:01:40	-46.0	88.0	-46.0	23.0
4999	2023-02-02 05:28:40	2023.02.02 07:00:00	-2.0	52.0	42.0	17.25
4026	2023-02-02 21:12:40	2023.02.02 22:00:00	-25.0	278.0	267.5	74.25
5010	2023-02-06 03:36:40	2023.02.06 04:45:40	-28.5	21.0	-28.5	14.25
5014	2023-02-06 07:59:40	2023.02.06 09:02:40	-60.5	15.5	-60.5	30.25
4036	2023-02-07 05:15:40	2023.02.07 07:00:00	-17.5	39.5	35.0	10.0
5019	2023-02-07 07:31:40	2023.02.07 09:45:40	-27.5	17.0	-27.5	13.75
4039	2023-02-07 15:21:40	2023.02.07 16:30:00	15.0	88.5	78.0	18.5
5022	2023-02-08 02:37:40	2023.02.08 05:30:00	-9.5	49.5	45.5	17.0
5025	2023-02-08 07:45:40	2023.02.08 08:00:00	3.0	39.0	29.0	12.75
4042	2023-02-08 11:35:40	2023.02.08 14:03:40	-56.5	36.0	-56.5	28.25
4044	2023-02-09 01:00:40	2023.02.09 01:35:20	-25.0	11.0	-25.0	12.5
5029	2023-02-09 05:43:40	2023.02.09 06:05:40	-25.5	10.0	-25.5	12.75
5031	2023-02-09 07:02:40	2023.02.09 07:30:00	4.5	32.5	20.5	9.0
4048	2023-02-09 13:21:40	2023.02.09 16:26:40	-68.0	52.0	-68.0	34.0
4050	2023-02-10 01:00:40	2023.02.10 01:25:20	-31.5	4.5	-31.5	15.75
5039	2023-02-10 07:05:40	2023.02.10 09:00:00	-19.5	33.5	25.0	10.0
4053	2023-02-10 13:06:40	2023.02.10 15:16:40	-51.5	66.5	-51.5	25.75
4055	2023-02-10 21:02:40	2023.02.10 23:30:00	-132.5	34.0	-91.0	71.75
5041	2023-02-13 02:48:40	2023.02.13 03:07:40	-43.5	9.0	-43.5	21.75
5044	2023-02-13 04:57:40	2023.02.13 09:00:00	-19.0	49.0	34.5	14.5
4062	2023-02-13 21:13:40	2023.02.13 23:30:00	-29.5	106.5	-23.5	31.75
5047	2023-02-14 03:03:40	2023.02.14 03:21:40	-24.0	6.0	-24.0	12.0
5052	2023-02-14 05:47:40	2023.02.14 09:30:00	-9.0	51.5	45.5	15.25
4066	2023-02-14 15:06:40	2023.02.14 15:29:20	-49.5	9.5	-49.5	24.75
5056	2023-02-15 03:20:20	2023.02.15 03:39:40	-28.5	0.5	-28.5	14.25
5060	2023-02-15 05:14:40	2023.02.15 08:31:40	-26.5	26.0	-26.5	13.25
5062	2023-02-16 04:12:40	2023.02.16 07:33:40	-28.0	21.0	-28.0	14.0
4074	2023-02-16 11:42:40	2023.02.16 14:30:00	-7.5	115.5	104.5	22.25
4076	2023-02-16 15:04:40	2023.02.16 16:00:00	-6.0	296.0	244.0	14.5
4079	2023-02-17 01:00:40	2023.02.17 02:00:00	4.5	68.5	54.0	17.25
5066	2023-02-17 02:43:20	2023.02.17 03:53:20	-30.0	26.5	-30.0	15.0
5070	2023-02-17 05:30:40	2023.02.17 06:04:40	-21.5	5.5	-21.5	10.75
4082	2023-02-17 15:21:40	2023.02.17 15:46:40	-58.5	9.0	-58.5	29.25
5074	2023-02-20 03:06:40	2023.02.20 05:00:00	4.0	63.0	58.0	13.75
5077	2023-02-20 07:48:40	2023.02.20 10:01:40	-29.5	11.5	-29.5	14.75
5081	2023-02-21 03:43:40	2023.02.21 09:08:40	-29.0	26.0	-29.0	14.5
4090	2023-02-21 15:01:40	2023.02.21 16:30:00	-15.5	68.5	59.0	17.0
5083	2023-02-22 04:29:40	2023.02.22 08:29:40	-31.5	26.5	-31.5	15.75
4093	2023-02-22 11:30:40	2023.02.22 11:52:40	-45.0	49.5	-45.0	22.5
4095	2023-02-22 13:22:40	2023.02.22 14:06:40	-54.0	47.0	-54.0	27.0
4097	2023-02-22 15:03:40	2023.02.22 16:45:40	-53.5	42.0	-53.5	26.75
4099	2023-02-22 21:01:40	2023.02.22 21:04:40	-85.5	50.0	-85.5	42.75
5086	2023-02-23 03:25:40	2023.02.23 04:00:00	-6.0	45.0	44.0	11.25
4102	2023-02-23 05:06:40	2023.02.23 05:12:40	-15.5	2.0	-15.5	7.75
4108	2023-02-24 01:00:40	2023.02.24 03:01:40	-25.0	35.5	-25.0	12.5
5090	2023-02-24 02:04:40	2023.02.24 03:00:00	-15.5	35.5	28.0	8.75
5093	2023-02-24 04:09:40	2023.02.24 09:06:40	-50.0	13.5	-50.0	25.0
4111	2023-02-24 13:06:40	2023.02.24 16:00:00	-3.5	269.0	220.5	15.25
5095	2023-02-27 03:02:20	2023.02.27 04:00:00	-7.5	54.0	40.5	16.0
5100	2023-02-27 08:12:20	2023.02.27 08:34:40	-22.0	1.0	-22.0	11.0
5106	2023-02-28 08:20:40	2023.02.28 09:06:40	-24.0	14.0	-24.0	12.0
4122	2023-02-28 21:05:40	2023.02.28 22:30:00	-33.0	115.0	107.5	26.5
5110	2023-03-01 03:10:40	2023.03.01 04:00:00	-4.0	68.5	64.5	11.5
5112	2023-03-01 08:02:40	2023.03.01 08:30:00	-5.0	35.0	32.5	6.0
5119	2023-03-02 08:16:40	2023.03.02 09:05:40	-23.0	28.0	-23.0	11.5
5121	2023-03-03 02:12:40	2023.03.03 02:28:40	-23.0	15.5	-23.0	11.5
5123	2023-03-03 03:12:40	2023.03.03 03:46:40	-45.0	14.5	-45.0	22.5
5126	2023-03-03 05:13:40	2023.03.03 08:30:00	-5.5	41.5	32.5	13.0
5128	2023-03-06 03:30:40	2023.03.06 05:00:00	-4.5	144.0	99.5	11.5
5131	2023-03-06 08:47:40	2023.03.06 09:02:40	-18.5	21.0	-18.5	9.25
5133	2023-03-07 03:17:40	2023.03.07 04:00:00	-3.0	47.5	47.0	11.75
5136	2023-03-07 05:30:40	2023.03.07 06:30:00	-9.5	29.5	20.0	8.25
4137	2023-03-07 11:37:40	2023.03.07 17:30:00	-29.0	353.0	236.5	24.5
5144	2023-03-08 03:15:40	2023.03.08 04:30:40	-22.0	25.5	-22.0	11.0
5148	2023-03-08 08:42:40	2023.03.08 11:00:00	-21.5	55.0	39.0	15.25
4141	2023-03-09 01:00:40	2023.03.09 03:00:00	-12.5	88.0	33.5	9.0
5155	2023-03-09 05:23:40	2023.03.09 09:55:40	-27.5	36.0	-27.5	13.75
4144	2023-03-10 01:00:40	2023.03.10 04:30:00	-2.0	132.5	119.5	19.75
5157	2023-03-10 02:01:40	2023.03.10 02:14:40	-29.5	2.5	-29.5	14.75
5160	2023-03-10 03:34:40	2023.03.10 04:00:40	-43.5	1.0	-43.5	21.75
5167	2023-03-13 04:19:40	2023.03.13 08:00:00	-9.5	147.5	132.0	48.0
4152	2023-03-13 21:04:40	2023.03.14 15:16:40	-147.5	215.0	-147.5	73.75
5169	2023-03-14 02:16:40	2023.03.14 04:30:00	-26.0	97.0	83.0	21.25
5175	2023-03-14 08:58:40	2023.03.14 14:30:20	-96.0	118.5	-96.0	48.0
4154	2023-03-14 21:09:40	2023.03.14 21:47:40	-144.0	48.0	-144.0	72.0
5178	2023-03-15 02:32:40	2023.03.15 04:30:00	-14.5	71.0	59.5	17.25
5181	2023-03-15 08:07:40	2023.03.15 09:52:40	-42.0	41.5	-42.0	21.0
5183	2023-03-16 02:17:20	2023.03.16 09:01:40	-73.0	67.0	-73.0	36.5
4160	2023-03-16 13:06:40	2023.03.16 13:46:40	-67.0	13.0	-67.0	33.5
5187	2023-03-17 03:21:40	2023.03.17 06:30:00	-23.0	49.5	32.5	12.25
5189	2023-03-17 08:47:40	2023.03.17 09:00:00	-5.0	48.0	43.5	13.0
4165	2023-03-17 10:47:40	2023.03.17 14:30:00	-20.0	135.0	122.5	24.0
4169	2023-03-20 05:29:40	2023.03.20 08:30:00	-19.0	135.5	133.5	22.5
4171	2023-03-20 13:05:40	2023.03.20 14:38:40	-64.5	56.0	-64.5	32.25
4173	2023-03-20 15:19:40	2023.03.20 16:00:00	-10.0	217.5	147.0	50.25
4175	2023-03-20 20:37:40	2023.03.20 20:50:40	-78.5	12.0	-78.5	39.25
4177	2023-03-21 01:07:40	2023.03.21 02:15:40	-23.5	17.5	-23.5	11.75
5199	2023-03-21 04:30:40	2023.03.21 12:30:00	-39.5	84.5	63.0	29.75
4179	2023-03-21 10:44:20	2023.03.21 12:25:40	-47.5	32.5	-47.5	23.75
5202	2023-03-22 03:16:40	2023.03.22 09:08:40	-29.0	30.0	-29.0	14.5
4187	2023-03-22 20:35:40	2023.03.22 20:46:40	-264.0	78.5	-264.0	132.0
4189	2023-03-23 01:02:40	2023.03.23 02:15:40	-30.0	11.5	-30.0	15.0
5204	2023-03-23 02:14:40	2023.03.23 04:30:00	-18.0	66.5	64.0	13.5
5207	2023-03-23 07:33:40	2023.03.23 08:00:00	-2.0	42.0	26.5	11.25
4194	2023-03-23 15:04:20	2023.03.23 15:28:40	-81.0	3.0	-81.0	40.5
5210	2023-03-24 04:04:00	2023.03.24 10:00:00	-15.5	126.5	101.0	34.75
4196	2023-03-24 13:11:40	2023.03.24 15:29:40	-79.0	54.0	-79.0	39.5
4200	2023-03-27 01:00:20	2023.03.27 01:05:40	-44.0	0.5	-44.0	22.0
5212	2023-03-27 02:19:40	2023.03.27 03:16:40	-29.5	35.5	-29.5	14.75
5217	2023-03-27 08:17:40	2023.03.27 09:00:00	-11.5	78.0	32.0	11.75
4205	2023-03-27 21:00:40	2023.03.27 21:22:40	-67.5	23.5	-67.5	33.75
5220	2023-03-28 04:05:20	2023.03.28 04:22:40	-19.0	11.0	-19.0	9.5
5227	2023-03-28 08:50:40	2023.03.28 10:21:40	-28.5	55.0	-28.5	14.25
4207	2023-03-28 15:25:40	2023.03.28 17:00:00	-6.5	200.0	180.5	13.75
4209	2023-03-28 20:33:40	2023.03.28 22:01:20	-45.0	74.0	-45.0	22.5
5229	2023-03-29 02:45:40	2023.03.29 03:30:00	-1.0	43.5	32.5	10.75
5236	2023-03-30 03:36:40	2023.03.30 09:00:00	-21.5	72.5	71.5	14.25
4215	2023-03-30 05:11:40	2023.03.30 05:21:20	-20.0	3.5	-20.0	10.0
5238	2023-03-31 04:34:40	2023.03.31 04:45:40	-18.0	6.0	-18.0	9.0
5248	2023-04-03 07:16:40	2023.04.03 08:54:40	-25.5	6.5	-25.5	12.75
5250	2023-04-04 02:06:40	2023.04.04 03:01:40	-10.0	9.5	-10.0	5.0
4222	2023-04-04 21:24:40	2023.04.04 23:30:00	-53.0	77.5	-38.5	36.25
4224	2023-04-05 01:04:40	2023.04.05 01:08:40	-13.0	0.0	-13.0	6.5
