Date	PNL	MAE	MFE
09.05.2024	13512.5	13512.5	13576.0
10.05.2024	13504.0	13474.0	13537.5
13.05.2024	13547.0	13482.5	13550.5
14.05.2024	13556.5	13530.5	13560.0
15.05.2024	13501.5	13501.5	13580.0
16.05.2024	13476.0	13476.0	13518.0
17.05.2024	13448.0	13448.0	13499.0
20.05.2024	13448.5	13440.5	13486.5
21.05.2024	13440.0	13440.0	13472.0
22.05.2024	13467.0	13438.5	13474.5
23.05.2024	13606.5	13444.0	13606.5
24.05.2024	13600.5	13595.5	13676.0
27.05.2024	13634.0	13572.5	13639.5
28.05.2024	13688.0	13629.0	13696.5
29.05.2024	13648.0	13648.0	13701.5
30.05.2024	13537.5	13537.5	13653.0
31.05.2024	13478.5	13478.5	13560.5
03.06.2024	13671.0	13470.5	13678.0
04.06.2024	13588.5	13588.5	13684.0
05.06.2024	13669.0	13584.0	13695.5
06.06.2024	13585.5	13585.5	13699.0
07.06.2024	13580.0	13563.0	13620.0
10.06.2024	13503.5	13503.5	13587.0
11.06.2024	13500.0	13465.5	13504.0
12.06.2024	13545.0	13476.0	13551.5
13.06.2024	13594.5	13535.5	13612.5
14.06.2024	13665.5	13568.5	13675.5
17.06.2024	13579.5	13579.5	13727.5
18.06.2024	14116.0	13579.5	14136.0
19.06.2024	14146.5	14110.5	14152.0
20.06.2024	14194.0	14116.5	14201.5
21.06.2024	14211.5	14194.0	14254.5
24.06.2024	14244.5	14161.0	14262.0
25.06.2024	14297.5	14225.5	14302.5
26.06.2024	14336.0	14290.5	14340.5
27.06.2024	14419.5	14328.5	14426.5
28.06.2024	14487.5	14389.0	14493.5
01.07.2024	14550.5	14445.0	14563.0
02.07.2024	14512.5	14472.0	14553.5
03.07.2024	14553.0	14483.5	14586.0
05.07.2024	14584.0	14544.0	14588.5
08.07.2024	14497.5	14497.5	14592.0
09.07.2024	14510.0	14497.5	14556.0
10.07.2024	14542.0	14489.0	14549.5
11.07.2024	14558.0	14510.0	14562.0
12.07.2024	14407.5	14407.5	14578.0
15.07.2024	14425.5	14372.0	14428.5
16.07.2024	14427.0	14397.0	14461.0
17.07.2024	14351.0	14351.0	14451.5
18.07.2024	14367.0	14328.5	14386.5
19.07.2024	14284.0	14284.0	14369.5
22.07.2024	14319.0	14248.5	14414.5
23.07.2024	14099.5	14099.5	14340.5
24.07.2024	14154.5	14096.5	14206.5
25.07.2024	14024.5	14024.5	14195.5
26.07.2024	14045.0	14022.0	14147.5
29.07.2024	14109.0	14045.0	14219.0
30.07.2024	14188.5	14083.5	14190.0
31.07.2024	14613.0	14149.5	14639.5
01.08.2024	14495.0	14495.0	14673.0
02.08.2024	14189.5	14189.5	14496.0
05.08.2024	14471.5	14164.5	14531.5
06.08.2024	14739.0	14430.0	14742.0
07.08.2024	14752.0	14629.5	14948.0
08.08.2024	14742.0	14664.0	15029.5
09.08.2024	14840.0	14635.0	14904.0
12.08.2024	14904.0	14752.0	14937.0
13.08.2024	15096.5	14877.0	15099.5
14.08.2024	15087.0	15072.5	15157.5
15.08.2024	15170.5	15073.0	15215.0
16.08.2024	15343.0	15160.5	15356.5
19.08.2024	15290.0	15290.0	15393.0
20.08.2024	15328.0	15226.5	15330.0
21.08.2024	15341.0	15283.5	15390.0
22.08.2024	15368.5	15287.0	15374.0
23.08.2024	15442.0	15353.0	15450.0
26.08.2024	15242.0	15242.0	15518.5
27.08.2024	15289.0	15189.0	15298.0
28.08.2024	15344.5	15209.5	15354.5
29.08.2024	15559.5	15323.0	15574.0
30.08.2024	15626.0	15450.5	15663.0
02.09.2024	15486.5	15486.5	15663.5
03.09.2024	15571.0	15386.5	15590.5
04.09.2024	15330.5	15330.5	15598.0
05.09.2024	15169.5	15169.5	15403.0
06.09.2024	15072.0	15072.0	15217.5
09.09.2024	15348.0	15058.5	15353.0
10.09.2024	15143.5	15143.5	15362.0
11.09.2024	15196.5	15094.0	15208.5
12.09.2024	15281.0	15169.0	15362.5
13.09.2024	15342.5	15240.0	15377.0
16.09.2024	15200.5	15200.5	15349.5
17.09.2024	15251.0	15134.5	15267.0
18.09.2024	15261.5	15210.5	15283.5
19.09.2024	15543.0	15209.0	15588.5
20.09.2024	15357.5	15357.5	15548.0
23.09.2024	15352.5	15352.5	15429.5
24.09.2024	15385.5	15306.5	15427.5
25.09.2024	15284.0	15284.0	15395.0
26.09.2024	15501.0	15270.0	15509.0
27.09.2024	15613.0	15497.5	15621.0
30.09.2024	15428.5	15428.5	15644.0
01.10.2024	15411.5	15388.5	15510.5
02.10.2024	15197.0	15197.0	15481.5
03.10.2024	14923.0	14923.0	15205.5
04.10.2024	15014.5	14876.0	15082.5
07.10.2024	14907.5	14907.5	15070.5
08.10.2024	15195.5	14767.0	15200.0
09.10.2024	15125.0	15125.0	15211.5
10.10.2024	15014.5	15014.5	15140.5
11.10.2024	14954.0	14954.0	15060.5
14.10.2024	14925.0	14870.0	14959.0
15.10.2024	14823.0	14823.0	14935.0
16.10.2024	14820.0	14800.5	14908.0
17.10.2024	14877.5	14773.5	14888.0
18.10.2024	14868.0	14793.0	14893.5
21.10.2024	14832.0	14832.0	14881.0
22.10.2024	14792.0	14792.0	14832.0
23.10.2024	14727.5	14727.5	14831.5
24.10.2024	14845.5	14702.0	14851.0
25.10.2024	14829.5	14777.0	14848.5
28.10.2024	15018.5	14818.5	15031.0
29.10.2024	14822.0	14822.0	15025.0
30.10.2024	14880.0	14796.0	14893.5
31.10.2024	14835.5	14835.5	14918.0
01.11.2024	14966.0	14670.0	14985.5
04.11.2024	15031.0	14961.0	15101.0
05.11.2024	15151.0	15031.0	15186.0
06.11.2024	15477.0	15119.5	15484.0
07.11.2024	15595.0	15455.0	15605.5
08.11.2024	15617.5	15550.5	15641.0
11.11.2024	15696.5	15575.0	15697.0
12.11.2024	15562.5	15562.5	15698.0
13.11.2024	15514.5	15514.5	15571.0
14.11.2024	15436.5	15436.5	15532.5
15.11.2024	15433.5	15423.0	15484.0
18.11.2024	15338.0	15338.0	15445.0
19.11.2024	15391.0	15272.0	15436.0
20.11.2024	15550.0	15387.0	15553.0
21.11.2024	15417.0	15417.0	15597.5
22.11.2024	15341.0	15341.0	15478.5
25.11.2024	15364.0	15331.0	15392.5
26.11.2024	15322.0	15310.5	15431.0
27.11.2024	15337.5	15308.0	15413.5
28.11.2024	15385.0	15337.5	15390.0
29.11.2024	15436.5	15346.5	15480.5
02.12.2024	15334.5	15334.5	15458.0
03.12.2024	15341.5	15312.5	15374.0
04.12.2024	15380.5	15330.5	15389.5
05.12.2024	15354.0	15354.0	15404.5
06.12.2024	15407.0	15337.5	15410.0
09.12.2024	15447.0	15385.0	15453.0
10.12.2024	15408.5	15408.5	15461.5
11.12.2024	15404.0	15374.0	15426.0
12.12.2024	15411.0	15367.0	15416.5
13.12.2024	15445.0	15406.5	15452.0
16.12.2024	15517.5	15425.5	15527.0
17.12.2024	15553.0	15505.5	15559.5
18.12.2024	15639.5	15547.5	15655.0
19.12.2024	15613.0	15367.5	15645.5
20.12.2024	15512.5	15512.5	15709.5
23.12.2024	15367.5	15367.5	15662.5
24.12.2024	15463.5	15342.5	15470.5
26.12.2024	15504.5	15437.0	15510.0
27.12.2024	15436.0	15436.0	15509.5
30.12.2024	15277.0	15277.0	15469.5
31.12.2024	15316.0	15224.5	15394.5
02.01.2025	15713.5	15297.0	15719.5
03.01.2025	15841.5	15709.0	15866.0
06.01.2025	15958.0	15799.0	15965.5
07.01.2025	15827.5	15827.5	15972.5
08.01.2025	15848.5	15823.0	15949.5
09.01.2025	15771.5	15771.5	15894.5
10.01.2025	15792.5	15753.0	15886.0
13.01.2025	15565.5	15565.5	15809.0
14.01.2025	15635.5	15475.0	15659.5
15.01.2025	15629.5	15602.0	15661.0
16.01.2025	15643.5	15539.0	15675.5
17.01.2025	15626.0	15626.0	15683.0
20.01.2025	15704.0	15585.0	15723.5
21.01.2025	15717.5	15424.0	15761.0
22.01.2025	15820.0	15686.0	15841.5
23.01.2025	15733.5	15733.5	15827.0
24.01.2025	15711.0	15704.0	15788.5
27.01.2025	15637.5	15637.5	15765.0
28.01.2025	15515.5	15515.5	15690.5
29.01.2025	15657.5	15427.5	15713.0
30.01.2025	15755.0	15644.5	15834.5
31.01.2025	15982.0	15694.0	15996.0
03.02.2025	16296.0	15837.5	16380.5
04.02.2025	16132.0	16132.0	16311.0
05.02.2025	16033.5	16033.5	16195.5
06.02.2025	16075.5	16009.5	16090.0
07.02.2025	16084.0	16075.5	16277.5
10.02.2025	16289.5	16066.0	16304.5
11.02.2025	16333.5	16281.0	16345.0
12.02.2025	16321.0	16267.5	16354.0
13.02.2025	16352.5	16317.0	16403.0
14.02.2025	16353.0	16318.0	16408.0
17.02.2025	16394.0	16346.5	16457.5
19.02.2025	16356.0	16356.0	16450.5
20.02.2025	16244.0	16244.0	16372.5
21.02.2025	16285.0	16244.0	16288.5
24.02.2025	16349.5	16282.5	16361.0
25.02.2025	16211.0	16211.0	16382.0
26.02.2025	16196.5	16137.0	16229.5
27.02.2025	16403.0	16175.5	16415.5
28.02.2025	16435.5	16253.5	16452.5
03.03.2025	16475.5	16435.0	16603.0
04.03.2025	16422.5	16273.5	16497.0
05.03.2025	16432.0	16144.0	16463.0
06.03.2025	16285.5	16285.5	16479.5
07.03.2025	16163.0	16163.0	16319.5
10.03.2025	16067.5	16058.5	16247.0
11.03.2025	16560.0	16067.5	16565.0
12.03.2025	16571.0	16528.5	16707.0
13.03.2025	16871.0	16477.0	16877.5
14.03.2025	16813.5	16813.5	16996.5
17.03.2025	16754.5	16754.5	16847.5
18.03.2025	16718.0	16631.0	16794.0
19.03.2025	16697.5	16672.0	16826.0
20.03.2025	16811.0	16693.0	16865.5
21.03.2025	16636.0	16636.0	16895.0
24.03.2025	16661.0	16623.0	16702.0
25.03.2025	16637.5	16583.5	16684.0
26.03.2025	16671.0	16604.5	16674.5
27.03.2025	16783.5	16660.0	16842.0
28.03.2025	16701.0	16701.0	16858.5
31.03.2025	16497.5	16497.5	16722.0
01.04.2025	16652.5	16469.0	16673.0
02.04.2025	16479.0	16479.0	16673.0
03.04.2025	16465.0	16455.0	16867.0
04.04.2025	16369.0	16172.0	16519.0
07.04.2025	16414.0	16006.0	17017.0
08.04.2025	16347.5	16120.0	16697.0
09.04.2025	17310.0	16325.0	17475.0
10.04.2025	16881.5	16881.5	17380.5
11.04.2025	17471.5	16796.5	17490.5
14.04.2025	17435.0	17325.5	17589.5
15.04.2025	17699.0	17346.5	17751.0
16.04.2025	17798.5	17513.5	17959.5
17.04.2025	18060.0	17770.0	18067.0
21.04.2025	17808.0	17808.0	18152.0
22.04.2025	18101.0	17806.5	18104.5
23.04.2025	18321.0	18008.0	18359.5
24.04.2025	17775.0	17775.0	18382.0
25.04.2025	17625.5	17625.5	17914.0
28.04.2025	17673.5	17550.5	17681.5
29.04.2025	17898.5	17666.5	17904.0
30.04.2025	17923.0	17795.5	17931.0
01.05.2025	17866.5	17866.5	18002.5
02.05.2025	17863.5	17831.5	18035.0
05.05.2025	17746.5	17683.0	17873.5
06.05.2025	17501.5	17501.5	17746.5
07.05.2025	17323.0	17323.0	17540.5
08.05.2025	17486.5	17247.0	17507.0
09.05.2025	17544.5	17454.0	17612.5
12.05.2025	17704.0	17537.0	17725.0
13.05.2025	17752.0	17639.5	17770.5
14.05.2025	17791.5	17701.5	17810.5
15.05.2025	17629.5	17629.5	17811.5
16.05.2025	17718.5	17481.0	17733.5
19.05.2025	17557.5	17557.5	17743.0
20.05.2025	17667.0	17512.0	17670.0
21.05.2025	17519.0	17519.0	17721.5
22.05.2025	17517.0	17479.5	17676.5
23.05.2025	17407.0	17407.0	17546.5
26.05.2025	17554.5	17332.5	17564.5
27.05.2025	17553.0	17454.5	17573.5
28.05.2025	17459.5	17459.5	17562.5
29.05.2025	17752.5	17459.5	17752.5
30.05.2025	17592.0	17592.0	17898.5
02.06.2025	17390.0	17390.0	17616.0
03.06.2025	17247.5	17247.5	17392.5
04.06.2025	17271.5	17170.5	17275.0
05.06.2025	17307.5	17144.0	17317.0
06.06.2025	17384.5	17253.0	17401.0
09.06.2025	17371.5	17295.0	17427.5
10.06.2025	17348.5	17348.5	17376.5
11.06.2025	17378.0	17268.0	17389.5
12.06.2025	17285.0	17285.0	17422.0
13.06.2025	17286.5	17034.5	17383.5
16.06.2025	17424.0	17254.5	17447.5
17.06.2025	17282.5	17282.5	17495.0
18.06.2025	17403.5	17255.0	17414.0
19.06.2025	17428.5	17359.0	17446.0
20.06.2025	17500.0	17293.0	17575.0
23.06.2025	17650.0	17394.0	17669.5
24.06.2025	18115.5	17650.0	18118.5
25.06.2025	18084.0	18077.5	18150.0
26.06.2025	18174.5	18065.0	18184.5
27.06.2025	18184.5	18118.0	18203.0
30.06.2025	18280.0	18140.0	18295.0
01.07.2025	18248.5	18246.5	18309.5
02.07.2025	18274.5	18210.5	18335.0
03.07.2025	18307.5	18228.0	18322.5
04.07.2025	18194.0	18194.0	18313.0
07.07.2025	18149.0	18149.0	18378.0
08.07.2025	18335.0	18115.5	18353.0
09.07.2025	18369.0	18243.0	18375.0
10.07.2025	18311.5	18237.5	18372.0
11.07.2025	18307.5	18266.5	18350.0
14.07.2025	18465.5	18189.0	18468.5
15.07.2025	18792.0	18439.0	18802.0
16.07.2025	18686.5	18686.5	18830.5
17.07.2025	18695.5	18640.0	18705.5
18.07.2025	18784.0	18685.5	18784.0
21.07.2025	18889.0	18776.5	18893.0
22.07.2025	18888.5	18819.5	18895.0
23.07.2025	19043.0	18888.5	19048.5
24.07.2025	18944.0	18944.0	19054.0
25.07.2025	18954.0	18933.0	19008.0
28.07.2025	18985.0	18946.0	18998.5
29.07.2025	19015.5	18962.5	19026.0
30.07.2025	19085.0	19006.5	19088.0
31.07.2025	19152.0	19077.0	19160.0
01.08.2025	19008.5	19008.5	19231.5
04.08.2025	19062.0	18926.0	19071.0
05.08.2025	19117.5	19012.0	19133.5
06.08.2025	19196.5	19000.0	19206.0
07.08.2025	19273.5	19163.5	19282.0
08.08.2025	19475.5	19218.0	19484.0
11.08.2025	19381.5	19381.5	19515.0
12.08.2025	19716.0	19350.5	19808.5
13.08.2025	19829.5	19716.0	19832.0
14.08.2025	19802.5	19754.0	19850.0
15.08.2025	19858.5	19790.5	19916.5
18.08.2025	19872.0	19843.5	19906.0
19.08.2025	19829.0	19764.5	19960.0
20.08.2025	19816.5	19729.0	19843.5
21.08.2025	19706.5	19706.5	19907.5
22.08.2025	19639.5	19639.5	19753.0
