Ticket	Entry_time	Exit_time	MAE	MFE	PNL
1077	2010.08.20 17:03:40	2010.08.20 18:35:40	-45	9	-45
1079	2010.08.20 19:23:40	2010.08.20 22:00:00	-9	56	43
1081	2010.08.20 22:33:40	2010.08.23 12:00:00	-15	29	28
1083	2010.08.23 12:54:40	2010.08.23 15:00:00	-4	14	12
1086	2010.08.23 16:28:40	2010.08.23 16:30:40	-13	12	-13
1091	2010.08.23 19:05:40	2010.08.23 22:37:40	-26	18	-26
1095	2010.08.24 02:05:40	2010.08.24 02:09:30	-3	0	-3
1099	2010.08.24 05:16:40	2010.08.24 06:30:00	-6	14	13
1103	2010.08.24 08:18:00	2010.08.24 09:39:40	-9	8	-9
1108	2010.08.24 13:05:40	2010.08.24 14:53:40	-13	8	-13
1113	2010.08.24 17:50:20	2010.08.24 23:30:00	-34	49	-28
1116	2010.08.25 02:39:01	2010.08.25 03:00:00	0	18	18
1119	2010.08.25 06:08:30	2010.08.25 06:53:00	-11	0	-11
1124	2010.08.25 09:14:40	2010.08.25 11:00:00	-8	31	23
1128	2010.08.25 13:52:40	2010.08.25 14:18:00	-15	0	-15
1132	2010.08.25 16:30:40	2010.08.25 18:00:00	-27	37	32
1134	2010.08.25 19:03:40	2010.08.25 19:32:40	-21	2	-21
1137	2010.08.25 20:37:20	2010.08.25 21:30:00	-5	27	17
1139	2010.08.25 22:32:40	2010.08.25 23:30:00	-22	27	-7
1141	2010.08.26 01:34:30	2010.08.26 01:43:00	-3	0	-3
1144	2010.08.26 04:11:30	2010.08.26 08:31:00	-4	14	9
1146	2010.08.26 09:06:40	2010.08.26 09:14:40	-7	0	-7
1148	2010.08.26 10:03:40	2010.08.26 11:26:40	-12	11	-12
1151	2010.08.26 12:51:00	2010.08.26 14:54:40	-18	11	-18
1153	2010.08.26 15:26:40	2010.08.26 16:00:00	-3	41	30
1156	2010.08.26 17:04:40	2010.08.26 17:56:20	-45	6	-45
1160	2010.08.26 19:37:40	2010.08.26 19:52:40	-24	0	-24
1163	2010.08.26 20:33:40	2010.08.26 20:55:40	-18	4	-18
1167	2010.08.26 22:20:40	2010.08.26 23:03:40	-32	18	-32
1170	2010.08.27 02:45:40	2010.08.27 04:01:00	-4	8	8
1174	2010.08.27 05:34:40	2010.08.27 06:03:01	-6	0	-6
1176	2010.08.27 06:07:01	2010.08.27 06:30:30	1	12	9
1178	2010.08.27 09:33:40	2010.08.27 09:59:20	-5	4	-5
1182	2010.08.27 12:30:40	2010.08.27 16:00:00	-2	59	45
1185	2010.08.27 18:08:40	2010.08.27 22:30:00	-6	61	55
1188	2010.08.30 01:02:40	2010.08.30 04:30:00	2	48	43
1191	2010.08.30 05:56:40	2010.08.30 06:11:00	-6	1	-6
1194	2010.08.30 07:29:40	2010.08.30 08:00:01	-8	1	-8
1199	2010.08.30 11:00:40	2010.08.30 11:31:40	-13	0	-13
1201	2010.08.30 12:16:01	2010.08.30 12:41:40	-6	4	-6
1206	2010.08.30 15:30:40	2010.08.30 15:40:40	-6	7	-6
1209	2010.08.30 16:31:40	2010.08.30 17:00:00	-11	48	44
1215	2010.08.30 21:31:40	2010.08.30 22:08:40	-15	5	-15
1219	2010.08.31 01:18:20	2010.08.31 03:07:40	-9	10	-9
1225	2010.08.31 07:56:40	2010.08.31 08:40:00	-8	2	-8
1229	2010.08.31 10:24:40	2010.08.31 10:34:40	-20	3	-20
1231	2010.08.31 11:15:40	2010.08.31 13:00:01	-4	17	16
1234	2010.08.31 14:50:40	2010.08.31 16:40:40	-16	23	-16
1237	2010.08.31 18:34:40	2010.08.31 21:37:40	-34	12	-34
1240	2010.08.31 22:33:20	2010.08.31 23:30:00	-19	49	36
1242	2010.09.01 01:39:01	2010.09.01 02:28:40	-7	2	-7
1244	2010.09.01 03:05:40	2010.09.01 03:18:01	-8	2	-8
1246	2010.09.01 03:56:00	2010.09.01 04:30:00	-3	50	27
1248	2010.09.01 06:43:00	2010.09.01 07:20:40	-9	3	-9
1251	2010.09.01 09:23:30	2010.09.01 09:31:40	-9	2	-9
1254	2010.09.01 11:45:00	2010.09.01 13:00:00	0	50	37
1257	2010.09.01 14:56:00	2010.09.01 15:15:40	-13	0	-13
1259	2010.09.01 16:30:40	2010.09.01 17:00:00	-11	52	24
1263	2010.09.01 20:12:40	2010.09.01 20:57:40	-9	6	-9
1266	2010.09.01 22:07:40	2010.09.01 23:30:00	-11	27	15
1268	2010.09.02 01:27:30	2010.09.02 03:10:20	-7	4	-7
1276	2010.09.02 09:05:00	2010.09.02 10:00:00	-6	13	12
1278	2010.09.02 11:09:40	2010.09.02 17:00:00	-11	34	28
1280	2010.09.02 19:15:40	2010.09.02 20:12:20	-23	1	-23
