Ticket	Entry_time	Exit_time	MAE	MFE	PNL	Unnamed: 6
647	2021-01-18 14:00:40	2021.01.18 16:15:40	-20.0	11.5	-20.0	10.0
655	2021-01-18 14:00:40	2021.01.18 16:15:40	-20.0	11.5	-20.0	10.0
649	2021-01-18 17:55:40	2021.01.19 03:00:00	-31.5	120.0	105.0	21.5
657	2021-01-18 17:55:40	2021.01.19 01:30:00	-31.5	20.0	20.0	21.5
654	2021-01-20 14:31:40	2021.01.20 16:00:00	-3.5	59.0	55.5	12.75
662	2021-01-20 14:31:40	2021.01.20 15:00:00	-3.5	30.0	29.0	12.75
656	2021-01-21 17:10:40	2021.01.21 23:30:00	-56.0	159.5	109.0	60.5
664	2021-01-21 17:10:40	2021.01.21 17:30:00	3.0	67.5	40.0	60.5
660	2021-01-25 14:11:40	2021.01.25 17:00:00	-38.0	127.0	95.5	20.5
668	2021-01-25 14:11:40	2021.01.25 16:30:00	-38.0	34.0	13.5	20.5
663	2021-01-26 17:48:40	2021.01.26 23:30:00	-108.0	181.0	106.5	82.5
671	2021-01-26 17:48:40	2021.01.26 23:30:00	-108.0	181.0	106.5	82.5
668	2021-01-28 14:08:40	2021.01.28 15:04:40	-74.0	81.0	-74.0	37.0
676	2021-01-28 14:08:40	2021.01.28 14:30:00	-3.5	81.0	44.0	37.0
670	2021-01-29 14:30:40	2021.01.29 14:40:40	-97.5	7.0	-97.5	48.75
678	2021-01-29 14:30:40	2021.01.29 14:40:40	-97.5	7.0	-97.5	48.75
680	2021-01-29 17:23:40	2021.01.29 18:22:40	-274.5	44.0	-274.5	137.25
672	2021-01-29 17:23:40	2021.01.29 18:22:40	-274.5	44.0	-274.5	137.25
683	2021-02-01 17:35:20	2021.02.01 18:30:00	-125.0	106.0	102.0	133.75
675	2021-02-01 17:35:20	2021.02.01 23:30:00	-125.0	335.0	219.0	133.75
685	2021-02-02 14:22:40	2021.02.02 16:14:20	-42.0	16.5	-42.0	21.0
677	2021-02-02 14:22:40	2021.02.02 16:14:20	-42.0	16.5	-42.0	21.0
690	2021-02-04 14:07:40	2021.02.04 15:30:00	-35.5	27.0	14.0	31.25
682	2021-02-04 14:07:40	2021.02.04 16:34:40	-62.5	60.5	-62.5	31.25
698	2021-02-08 17:04:40	2021.02.08 18:29:20	-82.0	38.5	-82.0	41.0
690	2021-02-08 17:04:40	2021.02.08 18:29:20	-82.0	38.5	-82.0	41.0
704	2021-02-11 14:59:40	2021.02.11 15:30:00	-6.5	26.5	17.0	14.25
696	2021-02-11 14:59:40	2021.02.11 16:51:40	-28.5	58.0	-28.5	14.25
698	2021-02-11 17:50:40	2021.02.11 19:19:40	-113.5	10.0	-113.5	56.75
706	2021-02-11 17:50:40	2021.02.11 19:19:40	-113.5	10.0	-113.5	56.75
700	2021-02-12 17:38:40	2021.02.12 23:00:00	-3.5	201.5	188.0	30.75
708	2021-02-12 17:38:40	2021.02.12 18:00:00	-3.5	53.0	27.0	30.75
711	2021-02-15 14:30:40	2021.02.15 14:42:40	-6.5	3.0	-6.5	3.25
703	2021-02-15 14:30:40	2021.02.15 14:42:40	-6.5	3.0	-6.5	3.25
713	2021-02-15 17:31:40	2021.02.15 18:00:00	-2.5	11.0	7.5	6.25
705	2021-02-15 17:31:40	2021.02.16 01:00:00	-9.0	39.0	27.5	6.25
716	2021-02-17 14:36:40	2021.02.17 15:17:40	-39.0	11.5	-39.0	19.5
708	2021-02-17 14:36:40	2021.02.17 15:17:40	-39.0	11.5	-39.0	19.5
712	2021-02-19 14:04:40	2021.02.19 15:30:00	-2.5	69.0	68.5	14.0
720	2021-02-19 14:04:40	2021.02.19 14:30:00	-2.5	45.0	43.5	14.0
723	2021-02-19 17:42:20	2021.02.19 18:30:00	-34.5	40.0	31.0	47.75
715	2021-02-19 17:42:20	2021.02.19 19:20:20	-95.5	45.0	-95.5	47.75
718	2021-02-23 17:25:40	2021.02.23 23:30:00	-262.5	482.0	283.5	259.0
726	2021-02-23 17:25:40	2021.02.23 18:00:00	-76.5	167.0	117.0	259.0
720	2021-02-24 14:07:40	2021.02.24 15:48:40	-95.0	173.0	-95.0	47.5
728	2021-02-24 14:07:40	2021.02.24 14:30:00	-7.0	112.0	96.5	47.5
731	2021-02-25 14:03:40	2021.02.25 14:30:00	-55.5	36.5	25.5	42.5
723	2021-02-25 14:03:40	2021.02.25 17:06:40	-85.0	203.0	-85.0	42.5
726	2021-02-26 14:02:40	2021.02.26 16:00:00	-28.0	353.0	329.5	74.25
734	2021-02-26 14:02:40	2021.02.26 14:30:00	-28.0	144.5	102.5	74.25
737	2021-02-26 17:42:40	2021.02.26 18:00:00	-36.5	136.0	97.0	158.0
729	2021-02-26 17:42:40	2021.02.26 23:30:00	-107.0	359.0	-40.0	158.0
741	2021-03-01 17:02:20	2021.03.01 17:30:00	-89.0	66.5	42.5	75.0
733	2021-03-01 17:02:20	2021.03.01 21:30:00	-89.0	274.5	274.5	75.0
735	2021-03-02 14:03:40	2021.03.02 16:30:00	-23.0	114.5	105.5	20.5
743	2021-03-02 14:03:40	2021.03.02 14:30:00	-2.5	43.5	30.5	20.5
743	2021-03-05 14:29:40	2021.03.05 15:30:40	-79.0	65.5	-79.0	39.5
751	2021-03-05 14:29:40	2021.03.05 15:00:00	-26.0	52.0	25.0	39.5
747	2021-03-08 17:30:40	2021.03.08 18:50:40	-344.0	34.0	-344.0	172.0
755	2021-03-08 17:30:40	2021.03.08 18:50:40	-344.0	34.0	-344.0	172.0
761	2021-03-11 14:45:40	2021.03.11 15:00:00	-8.5	71.0	27.5	34.75
753	2021-03-11 14:45:40	2021.03.11 15:46:40	-69.5	71.0	-69.5	34.75
755	2021-03-11 17:49:40	2021.03.11 23:30:00	-24.5	228.0	107.0	92.75
763	2021-03-11 17:49:40	2021.03.11 18:00:00	-24.5	45.5	37.5	92.75
774	2021-03-19 17:54:40	2021.03.19 19:00:00	-38.0	64.5	53.0	94.75
766	2021-03-19 17:54:40	2021.03.22 17:00:00	-127.5	426.5	409.0	94.75
779	2021-03-23 14:34:40	2021.03.23 15:00:00	-19.0	57.0	41.5	18.25
769	2021-03-23 14:34:40	2021.03.23 15:40:40	-36.5	67.5	-36.5	18.25
781	2021-03-24 14:10:20	2021.03.24 14:46:40	-54.0	3.0	-54.0	27.0
771	2021-03-24 14:10:20	2021.03.24 14:46:40	-54.0	3.0	-54.0	27.0
786	2021-03-25 17:30:40	2021.03.25 18:00:00	-91.0	65.0	53.0	65.75
776	2021-03-25 17:30:40	2021.03.26 01:30:00	-91.0	292.0	261.5	65.75
778	2021-03-26 14:43:40	2021.03.26 19:30:00	-13.0	260.5	239.0	65.75
788	2021-03-26 14:43:40	2021.03.26 15:30:00	-13.0	57.0	42.5	65.75
791	2021-03-26 17:45:40	2021.03.26 19:30:00	-49.5	85.0	63.5	72.0
781	2021-03-29 17:36:40	2021.03.29 23:30:00	-90.5	254.5	195.0	60.25
794	2021-03-29 17:36:40	2021.03.29 19:00:00	-90.5	84.5	46.5	60.25
786	2021-03-30 17:43:40	2021.03.30 23:30:00	-53.5	128.0	81.0	75.75
799	2021-03-30 17:43:40	2021.03.30 18:30:00	-23.5	69.5	45.5	75.75
788	2021-03-31 14:38:40	2021.03.31 17:00:00	-22.5	195.0	186.5	14.5
801	2021-03-31 14:38:40	2021.03.31 15:30:00	-22.5	36.0	11.0	14.5
790	2021-04-05 14:49:40	2021.04.05 17:00:00	-30.0	206.0	187.0	23.5
803	2021-04-05 14:49:40	2021.04.05 16:00:00	-30.0	101.5	83.5	23.5
792	2021-04-06 17:54:40	2021.04.06 20:19:40	-80.0	84.5	-80.0	40.0
805	2021-04-06 17:54:40	2021.04.06 18:30:00	-39.0	66.5	39.0	40.0
812	2021-04-12 14:07:20	2021.04.12 14:30:00	-6.0	30.5	25.5	12.5
799	2021-04-12 14:07:20	2021.04.12 16:48:40	-25.0	43.0	-25.0	12.5
802	2021-04-13 14:36:40	2021.04.13 16:00:00	-16.0	168.0	159.5	30.0
815	2021-04-13 14:36:40	2021.04.13 15:30:00	-16.0	42.5	24.5	30.0
807	2021-04-15 14:49:40	2021.04.15 17:00:00	-6.5	150.5	106.5	24.0
820	2021-04-15 14:49:40	2021.04.15 15:00:00	-6.5	24.5	23.5	24.0
826	2021-04-20 14:35:40	2021.04.20 16:30:00	-25.0	41.5	33.5	21.75
813	2021-04-20 14:35:40	2021.04.20 17:00:00	-25.0	145.0	94.5	21.75
832	2021-04-22 17:27:40	2021.04.22 18:00:00	-5.5	65.5	23.5	56.5
819	2021-04-22 17:27:40	2021.04.22 20:10:40	-113.0	65.5	-113.0	56.5
837	2021-04-26 14:44:40	2021.04.26 15:00:00	-5.0	28.0	25.0	18.25
824	2021-04-26 14:44:40	2021.04.26 16:30:00	-5.0	101.5	100.0	18.25
839	2021-04-26 17:04:20	2021.04.26 18:00:00	-19.5	54.5	17.0	48.75
826	2021-04-26 17:04:20	2021.04.26 23:30:00	-19.5	176.5	104.0	48.75
830	2021-04-28 14:03:40	2021.04.28 14:34:40	-22.0	16.0	-22.0	11.0
843	2021-04-28 14:03:40	2021.04.28 14:30:00	-6.5	16.0	5.0	11.0
846	2021-04-29 14:05:00	2021.04.29 14:30:00	-3.0	26.5	9.5	10.75
833	2021-04-29 14:05:00	2021.04.29 16:00:00	-20.0	59.5	42.0	10.75
838	2021-05-03 17:07:40	2021.05.03 17:53:40	-130.5	62.5	-130.5	65.25
851	2021-05-03 17:07:40	2021.05.03 17:53:40	-130.5	62.5	-130.5	65.25
855	2021-05-05 17:40:40	2021.05.05 19:00:00	-58.5	50.5	43.5	75.5
842	2021-05-05 17:40:40	2021.05.05 22:02:40	-151.0	53.5	-151.0	75.5
846	2021-05-06 17:36:40	2021.05.06 19:30:00	-82.5	266.5	265.0	60.0
859	2021-05-06 17:36:40	2021.05.06 18:00:00	-8.0	78.5	33.5	60.0
852	2021-05-11 14:00:40	2021.05.11 14:26:40	-67.0	2.0	-67.0	33.5
865	2021-05-11 14:00:40	2021.05.11 14:26:40	-67.0	2.0	-67.0	33.5
871	2021-05-14 14:04:40	2021.05.14 14:25:20	-36.5	18.0	-36.5	18.25
858	2021-05-14 14:04:40	2021.05.14 14:25:20	-36.5	18.0	-36.5	18.25
875	2021-05-17 17:38:40	2021.05.17 18:51:40	-161.5	20.5	-161.5	80.75
862	2021-05-17 17:38:40	2021.05.17 18:51:40	-161.5	20.5	-161.5	80.75
865	2021-05-18 17:17:20	2021.05.18 21:33:40	-124.0	69.0	-124.0	62.0
878	2021-05-18 17:17:20	2021.05.18 17:30:00	-29.5	41.0	41.0	62.0
881	2021-05-21 14:08:40	2021.05.21 14:30:00	-3.0	28.5	26.0	15.0
868	2021-05-21 14:08:40	2021.05.21 16:30:00	-16.5	80.0	57.0	15.0
885	2021-05-24 14:01:20	2021.05.24 14:14:40	-21.5	0.0	-21.5	10.75
872	2021-05-24 14:01:20	2021.05.24 14:14:40	-21.5	0.0	-21.5	10.75
874	2021-05-24 14:58:40	2021.05.24 17:00:00	-2.0	177.5	169.5	17.75
887	2021-05-24 14:58:40	2021.05.24 15:30:00	-1.0	37.0	26.0	17.75
889	2021-05-25 14:11:40	2021.05.25 14:30:00	-7.0	21.0	17.5	13.75
876	2021-05-25 14:11:40	2021.05.25 16:35:20	-27.5	68.5	-27.5	13.75
879	2021-05-26 17:53:20	2021.05.26 23:30:00	-66.0	32.0	-10.0	46.75
892	2021-05-26 17:53:20	2021.05.26 23:30:00	-66.0	32.0	-10.0	46.75
894	2021-05-27 17:17:40	2021.05.27 19:00:00	-39.5	51.0	25.5	51.25
881	2021-05-27 17:17:40	2021.05.27 23:30:00	-97.0	51.0	-30.0	51.25
901	2021-06-01 14:19:40	2021.06.01 14:30:00	-4.5	26.5	10.0	9.0
888	2021-06-01 14:19:40	2021.06.01 15:44:20	-18.0	26.5	-18.0	9.0
894	2021-06-03 17:59:40	2021.06.03 23:30:00	-105.0	79.5	-100.5	107.5
907	2021-06-03 17:59:40	2021.06.03 20:30:00	-85.5	79.5	38.5	107.5
896	2021-06-07 14:00:40	2021.06.07 15:00:00	-7.5	73.5	58.5	12.5
909	2021-06-07 14:00:40	2021.06.07 14:30:00	-7.5	65.0	43.5	12.5
902	2021-06-10 14:10:40	2021.06.10 14:34:40	-33.0	19.5	-33.0	16.5
915	2021-06-10 14:10:40	2021.06.10 14:34:40	-33.0	19.5	-33.0	16.5
921	2021-06-15 14:44:40	2021.06.15 15:30:40	-19.0	7.5	-19.0	9.5
908	2021-06-15 14:44:40	2021.06.15 15:30:40	-19.0	7.5	-19.0	9.5
929	2021-06-21 17:37:40	2021.06.21 18:00:00	-3.0	71.5	36.0	66.25
916	2021-06-21 17:37:40	2021.06.21 23:30:00	-3.0	129.5	113.0	66.25
934	2021-06-24 14:07:40	2021.06.24 15:30:00	-17.0	20.5	11.5	10.0
921	2021-06-24 14:07:40	2021.06.24 15:54:20	-20.0	20.5	-20.0	10.0
926	2021-06-29 17:46:40	2021.06.29 23:30:00	-54.5	129.0	126.0	42.75
939	2021-06-29 17:46:40	2021.06.29 19:30:00	-54.5	55.0	53.0	42.75
941	2021-06-30 14:02:40	2021.06.30 14:30:00	-0.5	45.5	20.5	13.5
928	2021-06-30 14:02:40	2021.06.30 16:32:40	-27.0	45.5	-27.0	13.5
931	2021-07-01 14:30:40	2021.07.01 18:11:40	-61.5	82.0	-61.5	30.75
944	2021-07-01 14:30:40	2021.07.01 15:00:00	-7.5	39.5	31.0	30.75
953	2021-07-13 14:30:40	2021.07.13 14:51:40	-17.5	2.5	-17.5	8.75
939	2021-07-13 14:30:40	2021.07.13 14:51:40	-17.5	2.5	-17.5	8.75
955	2021-07-14 17:04:40	2021.07.14 18:28:40	-113.0	9.0	-113.0	56.5
941	2021-07-14 17:04:40	2021.07.14 18:28:40	-113.0	9.0	-113.0	56.5
953	2021-07-20 17:20:40	2021.07.20 21:30:00	-39.0	327.5	321.0	84.0
967	2021-07-20 17:20:40	2021.07.20 18:00:00	-39.0	119.5	101.0	84.0
974	2021-07-23 17:16:40	2021.07.23 18:00:00	-20.5	52.0	43.5	59.75
960	2021-07-23 17:16:40	2021.07.23 20:30:00	-20.5	239.5	218.0	59.75
962	2021-07-26 14:25:40	2021.07.26 15:38:40	-44.0	25.0	-44.0	22.0
976	2021-07-26 14:25:40	2021.07.26 15:38:40	-44.0	25.0	-44.0	22.0
978	2021-07-26 17:36:40	2021.07.26 17:46:20	-63.0	9.5	-63.0	31.5
964	2021-07-26 17:36:40	2021.07.26 17:46:20	-63.0	9.5	-63.0	31.5
968	2021-07-28 17:10:40	2021.07.28 23:30:00	-201.0	104.5	-89.0	120.75
982	2021-07-28 17:10:40	2021.07.28 17:30:00	-52.0	84.5	60.5	120.75
984	2021-07-29 14:58:40	2021.07.29 15:30:00	-6.0	25.5	15.5	36.75
970	2021-07-29 14:58:40	2021.07.29 17:30:00	-29.5	165.0	135.0	36.75
977	2021-08-03 14:42:40	2021.08.03 16:32:40	-27.5	48.5	-27.5	13.75
991	2021-08-03 14:42:40	2021.08.03 15:00:00	-1.0	12.5	4.5	13.75
984	2021-08-05 14:33:40	2021.08.05 15:31:40	-24.5	15.0	-24.5	12.25
998	2021-08-05 14:33:40	2021.08.05 15:00:00	-0.5	15.0	4.5	12.25
987	2021-08-10 14:01:40	2021.08.10 14:42:40	-13.5	10.5	-13.5	6.75
1001	2021-08-10 14:01:40	2021.08.10 14:42:40	-13.5	10.5	-13.5	6.75
993	2021-08-12 14:34:40	2021.08.12 15:26:40	-25.5	5.5	-25.5	12.75
1007	2021-08-12 14:34:40	2021.08.12 15:26:40	-25.5	5.5	-25.5	12.75
995	2021-08-12 17:19:40	2021.08.12 23:30:00	-3.0	170.0	136.5	59.0
1009	2021-08-12 17:19:40	2021.08.12 17:30:00	-3.0	32.0	27.0	59.0
1003	2021-08-17 17:43:40	2021.08.17 18:55:40	-174.5	31.5	-174.5	87.25
1017	2021-08-17 17:43:40	2021.08.17 18:55:40	-174.5	31.5	-174.5	87.25
1008	2021-08-20 14:28:40	2021.08.20 16:00:00	-6.0	112.5	111.0	15.0
1022	2021-08-20 14:28:40	2021.08.20 15:30:00	-6.0	64.0	48.5	15.0
1011	2021-08-24 17:08:40	2021.08.24 23:30:00	-47.0	53.5	10.0	40.75
1025	2021-08-24 17:08:40	2021.08.24 17:30:00	-15.0	32.0	27.5	40.75
1016	2021-08-26 17:06:40	2021.08.26 17:23:40	-56.0	5.5	-56.0	28.0
1030	2021-08-26 17:06:40	2021.08.26 17:23:40	-56.0	5.5	-56.0	28.0
1024	2021-09-01 14:32:40	2021.09.01 17:00:00	-6.5	153.0	96.5	14.0
1038	2021-09-01 14:32:40	2021.09.01 15:00:00	-6.5	12.0	9.5	14.0
1026	2021-09-02 14:14:40	2021.09.02 16:30:00	-8.5	46.0	45.0	8.0
1040	2021-09-02 14:14:40	2021.09.02 15:00:00	-8.5	24.0	8.5	8.0
1044	2021-09-03 14:10:40	2021.09.03 14:30:00	-5.5	11.5	8.0	6.5
1030	2021-09-03 14:10:40	2021.09.03 15:38:40	-13.0	110.5	-13.0	6.5
1047	2021-09-06 14:39:40	2021.09.06 17:00:00	-17.5	15.0	14.5	9.25
1033	2021-09-06 14:39:40	2021.09.07 03:00:40	-18.5	24.5	-18.5	9.25
1050	2021-09-07 14:00:40	2021.09.07 14:30:00	-13.0	15.0	12.0	16.0
1035	2021-09-07 14:00:40	2021.09.07 16:35:20	-32.0	54.0	-32.0	16.0
1053	2021-09-07 17:32:40	2021.09.07 18:00:00	1.0	65.5	58.0	38.25
1038	2021-09-07 17:32:40	2021.09.07 23:30:00	-25.0	113.0	37.0	38.25
1055	2021-09-08 14:11:40	2021.09.08 15:15:40	-22.5	17.0	-22.5	11.25
1040	2021-09-08 14:11:40	2021.09.08 15:15:40	-22.5	17.0	-22.5	11.25
1059	2021-09-09 14:06:40	2021.09.09 14:14:40	-16.5	2.5	-16.5	8.25
1044	2021-09-09 14:06:40	2021.09.09 14:14:40	-16.5	2.5	-16.5	8.25
1061	2021-09-09 14:35:40	2021.09.09 14:43:40	-22.5	0.0	-22.5	11.25
1046	2021-09-09 14:35:40	2021.09.09 14:43:40	-22.5	0.0	-22.5	11.25
1062	2021-09-17 14:38:40	2021.09.17 16:30:40	-38.0	72.0	-38.0	19.0
1077	2021-09-17 14:38:40	2021.09.17 15:30:00	-12.5	63.0	52.5	19.0
1075	2021-09-23 14:33:40	2021.09.23 14:47:20	-29.5	14.0	-29.5	14.75
1090	2021-09-23 14:33:40	2021.09.23 14:47:20	-29.5	14.0	-29.5	14.75
1082	2021-09-28 14:00:40	2021.09.28 14:22:40	-74.0	8.0	-74.0	37.0
1097	2021-09-28 14:00:40	2021.09.28 14:22:40	-74.0	8.0	-74.0	37.0
1095	2021-10-05 14:29:20	2021.10.05 16:07:40	-49.0	31.5	-49.0	24.5
1110	2021-10-05 14:29:20	2021.10.05 16:07:40	-49.0	31.5	-49.0	24.5
1097	2021-10-06 14:03:40	2021.10.06 16:30:00	-17.0	169.5	127.5	29.25
1112	2021-10-06 14:03:40	2021.10.06 14:30:00	-17.0	38.0	22.5	29.25
1099	2021-10-08 14:02:40	2021.10.08 15:30:00	0.0	79.0	49.5	13.25
1114	2021-10-08 14:02:40	2021.10.08 14:30:00	0.0	34.0	32.5	13.25
1107	2021-10-14 14:10:40	2021.10.14 15:30:00	-1.5	111.0	81.5	14.25
1122	2021-10-14 14:10:40	2021.10.14 14:30:00	-1.5	24.0	6.0	14.25
1109	2021-10-15 14:21:20	2021.10.15 16:14:40	-38.5	29.0	-38.5	19.25
1124	2021-10-15 14:21:20	2021.10.15 16:14:40	-38.5	29.0	-38.5	19.25
1112	2021-10-15 17:45:40	2021.10.15 23:30:00	-55.5	106.5	104.5	40.25
1127	2021-10-15 17:45:40	2021.10.15 18:00:00	-7.0	50.5	48.0	40.25
1129	2021-10-19 17:16:20	2021.10.19 18:00:00	-60.5	37.5	36.0	55.75
1114	2021-10-19 17:16:20	2021.10.19 23:30:00	-60.5	141.0	130.0	55.75
1132	2021-10-20 17:30:20	2021.10.20 18:02:40	-83.5	15.0	-83.5	41.75
1117	2021-10-20 17:30:20	2021.10.20 18:02:40	-83.5	15.0	-83.5	41.75
1122	2021-10-25 14:48:40	2021.10.25 16:40:40	-57.0	102.0	-57.0	28.5
1137	2021-10-25 14:48:40	2021.10.25 15:00:00	2.0	20.0	14.0	28.5
1125	2021-10-27 14:26:40	2021.10.27 17:00:00	-53.5	215.0	208.0	31.0
1140	2021-10-27 14:26:40	2021.10.27 15:30:00	-53.5	27.0	24.0	31.0
1127	2021-10-27 17:54:40	2021.10.27 23:30:00	-132.0	139.0	-114.5	85.75
1142	2021-10-27 17:54:40	2021.10.27 19:30:00	-70.5	64.0	44.0	85.75
1129	2021-10-28 17:08:40	2021.10.28 23:30:00	-73.5	168.0	43.5	57.5
1144	2021-10-28 17:08:40	2021.10.28 18:00:00	-73.5	109.0	39.5	57.5
1131	2021-10-29 17:52:20	2021.10.29 19:30:00	-51.0	174.0	171.5	39.5
1146	2021-10-29 17:52:20	2021.10.29 18:30:00	-51.0	63.0	48.0	39.5
1150	2021-11-01 17:02:40	2021.11.01 17:30:00	-22.5	39.0	30.0	40.0
1135	2021-11-01 17:02:40	2021.11.01 20:19:20	-80.0	85.0	-80.0	40.0
1154	2021-11-05 14:33:40	2021.11.05 15:00:00	-8.5	62.0	27.0	11.5
1139	2021-11-05 14:33:40	2021.11.05 15:30:00	-8.5	108.0	86.5	11.5
1141	2021-11-05 17:48:40	2021.11.05 18:37:40	-63.5	22.0	-63.5	31.75
1156	2021-11-05 17:48:40	2021.11.05 18:37:40	-63.5	22.0	-63.5	31.75
1166	2021-11-12 17:45:40	2021.11.12 18:00:00	-0.5	69.0	60.5	76.25
1151	2021-11-12 17:45:40	2021.11.12 23:30:00	-0.5	270.5	257.5	76.25
1168	2021-11-15 14:54:40	2021.11.15 15:30:00	-7.0	82.5	61.0	13.5
1153	2021-11-15 14:54:40	2021.11.15 15:30:00	-7.0	82.5	61.0	13.5
1159	2021-11-17 17:11:40	2021.11.17 23:30:00	-77.5	148.0	-22.0	52.5
1174	2021-11-17 17:11:40	2021.11.17 18:00:00	-45.0	62.5	22.0	52.5
1162	2021-11-18 14:30:40	2021.11.18 14:42:40	-16.0	1.5	-16.0	8.0
1177	2021-11-18 14:30:40	2021.11.18 14:42:40	-16.0	1.5	-16.0	8.0
1166	2021-11-19 14:08:40	2021.11.19 23:30:00	-68.5	156.0	59.5	35.0
1181	2021-11-19 14:08:40	2021.11.19 16:00:00	-35.5	34.0	31.5	35.0
1172	2021-11-24 17:00:40	2021.11.24 23:30:00	-102.5	320.5	294.5	106.25
1188	2021-11-24 17:00:40	2021.11.24 17:30:00	-102.5	98.5	82.0	106.25
1174	2021-11-25 14:33:40	2021.11.25 15:13:40	-25.5	19.0	-25.5	12.75
1190	2021-11-25 14:33:40	2021.11.25 15:13:40	-25.5	19.0	-25.5	12.75
1193	2021-11-26 14:03:40	2021.11.26 15:02:40	-72.5	88.0	-72.5	36.25
1177	2021-11-26 14:03:40	2021.11.26 15:02:40	-72.5	88.0	-72.5	36.25
1198	2021-11-29 14:40:20	2021.11.29 16:00:00	-35.5	85.5	74.0	23.75
1182	2021-11-29 14:40:20	2021.11.29 17:00:00	-35.5	211.0	193.5	23.75
1201	2021-11-30 14:24:40	2021.11.30 16:00:00	-67.5	72.0	69.5	42.5
1185	2021-11-30 14:24:40	2021.11.30 17:00:00	-67.5	191.0	169.0	42.5
1203	2021-12-01 17:01:40	2021.12.01 18:00:00	-156.0	47.5	33.5	83.25
1187	2021-12-01 17:01:40	2021.12.01 19:55:40	-166.5	147.5	-166.5	83.25
1211	2021-12-06 17:15:40	2021.12.06 20:00:00	-209.5	137.5	136.0	201.25
1195	2021-12-06 17:15:40	2021.12.06 23:30:00	-209.5	273.5	160.5	201.25
1201	2021-12-09 14:06:20	2021.12.09 17:25:20	-59.5	164.5	-59.5	29.75
1217	2021-12-09 14:06:20	2021.12.09 16:30:00	-46.0	22.5	9.5	29.75
1224	2021-12-13 14:36:40	2021.12.13 16:00:40	-36.0	4.5	-36.0	18.0
1208	2021-12-13 14:36:40	2021.12.13 16:00:40	-36.0	4.5	-36.0	18.0
1228	2021-12-14 14:08:40	2021.12.14 14:30:00	1.5	51.0	43.0	29.25
1212	2021-12-14 14:08:40	2021.12.14 15:30:40	-58.5	51.0	-58.5	29.25
1220	2021-12-17 17:35:20	2021.12.17 23:30:00	-112.0	317.5	57.0	146.0
1236	2021-12-17 17:35:20	2021.12.17 18:00:00	-37.5	235.5	199.0	146.0
1240	2021-12-21 14:27:40	2021.12.21 15:00:00	-24.0	23.5	10.5	20.75
1224	2021-12-21 14:27:40	2021.12.21 15:08:40	-41.5	23.5	-41.5	20.75
1245	2021-12-22 17:37:40	2021.12.22 18:00:00	16.5	133.0	123.0	84.0
1229	2021-12-22 17:37:40	2021.12.22 23:30:00	8.5	296.5	287.0	84.0
1231	2021-12-23 14:01:40	2021.12.23 15:25:40	-24.0	27.5	-24.0	12.0
1247	2021-12-23 14:01:40	2021.12.23 15:00:00	-23.0	14.5	11.0	12.0
1249	2021-12-28 14:24:20	2021.12.28 15:15:40	-33.5	27.5	-33.5	16.75
1233	2021-12-28 14:24:20	2021.12.28 15:15:40	-33.5	27.5	-33.5	16.75
1255	2021-12-30 14:35:40	2021.12.30 14:57:40	-25.0	13.0	-25.0	12.5
1239	2021-12-30 14:35:40	2021.12.30 14:57:40	-25.0	13.0	-25.0	12.5
1241	2021-12-31 14:27:40	2021.12.31 17:01:40	-49.5	127.5	-49.5	24.75
1257	2021-12-31 14:27:40	2021.12.31 15:00:00	-2.0	39.0	35.0	24.75
1250	2022-01-06 14:05:40	2022.01.06 14:26:40	-77.0	7.0	-77.0	38.5
1267	2022-01-06 14:05:40	2022.01.06 14:26:40	-77.0	7.0	-77.0	38.5
1270	2022-01-07 14:06:40	2022.01.07 14:26:40	-64.5	7.0	-64.5	32.25
1253	2022-01-07 14:06:40	2022.01.07 14:26:40	-64.5	7.0	-64.5	32.25
1276	2022-01-11 17:03:40	2022.01.11 18:30:00	-179.0	323.0	314.0	118.5
1259	2022-01-11 17:03:40	2022.01.11 19:00:00	-179.0	463.0	453.5	118.5
1279	2022-01-13 14:11:40	2022.01.13 14:30:00	-23.5	16.5	16.5	20.75
1262	2022-01-13 14:11:40	2022.01.13 16:00:00	-23.5	116.5	91.0	20.75
1288	2022-01-18 17:06:40	2022.01.18 17:30:00	1.5	119.5	92.0	103.25
1271	2022-01-18 17:06:40	2022.01.18 18:31:40	-206.5	119.5	-206.5	103.25
1294	2022-01-20 17:31:40	2022.01.20 18:00:00	-20.0	70.5	33.5	75.75
1277	2022-01-20 17:31:40	2022.01.20 20:03:40	-151.5	93.5	-151.5	75.75
1298	2022-01-21 17:31:40	2022.01.21 18:00:00	-7.5	276.0	165.5	148.5
1281	2022-01-21 17:31:40	2022.01.21 21:57:40	-297.0	355.5	-297.0	148.5
1290	2022-01-26 17:03:40	2022.01.26 17:44:40	-295.5	34.0	-295.5	147.75
1307	2022-01-26 17:03:40	2022.01.26 17:44:40	-295.5	34.0	-295.5	147.75
1309	2022-01-27 14:53:40	2022.01.27 15:30:00	-57.0	71.0	37.0	77.5
1292	2022-01-27 14:53:40	2022.01.27 19:17:40	-155.0	326.0	-155.0	77.5
1312	2022-01-28 14:03:40	2022.01.28 14:21:40	-95.5	29.5	-95.5	47.75
1294	2022-01-28 14:03:40	2022.01.28 14:21:40	-95.5	29.5	-95.5	47.75
1315	2022-01-28 17:54:40	2022.01.28 18:00:00	-37.5	89.5	85.0	235.25
